Time,MPOS(0),DPOS(0),DRIVE_FE(0)
5.822,154.33778,154.322,-0.01578
5.823,154.33779,154.322,-0.01579
5.824,154.33777,154.322,-0.01577
5.825,154.33778,154.322,-0.01578
5.826,154.33774,154.322,-0.01575
5.827,154.33773,154.322,-0.01574
5.828,154.33774,154.322,-0.01575
5.829,154.33772,154.322,-0.01571
5.83,154.33772,154.322,-0.01572
5.831,154.33771,154.322,-0.01571
5.832,154.33768,154.322,-0.01568
5.833,154.33769,154.322,-0.01569
5.834,154.33766,154.322,-0.01567
5.835,154.3377,154.322,-0.01569
5.836,154.33763,154.322,-0.01564
5.837,154.33763,154.322,-0.01563
5.838,154.33762,154.322,-0.01562
5.839,154.33759,154.322,-0.01559
5.84,154.33759,154.322,-0.01558
5.841,154.33756,154.322,-0.01557
5.842,154.33755,154.322,-0.01555
5.843,154.33753,154.322,-0.01554
5.844,154.3375,154.322,-0.01551
5.845,154.33751,154.322,-0.01552
5.846,154.33746,154.322,-0.01547
5.847,154.33748,154.322,-0.01548
5.848,154.33743,154.322,-0.01544
5.849,154.33743,154.322,-0.01543
5.85,154.33742,154.322,-0.01543
5.851,154.33741,154.322,-0.01541
5.852,154.33739,154.322,-0.01539
5.853,154.33737,154.322,-0.01537
5.854,154.33737,154.322,-0.01537
5.855,154.33733,154.322,-0.01534
5.856,154.33732,154.322,-0.01531
5.857,154.33731,154.322,-0.01532
5.858,154.33727,154.322,-0.01528
5.859,154.33728,154.322,-0.01527
5.86,154.33724,154.322,-0.01524
5.861,154.33723,154.322,-0.01522
5.862,154.3372,154.322,-0.01521
5.863,154.33718,154.322,-0.01518
5.864,154.33714,154.322,-0.01515
5.865,154.33712,154.322,-0.01512
5.866,154.33709,154.322,-0.01509
5.867,154.33708,154.322,-0.01508
5.868,154.33705,154.322,-0.01506
5.869,154.33703,154.322,-0.01503
5.87,154.33701,154.322,-0.01502
5.871,154.33698,154.322,-0.01498
5.872,154.33696,154.322,-0.01496
5.873,154.33694,154.322,-0.01494
5.874,154.33691,154.322,-0.01491
5.875,154.33689,154.322,-0.01489
5.876,154.33688,154.322,-0.01488
5.877,154.33684,154.322,-0.01484
5.878,154.33681,154.322,-0.01482
5.879,154.33681,154.322,-0.01481
5.88,154.33675,154.322,-0.01476
5.881,154.33674,154.322,-0.01474
5.882,154.3367,154.322,-0.0147
5.883,154.33667,154.322,-0.01467
5.884,154.33664,154.322,-0.01465
5.885,154.3366,154.322,-0.01461
5.886,154.33657,154.322,-0.01458
5.887,154.33655,154.322,-0.01455
5.888,154.33652,154.322,-0.01453
5.889,154.33647,154.322,-0.01448
5.89,154.33644,154.322,-0.01445
5.891,154.3364,154.322,-0.01441
5.892,154.33637,154.322,-0.01437
5.893,154.33633,154.322,-0.01434
5.894,154.33628,154.322,-0.01429
5.895,154.33625,154.322,-0.01425
5.896,154.33622,154.322,-0.01423
5.897,154.33619,154.322,-0.01419
5.898,154.33615,154.322,-0.01416
5.899,154.3361,154.322,-0.01411
5.9,154.33608,154.322,-0.01408
5.901,154.33604,154.322,-0.01405
5.902,154.336,154.322,-0.01401
5.903,154.33595,154.322,-0.01396
5.904,154.33592,154.322,-0.01392
5.905,154.33587,154.322,-0.01388
5.906,154.33584,154.322,-0.01384
5.907,154.33581,154.322,-0.01381
5.908,154.33576,154.322,-0.01376
5.909,154.33572,154.322,-0.01373
5.91,154.33567,154.322,-0.01368
5.911,154.33563,154.322,-0.01363
5.912,154.33559,154.322,-0.01359
5.913,154.33552,154.322,-0.01353
5.914,154.33548,154.322,-0.01349
5.915,154.33544,154.322,-0.01344
5.916,154.33539,154.322,-0.0134
5.917,154.33535,154.322,-0.01336
5.918,154.33532,154.322,-0.01332
5.919,154.33528,154.322,-0.01329
5.92,154.33524,154.322,-0.01325
5.921,154.3352,154.322,-0.01321
5.922,154.33515,154.322,-0.01316
5.923,154.33511,154.322,-0.01311
5.924,154.33508,154.322,-0.01308
5.925,154.33502,154.322,-0.01303
5.926,154.33499,154.322,-0.013
5.927,154.33495,154.322,-0.01295
5.928,154.3349,154.322,-0.01291
5.929,154.33486,154.322,-0.01286
5.93,154.3348,154.322,-0.01281
5.931,154.33477,154.322,-0.01278
5.932,154.33471,154.322,-0.01272
5.933,154.33467,154.322,-0.01268
5.934,154.33462,154.322,-0.01263
5.935,154.33457,154.322,-0.01258
5.936,154.33451,154.322,-0.01251
5.937,154.33446,154.322,-0.01247
5.938,154.33441,154.322,-0.01241
5.939,154.33435,154.322,-0.01236
5.94,154.33431,154.322,-0.01231
5.941,154.33425,154.322,-0.01226
5.942,154.33419,154.322,-0.0122
5.943,154.33414,154.322,-0.01215
5.944,154.33409,154.322,-0.0121
5.945,154.33404,154.322,-0.01205
5.946,154.33399,154.322,-0.01199
5.947,154.33393,154.322,-0.01194
5.948,154.33388,154.322,-0.01188
5.949,154.33382,154.322,-0.01183
5.95,154.33376,154.322,-0.01177
5.951,154.33371,154.322,-0.01171
5.952,154.33364,154.322,-0.01165
5.953,154.33359,154.322,-0.0116
5.954,154.33354,154.322,-0.01155
5.955,154.33346,154.322,-0.01147
5.956,154.33342,154.322,-0.01143
5.957,154.33335,154.322,-0.01136
5.958,154.33328,154.322,-0.01129
5.959,154.33322,154.322,-0.01123
5.96,154.33315,154.322,-0.01116
5.961,154.33309,154.322,-0.0111
5.962,154.33303,154.322,-0.01103
5.963,154.33295,154.322,-0.01096
5.964,154.33289,154.322,-0.01089
5.965,154.33284,154.322,-0.01084
5.966,154.33278,154.322,-0.01079
5.967,154.33271,154.322,-0.01072
5.968,154.33265,154.322,-0.01065
5.969,154.33261,154.322,-0.01061
5.97,154.33253,154.322,-0.01054
5.971,154.33248,154.322,-0.01048
5.972,154.33244,154.322,-0.01045
5.973,154.33237,154.322,-0.01038
5.974,154.33235,154.322,-0.01035
5.975,154.33226,154.322,-0.01028
5.976,154.33221,154.322,-0.01021
5.977,154.33215,154.322,-0.01015
5.978,154.33211,154.322,-0.01011
5.979,154.33203,154.322,-0.01004
5.98,154.33199,154.322,-0.01
5.981,154.33192,154.322,-0.00993
5.982,154.33188,154.322,-0.00989
5.983,154.33182,154.322,-0.00983
5.984,154.33174,154.322,-0.00975
5.985,154.33169,154.322,-0.00969
6.0,154.33087,154.322,-0.00887
6.001,154.33083,154.322,-0.00884
6.002,154.33077,154.322,-0.00878
6.003,154.33071,154.322,-0.00872
6.004,154.33068,154.322,-0.00869
6.005,154.33062,154.322,-0.00863
6.006,154.33058,154.322,-0.00858
6.007,154.33053,154.322,-0.00854
6.008,154.33048,154.322,-0.00849
6.009,154.33043,154.322,-0.00844
6.01,154.33037,154.322,-0.00838
6.011,154.33033,154.322,-0.00834
6.012,154.3303,154.322,-0.0083
6.013,154.33025,154.322,-0.00826
6.014,154.33019,154.322,-0.00819
6.015,154.33014,154.322,-0.00814
6.016,154.33008,154.322,-0.00809
6.017,154.33002,154.322,-0.00803
6.018,154.32999,154.322,-0.00799
6.019,154.32992,154.322,-0.00793
6.02,154.32988,154.322,-0.00789
6.021,154.32982,154.322,-0.00783
6.022,154.32978,154.322,-0.00779
6.023,154.32975,154.322,-0.00775
6.024,154.32968,154.322,-0.00769
6.025,154.32963,154.322,-0.00763
6.026,154.3296,154.322,-0.0076
6.027,154.32955,154.322,-0.00756
6.028,154.3295,154.322,-0.00751
6.029,154.32944,154.322,-0.00745
6.03,154.32939,154.322,-0.00739
6.031,154.32935,154.322,-0.00735
6.032,154.32929,154.322,-0.00729
6.033,154.32924,154.322,-0.00725
6.034,154.32919,154.322,-0.00719
6.035,154.32913,154.322,-0.00713
6.036,154.32907,154.322,-0.00708
6.037,154.32902,154.322,-0.00703
6.038,154.32897,154.322,-0.00698
6.039,154.32893,154.322,-0.00693
6.04,154.32888,154.322,-0.00689
6.041,154.32884,154.322,-0.00684
6.042,154.32879,154.322,-0.0068
6.043,154.32874,154.322,-0.00675
6.044,154.32871,154.322,-0.00671
6.045,154.32865,154.322,-0.00666
6.046,154.32861,154.322,-0.00662
6.047,154.32856,154.322,-0.00657
6.048,154.32852,154.322,-0.00653
6.049,154.32847,154.322,-0.00648
6.05,154.32841,154.322,-0.00642
6.051,154.32837,154.322,-0.00638
6.052,154.32832,154.322,-0.00632
6.053,154.32828,154.322,-0.00628
6.054,154.32823,154.322,-0.00624
6.055,154.32817,154.322,-0.00618
6.056,154.32813,154.322,-0.00614
6.057,154.32808,154.322,-0.00609
6.058,154.32803,154.322,-0.00604
6.059,154.32799,154.322,-0.006
6.06,154.32793,154.322,-0.00594
6.061,154.32788,154.322,-0.00588
6.062,154.32784,154.322,-0.00585
6.063,154.32779,154.322,-0.00579
6.064,154.32774,154.322,-0.00574
6.065,154.3277,154.322,-0.00571
6.066,154.32766,154.322,-0.00566
6.067,154.32761,154.322,-0.00562
6.068,154.32756,154.322,-0.00556
6.069,154.32751,154.322,-0.00552
6.07,154.32746,154.322,-0.00547
6.071,154.32743,154.322,-0.00543
6.072,154.32739,154.322,-0.00539
6.073,154.32735,154.322,-0.00536
6.074,154.3273,154.322,-0.0053
6.075,154.32726,154.322,-0.00527
6.076,154.32722,154.322,-0.00522
6.077,154.32717,154.322,-0.00518
6.078,154.32713,154.322,-0.00514
6.079,154.32708,154.322,-0.00508
6.08,154.32704,154.322,-0.00505
6.081,154.327,154.322,-0.005
6.082,154.32695,154.322,-0.00496
6.083,154.32691,154.322,-0.00492
6.084,154.32687,154.322,-0.00487
6.085,154.32683,154.322,-0.00483
6.086,154.32679,154.322,-0.00479
6.087,154.32675,154.322,-0.00475
6.088,154.32671,154.322,-0.00472
6.089,154.32665,154.322,-0.00465
6.09,154.32661,154.322,-0.00462
6.091,154.32657,154.322,-0.00458
6.092,154.32654,154.322,-0.00454
6.093,154.32651,154.322,-0.00451
6.094,154.32647,154.322,-0.00448
6.095,154.32642,154.322,-0.00443
6.096,154.32638,154.322,-0.00439
6.097,154.32635,154.322,-0.00436
6.098,154.32631,154.322,-0.00432
6.099,154.32624,154.322,-0.00425
6.1,154.32623,154.322,-0.00423
6.101,154.32616,154.322,-0.00416
6.102,154.32614,154.322,-0.00414
6.103,154.32611,154.322,-0.00411
6.104,154.32605,154.322,-0.00406
6.105,154.32602,154.322,-0.00402
6.106,154.32597,154.322,-0.00398
6.107,154.32594,154.322,-0.00395
6.108,154.3259,154.322,-0.00391
6.109,154.32585,154.322,-0.00386
6.11,154.32583,154.322,-0.00383
6.111,154.32576,154.322,-0.00377
6.112,154.32576,154.322,-0.00376
6.113,154.32573,154.322,-0.00374
6.114,154.32568,154.322,-0.00368
6.115,154.32566,154.322,-0.00366
6.116,154.3256,154.322,-0.0036
6.117,154.32557,154.322,-0.00357
6.118,154.32555,154.322,-0.00355
6.119,154.32549,154.322,-0.00349
6.12,154.32547,154.322,-0.00347
6.121,154.32545,154.322,-0.00345
6.122,154.3254,154.322,-0.00341
6.123,154.32537,154.322,-0.00337
6.124,154.32532,154.322,-0.00332
6.125,154.3253,154.322,-0.0033
6.126,154.32528,154.322,-0.00328
6.127,154.32521,154.322,-0.00322
6.128,154.3252,154.322,-0.0032
6.129,154.32515,154.322,-0.00316
6.13,154.32512,154.322,-0.00312
6.131,154.32508,154.322,-0.00308
6.132,154.32508,154.322,-0.00308
6.133,154.32501,154.322,-0.00301
6.134,154.32501,154.322,-0.00301
6.135,154.32495,154.322,-0.00295
6.136,154.32493,154.322,-0.00293
6.137,154.32489,154.322,-0.00289
6.138,154.32488,154.322,-0.00288
6.139,154.32484,154.322,-0.00284
6.14,154.32481,154.322,-0.00281
6.141,154.32477,154.322,-0.00279
6.142,154.32473,154.322,-0.00272
6.143,154.3247,154.322,-0.0027
6.144,154.32468,154.322,-0.00267
6.145,154.32465,154.322,-0.00265
6.146,154.32462,154.322,-0.00263
6.147,154.32459,154.322,-0.00259
6.148,154.32459,154.322,-0.00259
6.149,154.32452,154.322,-0.00253
6.15,154.32452,154.322,-0.00252
6.151,154.32447,154.322,-0.00248
6.152,154.32445,154.322,-0.00245
6.153,154.32441,154.322,-0.00242
6.154,154.32436,154.322,-0.00237
6.155,154.32436,154.322,-0.00236
6.156,154.32431,154.322,-0.00232
6.157,154.3243,154.322,-0.0023
6.158,154.32427,154.322,-0.00227
6.159,154.32423,154.322,-0.00222
6.16,154.32419,154.322,-0.0022
6.161,154.32418,154.322,-0.00219
6.162,154.32416,154.322,-0.00216
6.163,154.32409,154.322,-0.0021
6.164,154.32409,154.322,-0.00209
6.165,154.32408,154.322,-0.00208
6.166,154.32403,154.322,-0.00203
6.167,154.32401,154.322,-0.00201
6.168,154.32402,154.322,-0.00202
6.169,154.32396,154.322,-0.00197
6.17,154.32394,154.322,-0.00194
6.171,154.32392,154.322,-0.00192
6.172,154.32391,154.322,-0.0019
6.173,154.32386,154.322,-0.00187
6.174,154.32384,154.322,-0.00184
6.175,154.32383,154.322,-0.00184
6.176,154.32379,154.322,-0.0018
6.177,154.32375,154.322,-0.00176
6.178,154.32377,154.322,-0.00177
6.179,154.32373,154.322,-0.00174
6.18,154.32368,154.322,-0.00168
6.181,154.32369,154.322,-0.00169
6.182,154.32362,154.322,-0.00162
6.183,154.32363,154.322,-0.00164
6.184,154.32359,154.322,-0.00159
6.185,154.32357,154.322,-0.00158
6.186,154.32356,154.322,-0.00157
6.187,154.32355,154.322,-0.00155
6.188,154.32351,154.322,-0.00151
6.189,154.32351,154.322,-0.00151
6.19,154.32347,154.322,-0.00147
6.191,154.32343,154.322,-0.00144
6.192,154.32345,154.322,-0.00145
6.193,154.32341,154.322,-0.00141
6.194,154.32338,154.322,-0.00138
6.195,154.32337,154.322,-0.00137
6.196,154.32333,154.322,-0.00134
6.197,154.32334,154.322,-0.00133
6.198,154.32331,154.322,-0.00132
6.199,154.32328,154.322,-0.00127
6.2,154.32327,154.322,-0.00128
6.201,154.32323,154.322,-0.00123
6.202,154.32324,154.322,-0.00125
6.203,154.32321,154.322,-0.00121
6.204,154.32319,154.322,-0.00119
6.205,154.32316,154.322,-0.00117
6.206,154.32316,154.322,-0.00116
6.207,154.32316,154.322,-0.00116
6.208,154.32312,154.322,-0.00112
6.209,154.32313,154.322,-0.00112
6.21,154.32308,154.322,-0.00108
6.211,154.32305,154.322,-0.00105
6.212,154.32305,154.322,-0.00105
6.213,154.32302,154.322,-0.00103
6.214,154.32301,154.322,-0.00101
6.215,154.32298,154.322,-0.00099
6.216,154.32299,154.322,-0.00099
6.217,154.32295,154.322,-0.00095
6.218,154.32293,154.322,-0.00094
6.219,154.32293,154.322,-0.00093
6.22,154.32291,154.322,-0.00091
6.221,154.3229,154.322,-0.0009
6.222,154.32286,154.322,-0.00086
6.223,154.32286,154.322,-0.00086
6.224,154.32284,154.322,-0.00084
6.225,154.32283,154.322,-0.00083
6.226,154.32281,154.322,-0.00082
6.227,154.32279,154.322,-0.00079
6.228,154.32279,154.322,-0.00079
6.229,154.32277,154.322,-0.00078
6.23,154.32275,154.322,-0.00075
6.231,154.32274,154.322,-0.00075
6.232,154.32274,154.322,-0.00074
6.233,154.32269,154.322,-0.00069
6.234,154.3227,154.322,-0.0007
6.235,154.32269,154.322,-0.00069
6.236,154.32267,154.322,-0.00067
6.237,154.32264,154.322,-0.00065
6.238,154.32264,154.322,-0.00064
6.239,154.32261,154.322,-0.00061
6.24,154.3226,154.322,-0.0006
6.241,154.32259,154.322,-0.0006
6.242,154.32258,154.322,-0.00058
6.243,154.32257,154.322,-0.00056
6.244,154.32254,154.322,-0.00055
6.245,154.32254,154.322,-0.00054
6.246,154.32254,154.322,-0.00054
6.247,154.3225,154.322,-0.00051
6.248,154.32251,154.322,-0.00051
6.249,154.32249,154.322,-0.00049
6.25,154.32248,154.322,-0.00047
6.251,154.32246,154.322,-0.00047
6.252,154.32246,154.322,-0.00046
6.253,154.32242,154.322,-0.00043
6.254,154.32242,154.322,-0.00042
6.255,154.32241,154.322,-0.00041
6.256,154.3224,154.322,-0.0004
6.257,154.32238,154.322,-0.00038
6.258,154.32238,154.322,-0.00039
6.259,154.32234,154.322,-0.00035
6.26,154.32235,154.322,-0.00035
6.261,154.32234,154.322,-0.00034
6.262,154.32232,154.322,-0.00033
6.263,154.32233,154.322,-0.00033
6.264,154.3223,154.322,-0.0003
6.265,154.32228,154.322,-0.00029
6.266,154.32228,154.322,-0.00028
6.267,154.32226,154.322,-0.00026
6.268,154.32226,154.322,-0.00026
6.269,154.32227,154.322,-0.00027
6.27,154.32224,154.322,-0.00024
6.271,154.32222,154.322,-0.00022
6.272,154.32221,154.322,-0.00021
6.273,154.3222,154.322,-0.0002
6.274,154.32219,154.322,-0.00019
6.275,154.32218,154.322,-0.00019
6.276,154.32218,154.322,-0.00018
6.277,154.32218,154.322,-0.00018
6.278,154.32217,154.322,-0.00018
6.279,154.32213,154.322,-0.00012
6.28,154.32215,154.322,-0.00014
6.281,154.32212,154.322,-0.00012
6.282,154.32211,154.322,-0.00012
6.283,154.3221,154.322,-0.0001
6.284,154.32211,154.322,-0.00012
6.285,154.32208,154.322,-7.96318e-05
6.286,154.32208,154.322,-7.58171e-05
6.287,154.32206,154.322,-6.10352e-05
6.288,154.32205,154.322,-5.00679e-05
6.289,154.32207,154.322,-7.29561e-05
6.29,154.32202,154.322,-2.3365e-05
6.291,154.32204,154.322,-3.91006e-05
6.292,154.32203,154.322,-2.6226e-05
6.293,154.322,154.322,-1.19209e-05
6.294,154.32201,154.322,-6.19888e-06
6.295,154.32199,154.322,9.53674e-06
6.296,154.32198,154.322,2.43187e-05
6.297,154.32198,154.322,2.00272e-05
6.298,154.32198,154.322,1.57356e-05
6.299,154.32195,154.322,4.14848e-05
6.3,154.32197,154.322,3.52859e-05
6.301,154.32196,154.322,3.67165e-05
6.302,154.32195,154.322,5.19753e-05
6.303,154.32194,154.322,5.43594e-05
6.304,154.32194,154.322,6.05583e-05
6.305,154.32194,154.322,5.24521e-05
6.306,154.32193,154.322,7.10487e-05
6.307,154.32192,154.322,8.2016e-05
6.308,154.32191,154.322,9.34601e-05
6.309,154.3219,154.322,0.0001
6.31,154.32188,154.322,0.00011
6.311,154.32187,154.322,0.00012
6.312,154.32187,154.322,0.00013
6.313,154.32186,154.322,0.00014
6.314,154.32185,154.322,0.00015
6.315,154.32185,154.322,0.00015
6.316,154.32184,154.322,0.00016
6.317,154.32185,154.322,0.00014
6.318,154.32184,154.322,0.00016
6.319,154.32183,154.322,0.00018
6.32,154.32182,154.322,0.00018
6.321,154.32184,154.322,0.00017
6.322,154.32182,154.322,0.00018
6.323,154.32182,154.322,0.00019
6.324,154.3218,154.322,0.00019
6.325,154.3218,154.322,0.0002
6.326,154.32182,154.322,0.00017
6.327,154.32179,154.322,0.00022
6.328,154.32179,154.322,0.00021
6.329,154.32177,154.322,0.00023
6.33,154.32176,154.322,0.00024
6.331,154.32178,154.322,0.00022
6.332,154.32173,154.322,0.00027
6.333,154.32177,154.322,0.00023
6.334,154.32173,154.322,0.00026
6.335,154.32174,154.322,0.00026
6.336,154.32174,154.322,0.00026
6.337,154.32174,154.322,0.00026
6.338,154.32172,154.322,0.00028
6.339,154.32171,154.322,0.00029
6.34,154.32173,154.322,0.00027
6.341,154.32169,154.322,0.00031
6.342,154.3217,154.322,0.0003
6.343,154.32172,154.322,0.00028
6.344,154.32168,154.322,0.00031
6.345,154.32169,154.322,0.00032
6.346,154.32168,154.322,0.00031
6.347,154.32169,154.322,0.00031
6.348,154.32168,154.322,0.00033
6.349,154.32166,154.322,0.00033
6.35,154.32166,154.322,0.00034
6.351,154.32167,154.322,0.00033
6.352,154.32167,154.322,0.00034
6.353,154.32166,154.322,0.00034
6.354,154.32164,154.322,0.00036
6.355,154.32165,154.322,0.00035
6.356,154.32165,154.322,0.00035
6.357,154.32164,154.322,0.00036
6.358,154.32165,154.322,0.00034
6.359,154.32162,154.322,0.00038
6.36,154.32163,154.322,0.00036
6.361,154.32164,154.322,0.00036
6.362,154.32162,154.322,0.00038
6.363,154.32161,154.322,0.00038
6.364,154.32162,154.322,0.00037
6.365,154.32161,154.322,0.00039
6.366,154.32161,154.322,0.00038
6.367,154.32159,154.322,0.00041
6.368,154.32161,154.322,0.0004
6.369,154.32159,154.322,0.0004
6.37,154.3216,154.322,0.0004
6.371,154.32159,154.322,0.0004
6.372,154.32158,154.322,0.00043
6.373,154.3216,154.322,0.00041
6.374,154.32158,154.322,0.00042
6.375,154.32158,154.322,0.00042
6.376,154.3216,154.322,0.0004
6.377,154.32157,154.322,0.00044
6.378,154.32156,154.322,0.00043
6.379,154.32157,154.322,0.00043
6.38,154.32156,154.322,0.00044
6.381,154.32155,154.322,0.00046
6.382,154.32156,154.322,0.00044
6.383,154.32155,154.322,0.00045
6.384,154.32155,154.322,0.00045
6.385,154.32156,154.322,0.00044
6.386,154.32156,154.322,0.00044
6.387,154.32155,154.322,0.00046
6.388,154.32154,154.322,0.00045
6.389,154.32156,154.322,0.00045
6.39,154.32155,154.322,0.00046
6.391,154.32153,154.322,0.00048
6.392,154.32155,154.322,0.00046
6.393,154.32152,154.322,0.00048
6.394,154.32154,154.322,0.00045
6.395,154.32152,154.322,0.00048
6.396,154.32152,154.322,0.00047
6.397,154.32154,154.322,0.00046
6.398,154.32151,154.322,0.00049
6.399,154.32152,154.322,0.00048
6.4,154.32151,154.322,0.00049
6.401,154.3215,154.322,0.00049
6.402,154.32149,154.322,0.00051
6.403,154.32151,154.322,0.00049
6.404,154.32149,154.322,0.00051
6.405,154.32151,154.322,0.00049
6.406,154.3215,154.322,0.0005
6.407,154.32148,154.322,0.00051
6.408,154.3215,154.322,0.00051
6.409,154.32148,154.322,0.00051
6.41,154.3215,154.322,0.0005
6.411,154.3215,154.322,0.0005
6.412,154.32148,154.322,0.00052
6.413,154.3215,154.322,0.00049
6.414,154.32148,154.322,0.00052
6.415,154.32146,154.322,0.00054
6.416,154.32148,154.322,0.00051
6.417,154.32149,154.322,0.00051
6.418,154.32149,154.322,0.00051
6.419,154.32147,154.322,0.00053
6.42,154.32146,154.322,0.00054
6.421,154.32147,154.322,0.00053
6.422,154.32147,154.322,0.00053
6.423,154.32149,154.322,0.00051
6.424,154.32147,154.322,0.00053
6.425,154.32148,154.322,0.00053
6.426,154.32144,154.322,0.00055
6.427,154.32147,154.322,0.00053
6.428,154.32145,154.322,0.00055
6.429,154.32146,154.322,0.00054
6.43,154.32148,154.322,0.00052
6.431,154.32144,154.322,0.00056
6.432,154.32147,154.322,0.00053
6.433,154.32143,154.322,0.00057
6.434,154.32146,154.322,0.00054
6.435,154.32145,154.322,0.00055
6.436,154.32144,154.322,0.00056
6.437,154.32143,154.322,0.00056
6.438,154.32147,154.322,0.00053
6.439,154.32144,154.322,0.00056
6.44,154.32144,154.322,0.00056
6.441,154.32143,154.322,0.00056
6.442,154.32146,154.322,0.00054
6.443,154.32146,154.322,0.00054
6.444,154.32144,154.322,0.00056
6.445,154.32145,154.322,0.00055
6.446,154.32145,154.322,0.00056
6.447,154.32142,154.322,0.00058
6.448,154.32144,154.322,0.00056
6.449,154.32142,154.322,0.00057
6.45,154.32142,154.322,0.00058
6.451,154.32144,154.322,0.00056
6.452,154.32143,154.322,0.00057
6.453,154.32145,154.322,0.00054
6.454,154.32141,154.322,0.00058
6.455,154.32143,154.322,0.00057
6.456,154.32143,154.322,0.00057
6.457,154.32144,154.322,0.00056
6.458,154.32144,154.322,0.00056
6.459,154.3214,154.322,0.00059
6.46,154.32142,154.322,0.00058
6.461,154.3214,154.322,0.0006
6.462,154.32144,154.322,0.00056
6.463,154.32141,154.322,0.00059
6.464,154.32141,154.322,0.00059
6.465,154.32141,154.322,0.00058
6.466,154.3214,154.322,0.0006
6.467,154.32142,154.322,0.00058
6.468,154.32141,154.322,0.00058
6.469,154.32143,154.322,0.00057
6.47,154.32141,154.322,0.00059
6.471,154.3214,154.322,0.00061
6.472,154.32142,154.322,0.00058
6.473,154.3214,154.322,0.0006
6.474,154.32142,154.322,0.00058
6.475,154.32141,154.322,0.00059
6.476,154.32142,154.322,0.00059
6.477,154.32142,154.322,0.00058
6.478,154.32139,154.322,0.0006
6.479,154.32142,154.322,0.00058
6.48,154.3214,154.322,0.0006
6.481,154.3214,154.322,0.00059
6.482,154.3214,154.322,0.0006
6.483,154.3214,154.322,0.0006
6.484,154.32141,154.322,0.00059
6.485,154.3214,154.322,0.0006
6.486,154.32142,154.322,0.00059
6.487,154.32141,154.322,0.00059
6.488,154.3214,154.322,0.0006
6.489,154.3214,154.322,0.0006
6.49,154.32139,154.322,0.00061
6.491,154.32141,154.322,0.00059
6.492,154.32141,154.322,0.00059
6.493,154.32141,154.322,0.0006
6.494,154.32141,154.322,0.00058
6.495,154.32138,154.322,0.00062
6.496,154.3214,154.322,0.0006
6.497,154.32139,154.322,0.0006
6.498,154.3214,154.322,0.0006
6.499,154.3214,154.322,0.00059
6.5,154.3214,154.322,0.0006
6.501,154.32141,154.322,0.00059
6.502,154.3214,154.322,0.0006
6.503,154.3214,154.322,0.0006
6.504,154.32141,154.322,0.00059
6.505,154.3214,154.322,0.00059
6.506,154.32142,154.322,0.00058
6.507,154.32141,154.322,0.00058
6.508,154.3214,154.322,0.00061
6.509,154.32142,154.322,0.00058
6.51,154.32139,154.322,0.00061
6.511,154.3214,154.322,0.0006
6.512,154.32142,154.322,0.00059
6.513,154.3214,154.322,0.0006
6.514,154.32141,154.322,0.00059
6.515,154.32139,154.322,0.00061
6.516,154.32142,154.322,0.00058
6.517,154.32139,154.322,0.00061
6.518,154.32141,154.322,0.00059
6.519,154.32139,154.322,0.00061
6.52,154.3214,154.322,0.00061
6.521,154.32138,154.322,0.00062
6.522,154.3214,154.322,0.0006
6.523,154.3214,154.322,0.0006
6.524,154.3214,154.322,0.0006
6.525,154.32139,154.322,0.00061
6.526,154.32141,154.322,0.00059
6.527,154.32139,154.322,0.00061
6.528,154.3214,154.322,0.0006
6.529,154.3214,154.322,0.00059
6.53,154.32138,154.322,0.00062
6.531,154.32142,154.322,0.00058
6.532,154.3214,154.322,0.0006
6.533,154.32142,154.322,0.00058
6.534,154.32138,154.322,0.00062
6.535,154.32141,154.322,0.00059
6.536,154.32138,154.322,0.00061
6.537,154.3214,154.322,0.0006
6.538,154.32139,154.322,0.00061
6.539,154.32139,154.322,0.00061
6.54,154.32139,154.322,0.00061
6.541,154.32138,154.322,0.00062
6.542,154.32141,154.322,0.0006
6.543,154.32139,154.322,0.0006
6.544,154.32141,154.322,0.00059
6.545,154.32139,154.322,0.00061
6.546,154.32139,154.322,0.00061
6.547,154.32139,154.322,0.0006
6.548,154.32139,154.322,0.00061
6.549,154.32139,154.322,0.00061
6.55,154.3214,154.322,0.0006
6.551,154.32138,154.322,0.00062
6.552,154.32141,154.322,0.0006
6.553,154.3214,154.322,0.0006
6.554,154.3214,154.322,0.00061
6.555,154.32139,154.322,0.0006
6.556,154.3214,154.322,0.00061
6.557,154.3214,154.322,0.00059
6.558,154.3214,154.322,0.0006
6.559,154.32138,154.322,0.00063
6.56,154.32139,154.322,0.00061
6.561,154.32136,154.322,0.00064
6.562,154.32138,154.322,0.00061
6.563,154.32139,154.322,0.00061
6.564,154.3214,154.322,0.0006
6.565,154.3214,154.322,0.00061
6.566,154.32139,154.322,0.0006
6.567,154.32139,154.322,0.0006
6.568,154.3214,154.322,0.00061
6.569,154.32139,154.322,0.00061
6.57,154.32141,154.322,0.00059
6.571,154.3214,154.322,0.0006
6.572,154.32138,154.322,0.00061
6.573,154.32141,154.322,0.0006
6.574,154.32141,154.322,0.00059
6.575,154.3214,154.322,0.00061
6.576,154.32141,154.322,0.00059
6.577,154.3214,154.322,0.00059
6.578,154.32139,154.322,0.00062
6.579,154.32139,154.322,0.0006
6.58,154.3214,154.322,0.0006
6.581,154.32139,154.322,0.0006
6.582,154.32141,154.322,0.00059
