Time,DPOS(0),MPOS(0),MSPEED(0),DRIVE_FE(0)
1.211,83.96865,83.96865,0.00048,0.0
1.212,83.96865,83.96865,0.0,0.0
1.213,83.96865,83.96865,-0.00048,0.0
1.214,83.96865,83.96865,0.00048,0.0
1.215,83.96865,83.96865,0.0,0.0
1.216,83.96865,83.96865,0.0,0.0
1.217,83.96865,83.96865,0.0,0.0
1.218,83.96865,83.96865,0.0,0.0
1.219,83.96865,83.96865,0.0,0.0
1.22,83.96865,83.96865,-0.00048,0.0
1.221,83.96865,83.96865,0.00048,0.0
1.222,83.96865,83.96865,0.0,0.0
1.223,83.96865,83.96865,0.0,0.0
1.224,83.96865,83.96865,-0.00048,0.0
1.225,83.96865,83.96865,-0.00048,0.0
1.226,83.96865,83.96865,0.00143,0.0
1.227,83.96865,83.96865,-0.00095,0.0
1.228,83.96865,83.96865,0.00048,0.0
1.229,83.96865,83.96865,0.0,0.0
1.23,83.96865,83.96865,-0.00048,0.0
1.231,83.96865,83.96865,0.00048,0.0
1.232,83.96865,83.96865,0.00048,0.0
1.233,83.96865,83.96865,-0.00048,0.0
1.234,83.96865,83.96865,0.0,0.0
1.235,83.96865,83.96865,0.00048,0.0
1.236,83.96865,83.96865,-0.00048,0.0
1.237,83.96865,83.96865,0.00048,0.0
1.238,83.96865,83.96865,0.0,0.0
1.239,83.96865,83.96865,-0.00095,0.0
1.24,83.96865,83.96865,0.00095,0.0
1.241,83.96865,83.96865,-0.00048,0.0
1.242,83.96865,83.96865,0.0,0.0
1.243,83.96865,83.96865,0.00048,0.0
1.244,83.96865,83.96865,-0.00048,0.0
1.245,83.96865,83.96865,0.0,0.0
1.246,83.96865,83.96865,0.00048,0.0
1.247,83.96865,83.96865,-0.00048,0.0
1.248,83.96865,83.96865,0.0,0.0
1.249,83.96865,83.96865,0.00048,0.0
1.25,83.96865,83.96865,0.0,0.0
1.251,83.96865,83.96865,-0.00048,0.0
1.252,83.96865,83.96865,0.00048,0.0
1.253,83.96865,83.96865,-0.00048,0.0
1.254,83.96865,83.96865,0.0,0.0
1.255,83.96865,83.96865,0.0,0.0
1.256,83.96865,83.96865,0.0,0.0
1.257,83.96865,83.96865,0.00048,0.0
1.258,83.96865,83.96865,-0.00048,0.0
1.259,83.96865,83.96865,0.0,0.0
1.26,83.96865,83.96865,-0.00048,0.0
1.261,83.96865,83.96865,0.00048,0.0
1.262,83.96865,83.96865,-0.00048,0.0
1.263,83.96865,83.96865,0.0,0.0
1.264,83.96865,83.96865,0.00095,0.0
1.265,83.96865,83.96865,-0.00048,0.0
1.266,83.96865,83.96865,0.00048,0.0
1.267,83.96865,83.96865,-0.00048,0.0
1.268,83.96865,83.96865,0.00048,0.0
1.269,83.96865,83.96865,-0.00048,0.0
1.27,83.96865,83.96865,0.00048,0.0
1.271,83.96865,83.96865,-0.00048,0.0
1.272,83.96865,83.96865,0.0,0.0
1.273,83.96865,83.96865,-0.00048,0.0
1.274,83.96865,83.96865,0.00095,0.0
1.275,83.96865,83.96865,-0.00095,0.0
1.276,83.96865,83.96865,0.00048,0.0
1.277,83.96865,83.96865,0.0,0.0
1.278,83.96865,83.96865,0.0,0.0
1.279,83.96865,83.96865,0.0,0.0
1.28,83.96865,83.96865,0.0,0.0
1.281,83.96865,83.96865,0.00048,0.0
1.282,83.96865,83.96865,-0.00048,0.0
1.283,83.96865,83.96865,0.0,0.0
1.284,83.96865,83.96865,0.0,0.0
1.285,83.96865,83.96865,0.0,0.0
1.286,83.96865,83.96865,0.0,0.0
1.287,83.96865,83.96865,0.0,0.0
1.288,83.96865,83.96865,-0.00095,0.0
1.289,83.96865,83.96865,0.00095,0.0
1.29,83.96865,83.96865,-0.00048,0.0
1.291,83.96865,83.96865,0.0,0.0
1.292,83.96865,83.96865,0.00048,0.0
1.293,83.96865,83.96865,0.0,0.0
1.294,83.96865,83.96865,0.0,0.0
1.295,83.96865,83.96865,0.0,0.0
1.296,83.96865,83.96865,-0.00048,0.0
1.297,83.96865,83.96865,0.00048,0.0
1.298,83.96865,83.96865,0.0,0.0
1.299,83.96865,83.96865,0.0,0.0
1.3,83.96865,83.96865,0.00048,0.0
1.301,83.96865,83.96865,0.0,0.0
1.302,83.96865,83.96865,0.0,0.0
1.303,83.96865,83.96865,-0.00048,0.0
1.304,83.96865,83.96865,0.0,0.0
1.305,83.96865,83.96865,0.0,0.0
1.306,83.96865,83.96865,0.00048,0.0
1.307,83.96865,83.96865,-0.00095,0.0
1.308,83.96865,83.96865,0.00048,0.0
1.309,83.96865,83.96865,0.0,0.0
1.31,83.96865,83.96865,0.0,0.0
1.311,83.96865,83.96865,-0.00048,0.0
1.312,83.96865,83.96865,0.0,0.0
1.313,83.96865,83.96865,0.00048,0.0
1.314,83.96865,83.96865,0.00048,0.0
1.315,83.96865,83.96865,0.0,0.0
1.316,83.96865,83.96865,-0.00048,0.0
1.317,83.96865,83.96865,0.0,0.0
1.318,83.96865,83.96865,0.00048,0.0
1.319,83.96865,83.96865,-0.00048,0.0
1.32,83.96865,83.96865,0.00048,0.0
1.321,83.96865,83.96865,-0.00048,0.0
1.322,83.96865,83.96865,0.0,0.0
1.323,83.96865,83.96865,0.00048,0.0
1.324,83.96865,83.96865,-0.00048,0.0
1.325,83.96865,83.96865,-0.00048,0.0
1.326,83.96865,83.96865,0.00048,0.0
1.327,83.96865,83.96865,0.00048,0.0
1.328,83.96865,83.96865,0.0,0.0
1.329,83.96865,83.96865,-0.00048,0.0
1.33,83.96865,83.96865,0.0,0.0
1.331,83.96865,83.96865,0.0,0.0
1.332,83.96865,83.96865,0.00048,0.0
1.333,83.96866,83.96866,0.00048,0.0
1.334,83.96865,83.96865,-0.00095,0.0
1.335,83.96865,83.96865,0.0,0.0
1.336,83.96865,83.96865,0.0,0.0
1.337,83.96866,83.96866,0.00095,0.0
1.338,83.96865,83.96865,-0.00048,0.0
1.339,83.96865,83.96865,0.0,0.0
1.34,83.96865,83.96865,-0.00048,0.0
1.341,83.96865,83.96865,0.0,0.0
1.342,83.96865,83.96865,0.00048,0.0
1.343,83.96865,83.96865,-0.00048,0.0
1.344,83.96865,83.96865,0.00048,0.0
1.345,83.96865,83.96865,-0.00048,0.0
1.346,83.96865,83.96865,0.0,0.0
1.347,83.96865,83.96865,0.00048,0.0
1.348,83.96865,83.96865,-0.00095,0.0
1.349,83.96865,83.96865,0.00048,0.0
1.35,83.96866,83.96866,0.00095,0.0
1.351,83.96865,83.96865,-0.00048,0.0
1.352,83.96865,83.96865,0.0,0.0
1.353,83.96865,83.96865,0.0,0.0
1.354,83.96865,83.96865,0.0,0.0
1.355,83.96866,83.96866,0.00048,0.0
1.356,83.96865,83.96865,-0.00048,0.0
1.357,83.96866,83.96866,0.00048,0.0
1.358,83.96865,83.96865,-0.00095,0.0
1.359,83.96865,83.96865,0.00048,0.0
1.36,83.96865,83.96865,0.0,0.0
1.361,83.96865,83.96865,-0.00048,0.0
1.362,83.96865,83.96865,0.00048,0.0
1.363,83.96865,83.96865,0.0,0.0
1.364,83.96865,83.96865,0.0,0.0
1.365,83.96865,83.96865,0.0,0.0
1.366,83.96866,83.96866,0.00048,0.0
1.367,83.96865,83.96865,-0.00048,0.0
1.368,83.96865,83.96865,-0.00095,0.0
1.369,83.96865,83.96865,0.00095,0.0
1.37,83.96865,83.96865,-0.00048,0.0
1.371,83.96865,83.96865,0.00048,0.0
1.372,83.96865,83.96865,-0.00048,0.0
1.373,83.96865,83.96865,0.00048,0.0
1.374,83.96865,83.96865,0.0,0.0
1.375,83.96865,83.96865,-0.00048,0.0
1.376,83.96865,83.96865,0.00048,0.0
1.377,83.96865,83.96865,0.0,0.0
1.378,83.96865,83.96865,-0.00048,0.0
1.379,83.96865,83.96865,-0.00048,0.0
1.38,83.96865,83.96865,0.00095,0.0
1.381,83.96865,83.96865,-0.00048,0.0
1.382,83.96865,83.96865,0.00048,0.0
1.383,83.96865,83.96865,0.0,0.0
1.384,83.96865,83.96865,-0.00048,0.0
1.385,83.96865,83.96865,0.00048,0.0
1.386,83.96865,83.96865,0.0,0.0
1.387,83.96865,83.96865,-0.00048,0.0
1.388,83.96865,83.96865,0.0,0.0
1.389,83.96865,83.96865,0.0,0.0
1.39,83.96865,83.96865,0.00048,0.0
1.391,83.96865,83.96865,0.0,0.0
1.392,83.96865,83.96865,-0.00048,0.0
1.393,83.96865,83.96865,0.00048,0.0
1.394,83.96865,83.96865,0.0,0.0
1.395,83.96865,83.96865,0.0,0.0
1.396,83.96865,83.96865,0.0,0.0
1.397,83.96865,83.96865,-0.00048,0.0
1.398,83.96865,83.96865,0.0,0.0
1.399,83.96865,83.96865,0.00048,0.0
1.4,83.96865,83.96865,-0.00048,0.0
1.401,83.96865,83.96865,0.0,0.0
1.402,83.96865,83.96865,0.00048,0.0
1.403,83.96865,83.96865,0.0,0.0
1.404,83.96865,83.96865,-0.00048,0.0
1.405,83.96865,83.96865,0.00048,0.0
1.406,83.96865,83.96865,0.0,0.0
1.407,83.96866,83.96866,0.00048,0.0
1.408,83.96866,83.96866,0.0,0.0
1.409,83.96865,83.96865,-0.00095,0.0
1.41,83.96865,83.96865,0.00048,0.0
1.411,83.96865,83.96865,0.0,0.0
1.412,83.96866,83.96866,0.00048,0.0
1.413,83.96865,83.96865,-0.00048,0.0
1.414,83.96866,83.96866,0.00048,0.0
1.415,83.96866,83.96866,0.0,0.0
1.416,83.96865,83.96865,-0.00095,0.0
1.417,83.96865,83.96865,0.00048,0.0
1.418,83.96865,83.96865,0.0,0.0
1.419,83.96865,83.96865,0.0,0.0
1.42,83.96865,83.96865,0.0,0.0
1.421,83.96865,83.96865,-0.00048,0.0
1.422,83.96865,83.96865,0.00048,0.0
1.423,83.96865,83.96865,0.0,0.0
1.424,83.96865,83.96865,0.0,0.0
1.425,83.96866,83.96866,0.00048,0.0
1.426,83.96865,83.96865,-0.00048,0.0
1.427,83.96865,83.96865,0.0,0.0
1.428,83.96865,83.96865,0.0,0.0
1.429,83.96865,83.96865,0.0,0.0
1.43,83.96866,83.96866,0.00048,0.0
1.431,83.96865,83.96865,-0.00048,0.0
1.432,83.96866,83.96866,0.00048,0.0
1.433,83.96866,83.96866,0.0,0.0
1.434,83.96866,83.96866,0.0,0.0
1.435,83.96865,83.96865,-0.00048,0.0
1.436,83.96866,83.96866,0.00048,0.0
1.437,83.96865,83.96865,-0.00048,0.0
1.438,83.96865,83.96865,0.0,0.0
1.439,83.96866,83.96866,0.00048,0.0
1.44,83.96866,83.96866,0.0,0.0
1.441,83.96866,83.96866,0.0,0.0
1.442,83.96866,83.96866,0.0,0.0
1.443,83.96865,83.96865,-0.00048,0.0
1.444,83.96865,83.96865,0.0,0.0
1.445,83.96865,83.96865,0.0,0.0
1.446,83.96866,83.96866,0.00048,0.0
1.447,83.96865,83.96865,-0.00048,0.0
1.448,83.96865,83.96865,0.0,0.0
1.449,83.96866,83.96866,0.00095,0.0
1.45,83.96865,83.96865,-0.00095,0.0
1.451,83.96865,83.96865,0.0,0.0
1.452,83.96866,83.96866,0.00048,0.0
1.453,83.96866,83.96866,0.0,0.0
1.454,83.96866,83.96866,0.0,0.0
1.455,83.96866,83.96866,0.0,0.0
1.456,83.96866,83.96866,0.0,0.0
1.457,83.96866,83.96866,0.0,0.0
1.458,83.96866,83.96866,0.0,0.0
1.459,83.96865,83.96865,-0.00048,0.0
1.46,83.96865,83.96865,0.0,0.0
1.461,83.96865,83.96865,0.0,0.0
1.462,83.96865,83.96865,0.0,0.0
1.463,83.96866,83.96866,0.00048,0.0
1.464,83.96865,83.96865,-0.00048,0.0
1.465,83.96865,83.96865,0.0,0.0
1.466,83.96865,83.96865,0.0,0.0
1.467,83.96866,83.96866,0.00048,0.0
1.468,83.96865,83.96865,-0.00048,0.0
1.469,83.96865,83.96865,0.0,0.0
1.47,83.96865,83.96865,0.0,0.0
1.471,83.96865,83.96865,0.0,0.0
1.472,83.96866,83.96866,0.00048,0.0
1.473,83.96865,83.96865,-0.00048,0.0
1.474,83.96865,83.96865,0.0,0.0
1.475,83.96865,83.96865,0.0,0.0
1.476,83.96866,83.96866,0.00048,0.0
1.477,83.96865,83.96865,-0.00048,0.0
1.478,83.96866,83.96866,0.00095,0.0
1.479,83.96866,83.96866,-0.00048,0.0
1.48,83.96865,83.96865,-0.00048,0.0
1.481,83.96865,83.96865,0.0,0.0
1.482,83.96866,83.96866,0.00048,0.0
1.483,83.96866,83.96866,0.0,0.0
1.484,83.96865,83.96865,-0.00048,0.0
1.485,83.96865,83.96865,0.0,0.0
1.486,83.96865,83.96865,0.0,0.0
1.487,83.96866,83.96866,0.00048,0.0
1.488,83.96865,83.96865,-0.00048,0.0
1.489,83.96865,83.96865,0.0,0.0
1.49,83.96866,83.96866,0.00048,0.0
1.491,83.96866,83.96866,0.0,0.0
1.492,83.96865,83.96865,-0.00048,0.0
1.493,83.96866,83.96866,0.00048,0.0
1.494,83.96865,83.96865,-0.00095,0.0
1.495,83.96865,83.96865,0.00048,0.0
1.496,83.96865,83.96865,0.0,0.0
1.497,83.96865,83.96865,0.0,0.0
1.498,83.96865,83.96865,0.0,0.0
1.499,83.96865,83.96865,0.0,0.0
1.5,83.96865,83.96865,0.0,0.0
1.501,83.96866,83.96866,0.00095,0.0
1.502,83.96865,83.96865,-0.00095,0.0
1.503,83.96866,83.96866,0.00048,0.0
1.504,83.96865,83.96865,-0.00095,0.0
1.505,83.96866,83.96866,0.00095,0.0
1.506,83.96866,83.96866,0.00048,0.0
1.507,83.96866,83.96866,-0.00048,0.0
1.508,83.96865,83.96865,-0.00048,0.0
1.509,83.96866,83.96866,0.00048,0.0
1.51,83.96866,83.96866,0.00048,0.0
1.511,83.96866,83.96866,-0.00048,0.0
1.512,83.96866,83.96866,0.0,0.0
1.513,83.96866,83.96866,0.0,0.0
1.514,83.96866,83.96866,0.0,0.0
1.515,83.96865,83.96865,-0.00048,0.0
1.516,83.96866,83.96866,0.00048,0.0
1.517,83.96866,83.96866,0.0,0.0
1.518,83.96866,83.96866,0.0,0.0
1.519,83.96866,83.96866,0.0,0.0
1.52,83.96866,83.96866,0.00048,0.0
1.521,83.96865,83.96865,-0.00095,0.0
1.522,83.96866,83.96866,0.00048,0.0
1.523,83.96866,83.96866,0.00048,0.0
1.524,83.96866,83.96866,-0.00048,0.0
1.525,83.96866,83.96866,0.0,0.0
1.526,83.96866,83.96866,0.0,0.0
1.527,83.96865,83.96865,-0.00048,0.0
1.528,83.96866,83.96866,0.00048,0.0
1.529,83.96866,83.96866,0.0,0.0
1.53,83.96865,83.96865,-0.00048,0.0
1.531,83.96866,83.96866,0.00095,0.0
1.532,83.96866,83.96866,-0.00048,0.0
1.533,83.96866,83.96866,0.0,0.0
1.534,83.96866,83.96866,0.0,0.0
1.535,83.96866,83.96866,0.00048,0.0
1.536,83.96865,83.96865,-0.00095,0.0
1.537,83.96866,83.96866,0.00048,0.0
1.538,83.96866,83.96866,0.0,0.0
1.539,83.96866,83.96866,0.0,0.0
1.54,83.96866,83.96866,0.0,0.0
1.541,83.96866,83.96866,0.0,0.0
1.542,83.96866,83.96866,0.00048,0.0
1.543,83.96866,83.96866,0.0,0.0
1.544,83.96866,83.96866,0.0,0.0
1.545,83.96866,83.96866,0.0,0.0
1.546,83.96865,83.96865,-0.00095,0.0
1.547,83.96865,83.96865,0.0,0.0
1.548,83.96866,83.96866,0.00048,0.0
1.549,83.96866,83.96866,0.0,0.0
1.55,83.96866,83.96866,0.00048,0.0
1.551,83.96866,83.96866,-0.00048,0.0
1.552,83.96866,83.96866,0.0,0.0
1.553,83.96866,83.96866,0.0,0.0
1.554,83.96865,83.96865,-0.00048,0.0
1.555,83.96866,83.96866,0.00048,0.0
1.556,83.96866,83.96866,0.0,0.0
1.557,83.96866,83.96866,0.0,0.0
1.558,83.96866,83.96866,0.0,0.0
1.559,83.96866,83.96866,0.00048,0.0
1.56,83.96866,83.96866,0.0,0.0
1.561,83.96866,83.96866,0.0,0.0
1.562,83.96866,83.96866,-0.00048,0.0
1.563,83.96866,83.96866,0.00048,0.0
1.564,83.96866,83.96866,0.00048,0.0
1.565,83.96866,83.96866,-0.00095,0.0
1.566,83.96866,83.96866,0.00048,0.0
1.567,83.96866,83.96866,-0.00048,0.0
1.568,83.96866,83.96866,0.00048,0.0
1.569,83.96866,83.96866,-0.00048,0.0
1.57,83.96866,83.96866,0.0,0.0
1.571,83.96866,83.96866,0.0,0.0
1.572,83.96866,83.96866,0.00048,0.0
1.573,83.96866,83.96866,0.0,0.0
1.574,83.96866,83.96866,0.0,0.0
1.575,83.96866,83.96866,0.0,0.0
1.576,83.96866,83.96866,-0.00048,0.0
1.577,83.96866,83.96866,0.0,0.0
1.578,83.96866,83.96866,0.0,0.0
1.579,83.96866,83.96866,0.0,0.0
1.58,83.96866,83.96866,0.00048,0.0
1.581,83.96866,83.96866,0.0,0.0
1.582,83.96866,83.96866,0.0,0.0
1.583,83.96866,83.96866,0.0,0.0
1.584,83.96866,83.96866,0.0,0.0
1.585,83.96866,83.96866,0.0,0.0
1.586,83.96866,83.96866,0.0,0.0
1.587,83.96866,83.96866,0.0,0.0
1.588,83.96866,83.96866,0.00048,0.0
1.589,83.96866,83.96866,-0.00048,0.0
1.59,83.96866,83.96866,0.0,0.0
1.591,83.96866,83.96866,0.00048,0.0
1.592,83.96866,83.96866,-0.00048,0.0
1.593,83.96866,83.96866,0.0,0.0
1.594,83.96866,83.96866,0.00048,0.0
1.595,83.96866,83.96866,0.0,0.0
1.596,83.96866,83.96866,0.0,0.0
1.597,83.96866,83.96866,-0.00048,0.0
1.598,83.96866,83.96866,-0.00048,0.0
1.599,83.96866,83.96866,0.00048,0.0
1.6,83.96866,83.96866,0.0,0.0
1.601,83.96866,83.96866,0.00048,0.0
1.602,83.96866,83.96866,-0.00048,0.0
1.603,83.96866,83.96866,0.0,0.0
1.604,83.96866,83.96866,-0.00048,0.0
1.605,83.96866,83.96866,0.00095,0.0
1.606,83.96866,83.96866,-0.00048,0.0
1.607,83.96866,83.96866,-0.00048,0.0
1.608,83.96866,83.96866,0.00048,0.0
1.609,83.96866,83.96866,0.00048,0.0
1.61,83.96866,83.96866,-0.00048,0.0
1.611,83.96866,83.96866,0.0,0.0
1.612,83.96866,83.96866,-0.00048,0.0
1.613,83.96866,83.96866,0.00048,0.0
1.614,83.96866,83.96866,0.0,0.0
1.615,83.96866,83.96866,-0.00048,0.0
1.616,83.96866,83.96866,0.0,0.0
1.617,83.96866,83.96866,0.00048,0.0
1.618,83.96866,83.96866,0.0,0.0
1.619,83.96866,83.96866,0.0,0.0
1.62,83.96866,83.96866,-0.00048,0.0
1.621,83.96866,83.96866,0.00048,0.0
1.622,83.96866,83.96866,-0.00048,0.0
1.623,83.96866,83.96866,0.00048,0.0
1.624,83.96866,83.96866,0.0,0.0
1.625,83.96866,83.96866,0.0,0.0
1.626,83.96866,83.96866,0.0,0.0
1.627,83.96866,83.96866,0.0,0.0
1.628,83.96866,83.96866,-0.00048,0.0
1.629,83.96866,83.96866,0.00048,0.0
1.63,83.96866,83.96866,-0.00048,0.0
1.631,83.96866,83.96866,0.00095,0.0
1.632,83.96866,83.96866,-0.00095,0.0
1.633,83.96866,83.96866,0.00048,0.0
1.634,83.96866,83.96866,-0.00048,0.0
1.635,83.96866,83.96866,0.00048,0.0
1.636,83.96866,83.96866,0.0,0.0
1.637,83.96866,83.96866,-0.00048,0.0
1.638,83.96866,83.96866,0.00048,0.0
1.639,83.96866,83.96866,0.0,0.0
1.64,83.96866,83.96866,0.00048,0.0
1.641,83.96866,83.96866,0.0,0.0
1.642,83.96866,83.96866,0.0,0.0
1.643,83.96866,83.96866,0.0,0.0
1.644,83.96866,83.96866,0.0,0.0
1.645,83.96866,83.96866,-0.00048,0.0
1.646,83.96866,83.96866,0.0,0.0
1.647,83.96866,83.96866,0.0,0.0
1.648,83.96866,83.96866,0.00048,0.0
1.649,83.96866,83.96866,-0.00095,0.0
1.65,83.96866,83.96866,0.00048,0.0
1.651,83.96866,83.96866,0.00048,0.0
1.652,83.96866,83.96866,-0.00048,0.0
1.653,83.96866,83.96866,0.0,0.0
1.654,83.96866,83.96866,0.0,0.0
1.655,83.96866,83.96866,0.0,0.0
1.656,83.96866,83.96866,0.00048,0.0
1.657,83.96866,83.96866,0.0,0.0
1.658,83.96866,83.96866,0.00048,0.0
1.659,83.96866,83.96866,-0.00095,0.0
1.66,83.96866,83.96866,0.0,0.0
1.661,83.96866,83.96866,0.00048,0.0
1.662,83.96866,83.96866,0.0,0.0
1.663,83.96866,83.96866,-0.00048,0.0
1.664,83.96866,83.96866,0.0,0.0
1.665,83.96866,83.96866,0.00048,0.0
1.666,83.96866,83.96866,0.0,0.0
1.667,83.96866,83.96866,-0.00048,0.0
1.668,83.96866,83.96866,0.00048,0.0
1.669,83.96866,83.96866,-0.00048,0.0
1.67,83.96866,83.96866,0.0,0.0
1.671,83.96866,83.96866,0.00048,0.0
1.672,83.96866,83.96866,-0.00048,0.0
1.673,83.96866,83.96866,0.0,0.0
1.674,83.96866,83.96866,0.00048,0.0
1.675,83.96866,83.96866,-0.00048,0.0
1.676,83.96866,83.96866,0.0,0.0
1.677,83.96866,83.96866,0.0,0.0
1.678,83.96866,83.96866,0.00048,0.0
1.679,83.96866,83.96866,0.0,0.0
1.68,83.96866,83.96866,-0.00048,0.0
1.681,83.96866,83.96866,0.0,0.0
1.682,83.96866,83.96866,-0.00048,0.0
1.683,83.96866,83.96866,0.00048,0.0
1.684,83.96866,83.96866,0.0,0.0
1.685,83.96866,83.96866,0.0,0.0
1.686,83.96866,83.96866,0.00048,0.0
1.687,83.96866,83.96866,0.0,0.0
1.688,83.96866,83.96866,-0.00048,0.0
1.689,83.96866,83.96866,0.00048,0.0
1.69,83.96866,83.96866,-0.00048,0.0
1.691,83.96866,83.96866,0.00048,0.0
1.692,83.96866,83.96866,0.0,0.0
1.693,83.96866,83.96866,0.0,0.0
1.694,83.96866,83.96866,0.0,0.0
1.695,83.96866,83.96866,0.0,0.0
1.696,83.96866,83.96866,-0.00048,0.0
1.697,83.96866,83.96866,0.00048,0.0
1.698,83.96866,83.96866,0.0,0.0
1.699,83.96866,83.96866,0.0,0.0
1.7,83.96866,83.96866,0.00048,0.0
1.701,83.96866,83.96866,-0.00095,0.0
1.702,83.96866,83.96866,0.0,0.0
1.703,83.96866,83.96866,0.00048,0.0
1.704,83.96866,83.96866,0.0,0.0
1.705,83.96866,83.96866,0.0,0.0
1.706,83.96866,83.96866,0.0,0.0
1.707,83.96866,83.96866,0.0,0.0
1.708,83.96866,83.96866,-0.00048,0.0
1.709,83.96866,83.96866,0.00048,0.0
1.71,83.96866,83.96866,0.0,0.0
1.711,83.96866,83.96866,-0.00095,0.0
1.712,83.96866,83.96866,0.00095,0.0
1.713,83.96866,83.96866,-0.00095,0.0
1.714,83.96866,83.96866,0.00048,0.0
1.715,83.96866,83.96866,0.0,0.0
1.716,83.96866,83.96866,-0.00048,0.0
1.717,83.96866,83.96866,0.0,0.0
1.718,83.96866,83.96866,0.00048,0.0
1.719,83.96866,83.96866,-0.00048,0.0
1.72,83.96866,83.96866,0.00048,0.0
1.721,83.96866,83.96866,0.0,0.0
1.722,83.96866,83.96866,0.0,0.0
1.723,83.96866,83.96866,0.00048,0.0
1.724,83.96866,83.96866,-0.00048,0.0
1.725,83.96866,83.96866,0.0,0.0
1.726,83.96866,83.96866,0.00048,0.0
1.727,83.96866,83.96866,0.0,0.0
1.728,83.96866,83.96866,0.00048,0.0
1.729,83.96866,83.96866,-0.00095,0.0
1.73,83.96866,83.96866,0.00048,0.0
1.731,83.96866,83.96866,0.0,0.0
1.732,83.96866,83.96866,0.0,0.0
1.733,83.96866,83.96866,-0.00048,0.0
1.734,83.96866,83.96866,0.00095,0.0
1.735,83.96866,83.96866,-0.00048,0.0
1.736,83.96866,83.96866,0.0,0.0
1.737,83.96866,83.96866,0.0,0.0
1.738,83.96866,83.96866,-0.00048,0.0
1.739,83.96866,83.96866,0.00048,0.0
1.74,83.96866,83.96866,0.0,0.0
1.741,83.96866,83.96866,0.0,0.0
1.742,83.96866,83.96866,0.0,0.0
1.743,83.96866,83.96866,0.0,0.0
1.744,83.96866,83.96866,-0.00048,0.0
1.745,83.96866,83.96866,0.00048,0.0
1.746,83.96866,83.96866,0.0,0.0
1.747,83.96866,83.96866,-0.00048,0.0
1.748,83.96866,83.96866,0.00095,0.0
1.749,83.96866,83.96866,0.0,0.0
1.75,83.96866,83.96866,0.0,0.0
1.751,83.96866,83.96866,-0.00048,0.0
1.752,83.96866,83.96866,0.0,0.0
1.753,83.96866,83.96866,0.0,0.0
1.754,83.96866,83.96866,0.0,0.0
1.755,83.96866,83.96866,0.0,0.0
1.756,83.96866,83.96866,0.0,0.0
1.757,83.96866,83.96866,-0.00048,0.0
1.758,83.96866,83.96866,0.00048,0.0
1.759,83.96866,83.96866,0.00048,0.0
1.76,83.96866,83.96866,-0.00048,0.0
1.761,83.96866,83.96866,-0.00048,0.0
1.762,83.96866,83.96866,0.00095,0.0
1.763,83.96866,83.96866,-0.00048,0.0
1.764,83.96866,83.96866,0.00048,0.0
1.765,83.96866,83.96866,-0.00048,0.0
1.766,83.96866,83.96866,0.00048,0.0
1.767,83.96866,83.96866,-0.00095,0.0
1.768,83.96866,83.96866,0.00048,0.0
1.769,83.96866,83.96866,0.0,0.0
1.77,83.96866,83.96866,0.0,0.0
1.771,83.96866,83.96866,0.0,0.0
1.772,83.96866,83.96866,0.0,0.0
1.773,83.96866,83.96866,0.00048,0.0
1.774,83.96866,83.96866,-0.00048,0.0
1.775,83.96866,83.96866,0.0,0.0
1.776,83.96866,83.96866,-0.00048,0.0
1.777,83.96866,83.96866,0.00048,0.0
1.778,83.96866,83.96866,0.0,0.0
1.779,83.96866,83.96866,0.00048,0.0
1.78,83.96866,83.96866,-0.00048,0.0
1.781,83.96866,83.96866,0.0,0.0
1.782,83.96866,83.96866,0.00048,0.0
1.783,83.96866,83.96866,-0.00095,0.0
1.784,83.96866,83.96866,0.00048,0.0
1.785,83.96866,83.96866,0.0,0.0
1.786,83.96866,83.96866,0.0,0.0
1.787,83.96866,83.96866,0.00048,0.0
1.788,83.96866,83.96866,-0.00048,0.0
1.789,83.96866,83.96866,0.0,0.0
1.79,83.96866,83.96866,0.0,0.0
1.791,83.96866,83.96866,0.0,0.0
1.792,83.96866,83.96866,0.0,0.0
1.793,83.96866,83.96866,0.0,0.0
1.794,83.96866,83.96866,0.0,0.0
1.795,83.96866,83.96866,-0.00048,0.0
1.796,83.96866,83.96866,0.00048,0.0
1.797,83.96866,83.96866,-0.00048,0.0
1.798,83.96866,83.96866,0.00048,0.0
1.799,83.96866,83.96866,-0.00048,0.0
1.8,83.96866,83.96866,0.00048,0.0
1.801,83.96866,83.96866,0.0,0.0
1.802,83.96866,83.96866,0.0,0.0
1.803,83.96866,83.96866,0.00048,0.0
1.804,83.96866,83.96866,0.00048,0.0
1.805,83.96866,83.96866,-0.00095,0.0
1.806,83.96866,83.96866,0.0,0.0
1.807,83.96866,83.96866,0.0,0.0
1.808,83.96866,83.96866,0.00095,0.0
1.809,83.96866,83.96866,-0.00048,0.0
1.81,83.96866,83.96866,0.0,0.0
1.811,83.96866,83.96866,0.0,0.0
1.812,83.96866,83.96866,-0.00048,0.0
1.813,83.96866,83.96866,0.00048,0.0
1.814,83.96866,83.96866,-0.00048,0.0
1.815,83.96866,83.96866,0.0,0.0
1.816,83.96866,83.96866,0.00048,0.0
1.817,83.96866,83.96866,0.0,0.0
1.818,83.96866,83.96866,0.0,0.0
1.819,83.96866,83.96866,0.0,0.0
1.82,83.96866,83.96866,0.0,0.0
1.821,83.96866,83.96866,0.00048,0.0
