Time,MPOS(0),DPOS(0),DRIVE_FE(0),MSPEEDF(0)
2.448,240.78225,240.78729,0.00504,0.03195
2.449,240.78231,240.78729,0.00498,0.05865
2.45,240.78234,240.78729,0.00496,0.02813
2.451,240.78237,240.78729,0.00492,0.03386
2.452,240.7824,240.78729,0.0049,0.02241
2.453,240.78243,240.78729,0.00487,0.03576
2.454,240.78247,240.78729,0.00483,0.03433
2.455,240.78249,240.78729,0.00481,0.0186
2.456,240.78251,240.78729,0.00479,0.02861
2.457,240.78256,240.78729,0.00474,0.04148
2.458,240.78259,240.78729,0.0047,0.03338
2.459,240.7826,240.78729,0.00469,0.01335
2.46,240.78263,240.78729,0.00466,0.03052
2.461,240.78265,240.78729,0.00465,0.01526
2.462,240.78268,240.78729,0.00461,0.03338
2.463,240.78269,240.78729,0.0046,0.01049
2.464,240.78272,240.78729,0.00457,0.02909
2.465,240.78275,240.78729,0.00455,0.02384
2.466,240.78278,240.78729,0.00452,0.0329
2.467,240.7828,240.78729,0.00449,0.02527
2.468,240.78283,240.78729,0.00447,0.0248
2.469,240.78285,240.78729,0.00445,0.02337
2.47,240.78289,240.78729,0.00441,0.03386
2.471,240.78292,240.78729,0.00437,0.03862
2.472,240.78294,240.78729,0.00435,0.01764
2.473,240.78298,240.78729,0.00432,0.03815
2.474,240.78299,240.78729,0.0043,0.00954
2.475,240.78302,240.78729,0.00428,0.02909
2.476,240.78306,240.78729,0.00424,0.04196
2.477,240.78309,240.78729,0.0042,0.02813
2.478,240.78311,240.78729,0.00419,0.0248
2.479,240.78316,240.78729,0.00414,0.05007
2.48,240.78317,240.78729,0.00412,0.00906
2.481,240.78321,240.78729,0.00409,0.04101
2.482,240.78323,240.78729,0.00407,0.01669
2.483,240.78328,240.78729,0.00402,0.04768
2.484,240.7833,240.78729,0.004,0.02289
2.485,240.78333,240.78729,0.00397,0.0267
2.486,240.78337,240.78729,0.00393,0.04101
2.487,240.7834,240.78729,0.00389,0.03147
2.488,240.78342,240.78729,0.00388,0.0186
2.489,240.78345,240.78729,0.00384,0.0329
2.49,240.78348,240.78729,0.00382,0.0248
2.491,240.7835,240.78729,0.00379,0.02718
2.492,240.78355,240.78729,0.00374,0.04482
2.493,240.78359,240.78729,0.00371,0.03958
2.494,240.7836,240.78729,0.00369,0.01621
2.495,240.78364,240.78729,0.00367,0.03147
2.496,240.78366,240.78729,0.00363,0.02289
2.497,240.78369,240.78729,0.00361,0.02861
2.498,240.78373,240.78729,0.00356,0.04768
2.499,240.78376,240.78729,0.00354,0.02766
2.5,240.78378,240.78729,0.00351,0.01955
2.501,240.78382,240.78729,0.00349,0.03386
2.502,240.78385,240.78729,0.00344,0.03767
2.503,240.78388,240.78729,0.00342,0.02241
2.504,240.78393,240.78729,0.00337,0.0577
2.505,240.78394,240.78729,0.00335,0.01049
2.506,240.78397,240.78729,0.00334,0.02146
2.507,240.78401,240.78729,0.00329,0.04435
2.508,240.78405,240.78729,0.00324,0.04482
2.509,240.78407,240.78729,0.00323,0.01526
2.51,240.78411,240.78729,0.00319,0.03576
2.511,240.78415,240.78729,0.00315,0.04196
2.512,240.78416,240.78729,0.00314,0.01049
2.513,240.78419,240.78729,0.00311,0.03052
2.514,240.78425,240.78729,0.00306,0.05865
2.515,240.78424,240.78729,0.00305,-0.00429
2.516,240.78428,240.78729,0.00302,0.03815
2.517,240.78431,240.78729,0.00299,0.02575
2.518,240.78434,240.78729,0.00296,0.03099
2.519,240.78437,240.78729,0.00293,0.03004
2.52,240.78442,240.78729,0.00289,0.04864
2.521,240.78444,240.78729,0.00285,0.0186
2.522,240.78444,240.78729,0.00286,0.00095
2.523,240.7845,240.78729,0.0028,0.06533
2.524,240.78451,240.78729,0.00279,0.00954
2.525,240.78454,240.78729,0.00275,0.03242
2.526,240.78459,240.78729,0.00271,0.04816
2.527,240.7846,240.78729,0.0027,0.00429
2.528,240.78463,240.78729,0.00267,0.03719
2.529,240.78467,240.78729,0.00263,0.03433
2.53,240.7847,240.78729,0.0026,0.02861
2.531,240.78472,240.78729,0.00258,0.0205
2.532,240.78475,240.78729,0.00255,0.03386
2.533,240.78478,240.78729,0.00251,0.03338
2.534,240.78481,240.78729,0.00249,0.02193
2.535,240.78481,240.78729,0.00248,0.00429
2.536,240.78487,240.78729,0.00243,0.06199
2.537,240.7849,240.78729,0.0024,0.03147
2.538,240.78493,240.78729,0.00237,0.02241
2.539,240.78496,240.78729,0.00234,0.03719
2.54,240.78499,240.78729,0.00231,0.02289
2.541,240.78502,240.78729,0.00228,0.03052
2.542,240.78503,240.78729,0.00227,0.01478
2.543,240.7851,240.78729,0.0022,0.06485
2.544,240.7851,240.78729,0.0022,0.00858
2.545,240.78513,240.78729,0.00217,0.02193
2.546,240.78514,240.78729,0.00216,0.01431
2.547,240.78519,240.78729,0.00211,0.04435
2.548,240.78518,240.78729,0.00212,-0.00143
2.549,240.78522,240.78729,0.00207,0.04101
2.55,240.78526,240.78729,0.00204,0.03338
2.551,240.7853,240.78729,0.002,0.03862
2.552,240.78528,240.78729,0.00201,-0.01478
2.553,240.78533,240.78729,0.00196,0.04816
2.554,240.78535,240.78729,0.00195,0.01955
2.555,240.78537,240.78729,0.00192,0.01955
2.556,240.78536,240.78729,0.00193,-0.00477
2.557,240.78543,240.78729,0.00187,0.06247
2.558,240.78544,240.78729,0.00186,0.01097
2.559,240.78545,240.78729,0.00184,0.01383
2.56,240.7855,240.78729,0.0018,0.04816
2.561,240.7855,240.78729,0.00179,0.00381
2.562,240.78554,240.78729,0.00176,0.03242
2.563,240.78555,240.78729,0.00174,0.01764
2.564,240.78555,240.78729,0.00174,0.00048
2.565,240.7856,240.78729,0.0017,0.04721
2.566,240.78563,240.78729,0.00167,0.02384
2.567,240.78562,240.78729,0.00167,-0.00334
2.568,240.78565,240.78729,0.00165,0.02718
2.569,240.78567,240.78729,0.00163,0.0205
2.57,240.78567,240.78729,0.00162,0.00191
2.571,240.7857,240.78729,0.0016,0.03147
2.572,240.78574,240.78729,0.00156,0.03386
2.573,240.78575,240.78729,0.00155,0.01287
2.574,240.78578,240.78729,0.00152,0.02575
2.575,240.78577,240.78729,0.00152,-0.00381
2.576,240.78579,240.78729,0.00151,0.01907
2.577,240.78581,240.78729,0.00149,0.0205
2.578,240.78584,240.78729,0.00146,0.02384
2.579,240.78587,240.78729,0.00143,0.0391
2.58,240.78587,240.78729,0.00143,-0.00238
2.581,240.78589,240.78729,0.00141,0.01335
2.582,240.7859,240.78729,0.0014,0.01287
2.583,240.78593,240.78729,0.00136,0.03576
2.584,240.78595,240.78729,0.00136,0.0124
2.585,240.78597,240.78729,0.00133,0.02146
2.586,240.78599,240.78729,0.0013,0.02623
2.587,240.78599,240.78729,0.0013,-0.00525
2.588,240.78601,240.78729,0.00129,0.01764
2.589,240.78601,240.78729,0.00128,0.00668
2.59,240.78603,240.78729,0.00126,0.02098
2.591,240.78604,240.78729,0.00126,0.00238
2.592,240.78605,240.78729,0.00125,0.01812
2.593,240.7861,240.78729,0.0012,0.04244
2.594,240.78609,240.78729,0.00121,-0.01049
2.595,240.78611,240.78729,0.00119,0.0205
2.596,240.78611,240.78729,0.00118,0.00191
2.597,240.78613,240.78729,0.00116,0.02098
2.598,240.78613,240.78729,0.00117,-0.00238
2.599,240.78615,240.78729,0.00114,0.02289
2.6,240.78616,240.78729,0.00114,0.00668
2.601,240.78618,240.78729,0.00112,0.02003
2.602,240.78619,240.78729,0.0011,0.01478
2.603,240.78618,240.78729,0.00112,-0.01335
2.604,240.78622,240.78729,0.00108,0.03862
2.605,240.78621,240.78729,0.00107,-0.00286
2.606,240.78622,240.78729,0.00107,0.00954
2.607,240.78624,240.78729,0.00105,0.01812
2.608,240.78626,240.78729,0.00103,0.01907
2.609,240.78627,240.78729,0.00103,0.01001
2.61,240.78628,240.78729,0.00102,0.01049
2.611,240.78628,240.78729,0.00101,0.00334
2.612,240.78628,240.78729,0.00101,0.0
2.613,240.78632,240.78729,0.00097,0.04005
2.614,240.78632,240.78729,0.00097,-0.00668
2.615,240.78632,240.78729,0.00098,-0.00143
2.616,240.78634,240.78729,0.00096,0.0267
2.617,240.78633,240.78729,0.00096,-0.01192
2.618,240.78634,240.78729,0.00096,0.0124
2.619,240.78635,240.78729,0.00094,0.00811
2.62,240.78635,240.78729,0.00094,0.00238
2.621,240.78636,240.78729,0.00093,0.00954
2.622,240.78638,240.78729,0.00092,0.01192
2.623,240.78638,240.78729,0.00092,-0.00048
2.624,240.78638,240.78729,0.00092,0.00048
2.625,240.7864,240.78729,0.0009,0.02718
2.626,240.78639,240.78729,0.00091,-0.01621
2.627,240.78642,240.78729,0.00088,0.03004
2.628,240.7864,240.78729,0.00089,-0.01764
2.629,240.78642,240.78729,0.00087,0.02337
2.63,240.78641,240.78729,0.00088,-0.01478
2.631,240.78642,240.78729,0.00087,0.01574
2.632,240.78642,240.78729,0.00087,-0.00191
2.633,240.78645,240.78729,0.00086,0.02766
2.634,240.78646,240.78729,0.00083,0.00858
2.635,240.78644,240.78729,0.00085,-0.01478
2.636,240.78647,240.78729,0.00083,0.02384
2.637,240.78646,240.78729,0.00083,-0.0062
2.638,240.78648,240.78729,0.00081,0.01621
2.639,240.7865,240.78729,0.0008,0.01907
2.64,240.78648,240.78729,0.00081,-0.0124
2.641,240.7865,240.78729,0.00079,0.0205
2.642,240.78649,240.78729,0.0008,-0.01287
2.643,240.78651,240.78729,0.00078,0.02193
2.644,240.78652,240.78729,0.00077,0.01144
2.645,240.78653,240.78729,0.00078,0.00048
2.646,240.78655,240.78729,0.00075,0.02003
2.647,240.78652,240.78729,0.00077,-0.02575
2.648,240.78654,240.78729,0.00075,0.02384
2.649,240.78654,240.78729,0.00075,-0.00143
2.65,240.78655,240.78729,0.00074,0.00334
2.651,240.78655,240.78729,0.00074,0.00191
2.652,240.78658,240.78729,0.00072,0.02956
2.653,240.78656,240.78729,0.00073,-0.01383
2.654,240.78656,240.78729,0.00074,-0.00143
2.655,240.78659,240.78729,0.00071,0.0248
2.656,240.78658,240.78729,0.00072,-0.00811
2.657,240.78658,240.78729,0.00071,-0.00286
2.658,240.78659,240.78729,0.00071,0.01431
2.659,240.78661,240.78729,0.00069,0.01669
2.66,240.78659,240.78729,0.0007,-0.0205
2.661,240.78662,240.78729,0.00068,0.03099
2.662,240.78661,240.78729,0.00069,-0.01049
2.663,240.78662,240.78729,0.00066,0.01812
2.664,240.78664,240.78729,0.00065,0.01717
2.665,240.78664,240.78729,0.00066,0.00048
2.666,240.78665,240.78729,0.00065,0.00906
2.667,240.78664,240.78729,0.00066,-0.01526
2.668,240.78665,240.78729,0.00065,0.01097
2.669,240.78665,240.78729,0.00064,0.00668
2.67,240.78665,240.78729,0.00064,-0.00286
2.671,240.78669,240.78729,0.00061,0.03672
2.672,240.78668,240.78729,0.00061,-0.00381
2.673,240.78667,240.78729,0.00062,-0.0124
2.674,240.78668,240.78729,0.00062,0.00572
2.675,240.78669,240.78729,0.0006,0.01669
2.676,240.78669,240.78729,0.00061,-0.00191
2.677,240.78669,240.78729,0.0006,0.00143
2.678,240.7867,240.78729,0.00059,0.01001
2.679,240.78672,240.78729,0.00058,0.01192
2.68,240.78671,240.78729,0.0006,-0.00572
2.681,240.78673,240.78729,0.00056,0.01955
2.682,240.78671,240.78729,0.00058,-0.01478
2.683,240.78674,240.78729,0.00056,0.02432
2.684,240.78673,240.78729,0.00056,-0.00381
2.685,240.78675,240.78729,0.00054,0.01431
2.686,240.78674,240.78729,0.00055,-0.00763
2.687,240.78675,240.78729,0.00055,0.01097
2.688,240.78677,240.78729,0.00052,0.02098
2.689,240.78677,240.78729,0.00052,0.00048
2.69,240.78679,240.78729,0.0005,0.01192
2.691,240.78677,240.78729,0.00053,-0.01812
2.692,240.7868,240.78729,0.0005,0.03099
2.693,240.78678,240.78729,0.00051,-0.01812
2.694,240.7868,240.78729,0.0005,0.01717
2.695,240.78681,240.78729,0.00048,0.00906
2.696,240.7868,240.78729,0.00049,-0.00572
2.697,240.78681,240.78729,0.00048,0.0062
2.698,240.78683,240.78729,0.00047,0.0267
2.699,240.7868,240.78729,0.00049,-0.03099
2.7,240.78683,240.78729,0.00047,0.02289
2.701,240.78682,240.78729,0.00047,-0.00668
2.702,240.78683,240.78729,0.00046,0.01574
2.703,240.78683,240.78729,0.00047,-0.00095
2.704,240.78685,240.78729,0.00044,0.01764
2.705,240.78685,240.78729,0.00044,0.00143
2.706,240.78685,240.78729,0.00045,-0.00668
2.707,240.78688,240.78729,0.00042,0.03099
2.708,240.78687,240.78729,0.00042,-0.00334
2.709,240.78688,240.78729,0.00041,0.00477
2.71,240.78688,240.78729,0.00042,-0.00238
2.711,240.78688,240.78729,0.00042,0.00095
2.712,240.78688,240.78729,0.00042,0.00334
2.713,240.78689,240.78729,0.00041,0.00763
2.714,240.78689,240.78729,0.0004,0.00429
2.715,240.78687,240.78729,0.00043,-0.02146
2.716,240.78691,240.78729,0.00038,0.04244
2.717,240.7869,240.78729,0.00039,-0.01812
2.718,240.78692,240.78729,0.00037,0.02766
2.719,240.78691,240.78729,0.00039,-0.01192
2.72,240.7869,240.78729,0.00039,-0.00715
2.721,240.78693,240.78729,0.00036,0.02432
2.722,240.78692,240.78729,0.00037,-0.00572
2.723,240.78694,240.78729,0.00035,0.02146
2.724,240.78693,240.78729,0.00037,-0.0186
2.725,240.78695,240.78729,0.00035,0.02623
2.726,240.78694,240.78729,0.00035,-0.01287
2.727,240.78696,240.78729,0.00034,0.01812
2.728,240.78694,240.78729,0.00035,-0.01907
2.729,240.78698,240.78729,0.00032,0.04148
2.73,240.78696,240.78729,0.00033,-0.02146
2.731,240.78696,240.78729,0.00034,0.00143
2.732,240.78696,240.78729,0.00033,0.00048
2.733,240.78697,240.78729,0.00032,0.00858
2.734,240.78699,240.78729,0.0003,0.01955
2.735,240.78698,240.78729,0.00031,-0.00477
2.736,240.787,240.78729,0.00029,0.01907
2.737,240.78699,240.78729,0.0003,-0.00954
2.738,240.78699,240.78729,0.0003,0.00095
2.739,240.78702,240.78729,0.00028,0.02432
2.74,240.78701,240.78729,0.00029,-0.00954
2.741,240.78703,240.78729,0.00026,0.02527
2.742,240.78703,240.78729,0.00027,-0.00334
2.743,240.78703,240.78729,0.00026,-0.00238
2.744,240.78703,240.78729,0.00027,0.00381
2.745,240.78702,240.78729,0.00026,-0.00763
2.746,240.78703,240.78729,0.00027,0.00143
2.747,240.78704,240.78729,0.00025,0.01335
2.748,240.78706,240.78729,0.00023,0.02575
2.749,240.78705,240.78729,0.00024,-0.01383
2.75,240.78705,240.78729,0.00024,0.00381
2.751,240.78707,240.78729,0.00022,0.01669
2.752,240.78706,240.78729,0.00025,-0.01383
2.753,240.78705,240.78729,0.00024,-0.00381
2.754,240.78707,240.78729,0.00022,0.01764
2.755,240.78707,240.78729,0.00022,-0.00048
2.756,240.7871,240.78729,0.0002,0.02813
2.757,240.78708,240.78729,0.00022,-0.02003
2.758,240.78709,240.78729,0.0002,0.00906
2.759,240.7871,240.78729,0.00019,0.01192
2.76,240.78709,240.78729,0.00019,-0.00572
2.761,240.78711,240.78729,0.0002,0.01144
2.762,240.78709,240.78729,0.0002,-0.01574
2.763,240.78711,240.78729,0.00019,0.02146
2.764,240.7871,240.78729,0.00019,-0.01383
2.765,240.78712,240.78729,0.00018,0.02241
2.766,240.78712,240.78729,0.00017,0.00095
2.767,240.78713,240.78729,0.00016,0.00906
2.768,240.78711,240.78729,0.00018,-0.0205
2.769,240.78714,240.78729,0.00015,0.03147
2.77,240.78713,240.78729,0.00016,-0.01001
2.771,240.78713,240.78729,0.00016,0.00381
2.772,240.78713,240.78729,0.00016,0.0
2.773,240.78715,240.78729,0.00014,0.01669
2.774,240.78716,240.78729,0.00013,0.01049
2.775,240.78715,240.78729,0.00015,-0.01144
2.776,240.78717,240.78729,0.00012,0.01955
2.777,240.78715,240.78729,0.00014,-0.02337
2.778,240.7872,240.78729,0.0001,0.04959
2.779,240.78717,240.78729,0.00012,-0.0267
2.78,240.78717,240.78729,0.00012,0.00238
2.781,240.78717,240.78729,0.00012,0.00143
2.782,240.78717,240.78729,0.00013,0.00095
2.783,240.7872,240.78729,9.15527e-05,0.02337
2.784,240.78718,240.78729,0.00011,-0.0186
2.785,240.7872,240.78729,9.67979e-05,0.02384
2.786,240.78717,240.78729,0.00012,-0.03386
2.787,240.78721,240.78729,8.44002e-05,0.04244
2.788,240.7872,240.78729,8.96454e-05,-0.00811
2.789,240.78721,240.78729,8.15392e-05,0.00858
2.79,240.78723,240.78729,6.24657e-05,0.01717
2.791,240.78722,240.78729,7.15256e-05,-0.01001
2.792,240.78721,240.78729,7.77245e-05,-0.00525
2.793,240.78723,240.78729,6.58035e-05,0.0124
2.794,240.78725,240.78729,4.62532e-05,0.01907
2.795,240.78724,240.78729,6.34193e-05,-0.01001
2.796,240.78723,240.78729,5.72205e-05,-0.00048
2.797,240.78723,240.78729,5.91278e-05,-0.00668
2.798,240.78726,240.78729,3.19481e-05,0.03481
2.799,240.78724,240.78729,5.38826e-05,-0.02146
2.8,240.78724,240.78729,6.05583e-05,-0.00525
2.801,240.78725,240.78729,4.1008e-05,0.01383
2.802,240.78726,240.78729,3.14713e-05,0.01383
2.803,240.78726,240.78729,3.91006e-05,-0.0062
2.804,240.78725,240.78729,4.19617e-05,-0.0062
2.805,240.78727,240.78729,1.85966e-05,0.01907
2.806,240.78725,240.78729,4.19617e-05,-0.01907
2.807,240.78728,240.78729,1.95503e-05,0.02384
2.808,240.78727,240.78729,2.95639e-05,-0.00954
2.809,240.7873,240.78729,-3.8147e-06,0.03099
2.81,240.78728,240.78729,1.28746e-05,-0.01669
2.811,240.78728,240.78729,1.00136e-05,0.0
2.812,240.78727,240.78729,1.81198e-05,-0.00572
2.813,240.7873,240.78729,-4.29153e-06,0.02718
2.814,240.78728,240.78729,1.23978e-05,-0.0205
2.815,240.78729,240.78729,5.72205e-06,0.00906
2.816,240.78731,240.78729,-1.81198e-05,0.02241
2.817,240.7873,240.78729,-5.72205e-06,-0.01097
2.818,240.78732,240.78729,-1.81198e-05,0.01669
2.819,240.78729,240.78729,-1.90735e-06,-0.02575
2.82,240.78731,240.78729,-1.62125e-05,0.02098
2.821,240.78732,240.78729,-2.67029e-05,0.00572
2.822,240.78732,240.78729,-2.57492e-05,0.00095
2.823,240.78733,240.78729,-2.95639e-05,0.01049
2.824,240.78733,240.78729,-3.29018e-05,0.00238
2.825,240.78732,240.78729,-2.67029e-05,-0.01669
2.826,240.78732,240.78729,-2.52724e-05,0.00572
2.827,240.78733,240.78729,-4.14848e-05,0.00572
2.828,240.78734,240.78729,-4.76837e-05,0.01717
2.829,240.78734,240.78729,-4.33922e-05,-0.00668
2.83,240.78734,240.78729,-4.48227e-05,-0.00095
2.831,240.78733,240.78729,-3.38554e-05,-0.00381
2.832,240.78735,240.78729,-5.19753e-05,0.01192
2.833,240.78736,240.78729,-6.91414e-05,0.01478
2.834,240.78735,240.78729,-5.72205e-05,-0.00811
2.835,240.78737,240.78729,-7.43866e-05,0.01669
2.836,240.78736,240.78729,-6.48499e-05,-0.00715
2.837,240.78738,240.78729,-7.9155e-05,0.01764
2.838,240.78735,240.78729,-5.24521e-05,-0.03147
2.839,240.78737,240.78729,-8.2016e-05,0.02337
2.84,240.78738,240.78729,-8.7738e-05,0.00477
2.841,240.78737,240.78729,-7.34329e-05,-0.00286
2.842,240.7874,240.78729,-0.0001,0.02289
2.843,240.78737,240.78729,-8.10623e-05,-0.02193
2.844,240.78738,240.78729,-8.44002e-05,0.00286
2.845,240.78738,240.78729,-8.01086e-05,0.00095
2.846,240.78738,240.78729,-9.63211e-05,0.0062
2.847,240.78738,240.78729,-8.7738e-05,-0.00191
2.848,240.78741,240.78729,-0.00011,0.02384
2.849,240.78739,240.78729,-0.0001,-0.01431
2.85,240.78741,240.78729,-0.00011,0.01621
2.851,240.7874,240.78729,-0.0001,-0.01192
2.852,240.78741,240.78729,-0.00011,0.01574
2.853,240.7874,240.78729,-0.00011,-0.01574
2.854,240.7874,240.78729,-0.0001,0.0062
2.855,240.78742,240.78729,-0.00013,0.02003
2.856,240.78741,240.78729,-0.00012,-0.01621
2.857,240.78743,240.78729,-0.00013,0.01955
2.858,240.78743,240.78729,-0.00013,0.0
2.859,240.78742,240.78729,-0.00013,-0.00286
2.86,240.78741,240.78729,-0.00012,-0.00906
2.861,240.78743,240.78729,-0.00014,0.01621
2.862,240.78742,240.78729,-0.00013,-0.00525
2.863,240.78743,240.78729,-0.00013,0.00811
2.864,240.78744,240.78729,-0.00014,0.00286
2.865,240.78743,240.78729,-0.00013,-0.00811
2.866,240.78742,240.78729,-0.00012,-0.00477
2.867,240.78745,240.78729,-0.00017,0.02861
2.868,240.78744,240.78729,-0.00014,-0.01526
2.869,240.78745,240.78729,-0.00016,0.01144
2.87,240.78743,240.78729,-0.00014,-0.01287
2.871,240.78745,240.78729,-0.00016,0.01955
2.872,240.78745,240.78729,-0.00016,0.0
2.873,240.78747,240.78729,-0.00017,0.01764
2.874,240.78745,240.78729,-0.00016,-0.02146
2.875,240.78747,240.78729,-0.00018,0.01955
2.876,240.78746,240.78729,-0.00016,-0.00572
2.877,240.78747,240.78729,-0.00018,0.00334
2.878,240.78746,240.78729,-0.00016,-0.00858
2.879,240.78748,240.78729,-0.00017,0.01669
2.88,240.78744,240.78729,-0.00015,-0.03242
2.881,240.78747,240.78729,-0.00017,0.02766
2.882,240.78747,240.78729,-0.00017,-0.00381
2.883,240.78747,240.78729,-0.00017,0.00334
2.884,240.78747,240.78729,-0.00019,0.00334
2.885,240.78749,240.78729,-0.00019,0.01192
2.886,240.78748,240.78729,-0.00019,-0.00572
2.887,240.78749,240.78729,-0.00019,0.0124
2.888,240.78748,240.78729,-0.00019,-0.00906
2.889,240.78749,240.78729,-0.00019,0.00191
2.89,240.78749,240.78729,-0.0002,0.00858
2.891,240.78748,240.78729,-0.00018,-0.01526
2.892,240.78749,240.78729,-0.00019,0.01574
2.893,240.78749,240.78729,-0.0002,-0.00858
2.894,240.7875,240.78729,-0.0002,0.01097
2.895,240.7875,240.78729,-0.0002,0.00238
2.896,240.7875,240.78729,-0.00021,0.00381
2.897,240.7875,240.78729,-0.0002,-0.00429
2.898,240.78749,240.78729,-0.00021,-0.00477
2.899,240.78749,240.78729,-0.0002,0.00095
2.9,240.78751,240.78729,-0.00022,0.01669
2.901,240.7875,240.78729,-0.00021,-0.00668
2.902,240.78751,240.78729,-0.00021,0.00525
2.903,240.7875,240.78729,-0.00021,-0.00668
2.904,240.78751,240.78729,-0.00022,0.00763
2.905,240.78752,240.78729,-0.00022,0.00763
2.906,240.7875,240.78729,-0.00021,-0.01526
2.907,240.78751,240.78729,-0.00021,0.00858
2.908,240.78752,240.78729,-0.00022,0.00668
2.909,240.78753,240.78729,-0.00023,0.00858
2.91,240.78753,240.78729,-0.00023,-0.00095
2.911,240.78753,240.78729,-0.00024,0.00095
2.912,240.78753,240.78729,-0.00024,0.0062
2.913,240.78752,240.78729,-0.00023,-0.0124
2.914,240.78752,240.78729,-0.00022,-0.00525
2.915,240.78754,240.78729,-0.00025,0.02337
2.916,240.78754,240.78729,-0.00024,0.00429
2.917,240.78753,240.78729,-0.00024,-0.01812
2.918,240.78754,240.78729,-0.00024,0.01478
2.919,240.78754,240.78729,-0.00024,-0.00477
2.92,240.78754,240.78729,-0.00024,0.00572
2.921,240.78754,240.78729,-0.00024,-0.00477
2.922,240.78754,240.78729,-0.00024,0.00429
2.923,240.78754,240.78729,-0.00025,-0.00048
2.924,240.78754,240.78729,-0.00024,-0.00334
2.925,240.78755,240.78729,-0.00026,0.01192
2.926,240.78755,240.78729,-0.00025,-0.00143
2.927,240.78755,240.78729,-0.00025,0.00048
2.928,240.78755,240.78729,-0.00026,0.00381
2.929,240.78755,240.78729,-0.00026,-0.00334
2.93,240.78756,240.78729,-0.00026,0.01478
2.931,240.78755,240.78729,-0.00026,-0.01526
2.932,240.78755,240.78729,-0.00026,0.00572
2.933,240.78756,240.78729,-0.00027,0.00381
2.934,240.78752,240.78729,-0.00023,-0.03242
2.935,240.78755,240.78729,-0.00026,0.02956
2.936,240.78755,240.78729,-0.00025,-0.00668
2.937,240.78755,240.78729,-0.00025,0.00381
2.938,240.78757,240.78729,-0.00028,0.02241
2.939,240.78756,240.78729,-0.00028,-0.00906
2.94,240.78757,240.78729,-0.00028,0.00668
2.941,240.78756,240.78729,-0.00026,-0.01621
2.942,240.78757,240.78729,-0.00028,0.01526
2.943,240.78756,240.78729,-0.00026,-0.01049
2.944,240.78757,240.78729,-0.00028,0.01478
2.945,240.78757,240.78729,-0.00027,-0.00429
2.946,240.78758,240.78729,-0.00029,0.01192
2.947,240.78756,240.79229,-0.00026,-0.02527
2.948,240.78759,240.80229,-0.00029,0.02813
2.949,240.78756,240.81729,-0.00027,-0.02766
2.95,240.78763,240.83729,0.00407,0.07153
2.951,240.78806,240.86229,0.01307,0.43106
2.952,240.78945,240.89229,0.02621,1.38569
2.953,240.7922,240.92729,0.04301,2.7585
2.954,240.79826,240.96729,0.0621,6.05679
2.955,240.81025,241.01229,0.07989,11.98387
2.956,240.82465,241.06229,0.10025,14.4062
2.957,240.84181,241.11229,0.1227,17.16185
2.958,240.85991,241.16229,0.1491,18.09835
2.959,240.8803,241.21229,0.17842,20.39099
2.96,240.90288,241.26229,0.2061,22.58015
2.961,240.92716,241.31229,0.23198,24.27721
2.962,240.95122,241.36229,0.25773,24.05882
2.963,240.97364,241.41229,0.28516,22.4247
2.964,240.99574,241.46229,0.31308,22.09473
2.965,241.01884,241.51229,0.34018,23.09704
2.966,241.0437,241.56229,0.36555,24.86658
2.967,241.0702,241.61229,0.38925,26.4945
2.968,241.09865,241.66229,0.41108,28.45812
2.969,241.1293,241.71229,0.43069,30.64919
2.97,241.16204,241.76229,0.44821,32.73439
2.971,241.1965,241.81229,0.46394,34.46436
2.972,241.23276,241.86229,0.47792,36.26251
2.973,241.27131,241.91229,0.48967,38.54513
2.974,241.31201,241.96229,0.4992,40.69567
2.975,241.35432,242.01229,0.5071,42.31024
2.976,241.39794,242.06229,0.51362,43.62535
2.977,241.4425,242.11229,0.51917,44.56282
2.978,241.48833,242.16229,0.52352,45.82262
2.979,241.53554,242.21229,0.52648,47.21355
2.98,241.58406,242.26229,0.52812,48.51675
2.981,241.63366,242.31229,0.52867,49.60012
2.982,241.68488,242.36229,0.52767,51.22566
2.983,241.73781,242.41229,0.52492,52.92463
2.984,241.79231,242.46229,0.52057,54.50726
2.985,241.84793,242.51229,0.5151,55.61733
2.986,241.9042,242.56229,0.50895,56.26822
2.987,241.96164,242.61229,0.50161,57.44123
2.988,242.01938,242.66229,0.49391,57.74307
2.989,242.07809,242.71229,0.48534,58.70342
2.99,242.13717,242.76229,0.47626,59.08155
2.991,242.19688,242.81229,0.46669,59.70907
2.992,242.25683,242.86229,0.45667,59.95083
2.993,242.31662,242.91229,0.44696,59.78966
2.994,242.37705,242.96229,0.43653,60.43577
2.995,242.4371,243.01229,0.42638,60.04429
2.996,242.49808,243.06229,0.4156,60.98557
2.997,242.55892,243.11229,0.40473,60.8325
2.998,242.62013,243.16229,0.39358,61.21778
3.0,242.74214,243.26229,0.3716,61.07044
3.001,242.80345,243.31229,0.3602,61.31458
3.002,242.86448,243.36229,0.34927,61.02896
3.003,242.92604,243.41229,0.33776,61.55682
3.004,242.98689,243.46229,0.32681,60.85443
3.005,243.04825,243.51229,0.31542,61.36465
3.006,243.10847,243.56229,0.30508,60.2169
3.007,243.16903,243.61229,0.29458,60.5607
3.008,243.22902,243.66229,0.28451,59.99184
3.009,243.2896,243.71229,0.27406,60.58025
3.01,243.35014,243.76229,0.26342,60.53734
