Time,DPOS(0),MSPEED(0),DRIVE_FE(0),DEMAND_SPEED(0),DEMAND_SPEED_NORMALISED(0)
2.816,-582422454.0,1000.0,0.0,1.0,1000.0
2.817,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.818,-582422456.0,0.0,0.0,0.0,0.0
2.819,-582422454.0,2000.0,0.0,2.0,2000.0
2.82,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.821,-582422454.0,1000.0,0.0,1.0,1000.0
2.822,-582422454.0,0.0,0.0,0.0,0.0
2.823,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.824,-582422455.0,0.0,0.0,0.0,0.0
2.825,-582422455.0,0.0,0.0,0.0,0.0
2.826,-582422455.0,0.0,0.0,0.0,0.0
2.827,-582422455.0,0.0,0.0,0.0,0.0
2.828,-582422455.0,0.0,0.0,0.0,0.0
2.829,-582422454.0,1000.0,0.0,1.0,1000.0
2.83,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.831,-582422454.0,1000.0,0.0,1.0,1000.0
2.832,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.833,-582422455.0,0.0,0.0,0.0,0.0
2.834,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.835,-582422455.0,1000.0,0.0,1.0,1000.0
2.836,-582422454.0,1000.0,0.0,1.0,1000.0
2.837,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.838,-582422455.0,0.0,0.0,0.0,0.0
2.839,-582422455.0,0.0,0.0,0.0,0.0
2.84,-582422454.0,1000.0,0.0,1.0,1000.0
2.841,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.842,-582422455.0,0.0,0.0,0.0,0.0
2.843,-582422454.0,1000.0,0.0,1.0,1000.0
2.844,-582422454.0,0.0,0.0,0.0,0.0
2.845,-582422453.0,1000.0,0.0,1.0,1000.0
2.846,-582422454.0,-1000.0,0.0,-1.0,-1000.0
2.847,-582422454.0,0.0,0.0,0.0,0.0
2.848,-582422454.0,0.0,0.0,0.0,0.0
2.849,-582422454.0,0.0,0.0,0.0,0.0
2.85,-582422454.0,0.0,0.0,0.0,0.0
2.851,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.852,-582422455.0,1000.0,0.0,1.0,1000.0
2.853,-582422453.0,2000.0,0.0,2.0,2000.0
2.854,-582422454.0,-1000.0,0.0,-1.0,-1000.0
2.855,-582422454.0,0.0,0.0,0.0,0.0
2.856,-582422454.0,0.0,0.0,0.0,0.0
2.857,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.858,-582422454.0,1000.0,0.0,1.0,1000.0
2.859,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.86,-582422454.0,1000.0,0.0,1.0,1000.0
2.861,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.862,-582422454.0,2000.0,0.0,2.0,2000.0
2.863,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.864,-582422455.0,0.0,0.0,0.0,0.0
2.865,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.866,-582422455.0,1000.0,0.0,1.0,1000.0
2.867,-582422454.0,1000.0,0.0,1.0,1000.0
2.868,-582422454.0,0.0,0.0,0.0,0.0
2.869,-582422454.0,0.0,0.0,0.0,0.0
2.87,-582422454.0,0.0,0.0,0.0,0.0
2.871,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.872,-582422454.0,1000.0,0.0,1.0,1000.0
2.873,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.874,-582422454.0,1000.0,0.0,1.0,1000.0
2.875,-582422454.0,0.0,0.0,0.0,0.0
2.876,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.877,-582422455.0,1000.0,0.0,1.0,1000.0
2.878,-582422455.0,0.0,0.0,0.0,0.0
2.879,-582422454.0,1000.0,0.0,1.0,1000.0
2.88,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.881,-582422455.0,0.0,0.0,0.0,0.0
2.882,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.883,-582422455.0,1000.0,0.0,1.0,1000.0
2.884,-582422455.0,0.0,0.0,0.0,0.0
2.885,-582422454.0,1000.0,0.0,1.0,1000.0
2.886,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.887,-582422455.0,0.0,0.0,0.0,0.0
2.888,-582422454.0,1000.0,0.0,1.0,1000.0
2.889,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.89,-582422454.0,1000.0,0.0,1.0,1000.0
2.891,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.892,-582422455.0,0.0,0.0,0.0,0.0
2.893,-582422455.0,0.0,0.0,0.0,0.0
2.894,-582422455.0,0.0,0.0,0.0,0.0
2.895,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.896,-582422456.0,0.0,0.0,0.0,0.0
2.897,-582422455.0,1000.0,0.0,1.0,1000.0
2.898,-582422455.0,0.0,0.0,0.0,0.0
2.899,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.9,-582422455.0,1000.0,0.0,1.0,1000.0
2.901,-582422455.0,0.0,0.0,0.0,0.0
2.902,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.903,-582422454.0,3000.0,0.0,3.0,3000.0
2.904,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.905,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.906,-582422454.0,2000.0,0.0,2.0,2000.0
2.907,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.908,-582422455.0,0.0,0.0,0.0,0.0
2.909,-582422454.0,1000.0,0.0,1.0,1000.0
2.91,-582422454.0,0.0,0.0,0.0,0.0
2.911,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.912,-582422455.0,0.0,0.0,0.0,0.0
2.913,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.914,-582422455.0,1000.0,0.0,1.0,1000.0
2.915,-582422455.0,0.0,0.0,0.0,0.0
2.916,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.917,-582422455.0,1000.0,0.0,1.0,1000.0
2.918,-582422455.0,0.0,0.0,0.0,0.0
2.919,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.92,-582422456.0,0.0,0.0,0.0,0.0
2.921,-582422456.0,0.0,0.0,0.0,0.0
2.922,-582422456.0,0.0,0.0,0.0,0.0
2.923,-582422455.0,1000.0,0.0,1.0,1000.0
2.924,-582422455.0,0.0,0.0,0.0,0.0
2.925,-582422455.0,0.0,0.0,0.0,0.0
2.926,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.927,-582422455.0,1000.0,0.0,1.0,1000.0
2.928,-582422455.0,0.0,0.0,0.0,0.0
2.929,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.93,-582422456.0,0.0,0.0,0.0,0.0
2.931,-582422455.0,1000.0,0.0,1.0,1000.0
2.932,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.933,-582422454.0,2000.0,0.0,2.0,2000.0
2.934,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.935,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.936,-582422455.0,2000.0,0.0,2.0,2000.0
2.937,-582422455.0,0.0,0.0,0.0,0.0
2.938,-582422455.0,0.0,0.0,0.0,0.0
2.939,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.94,-582422455.0,1000.0,0.0,1.0,1000.0
2.941,-582422455.0,0.0,0.0,0.0,0.0
2.942,-582422455.0,0.0,0.0,0.0,0.0
2.943,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.944,-582422455.0,1000.0,0.0,1.0,1000.0
2.945,-582422455.0,0.0,0.0,0.0,0.0
2.946,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.947,-582422455.0,1000.0,0.0,1.0,1000.0
2.948,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.949,-582422455.0,1000.0,0.0,1.0,1000.0
2.95,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.951,-582422454.0,2000.0,0.0,2.0,2000.0
2.952,-582422454.0,0.0,0.0,0.0,0.0
2.953,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.954,-582422454.0,2000.0,0.0,2.0,2000.0
2.955,-582422457.0,-3000.0,0.0,-3.0,-3000.0
2.956,-582422454.0,3000.0,0.0,3.0,3000.0
2.957,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.958,-582422454.0,1000.0,0.0,1.0,1000.0
2.959,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.96,-582422455.0,0.0,0.0,0.0,0.0
2.961,-582422454.0,1000.0,0.0,1.0,1000.0
2.962,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.963,-582422455.0,1000.0,0.0,1.0,1000.0
2.964,-582422455.0,0.0,0.0,0.0,0.0
2.965,-582422455.0,0.0,0.0,0.0,0.0
2.966,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.967,-582422456.0,0.0,0.0,0.0,0.0
2.968,-582422455.0,1000.0,0.0,1.0,1000.0
2.969,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.97,-582422456.0,0.0,0.0,0.0,0.0
2.971,-582422456.0,0.0,0.0,0.0,0.0
2.972,-582422455.0,1000.0,0.0,1.0,1000.0
2.973,-582422454.0,1000.0,0.0,1.0,1000.0
2.974,-582422453.0,1000.0,0.0,1.0,1000.0
2.975,-582422454.0,-1000.0,0.0,-1.0,-1000.0
2.976,-582422454.0,0.0,0.0,0.0,0.0
2.977,-582422454.0,0.0,0.0,0.0,0.0
2.978,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.979,-582422455.0,0.0,0.0,0.0,0.0
2.98,-582422454.0,1000.0,0.0,1.0,1000.0
3.0,-582422456.0,-3000.0,0.0,-3.0,-3000.0
3.001,-582422454.0,2000.0,0.0,2.0,2000.0
3.002,-582422454.0,0.0,0.0,0.0,0.0
3.003,-582422453.0,1000.0,0.0,1.0,1000.0
3.004,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.005,-582422453.0,2000.0,0.0,2.0,2000.0
3.006,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.007,-582422454.0,0.0,0.0,0.0,0.0
3.008,-582422453.0,1000.0,0.0,1.0,1000.0
3.009,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.01,-582422454.0,1000.0,0.0,1.0,1000.0
3.011,-582422454.0,0.0,0.0,0.0,0.0
3.012,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.013,-582422453.0,2000.0,0.0,2.0,2000.0
3.014,-582422453.0,0.0,0.0,0.0,0.0
3.015,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.016,-582422453.0,1000.0,0.0,1.0,1000.0
3.017,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.018,-582422454.0,0.0,0.0,0.0,0.0
3.019,-582422454.0,0.0,0.0,0.0,0.0
3.02,-582422454.0,0.0,0.0,0.0,0.0
3.021,-582422454.0,0.0,0.0,0.0,0.0
3.022,-582422454.0,0.0,0.0,0.0,0.0
3.023,-582422454.0,0.0,0.0,0.0,0.0
3.024,-582422453.0,1000.0,0.0,1.0,1000.0
3.025,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.026,-582422454.0,0.0,0.0,0.0,0.0
3.027,-582422454.0,0.0,0.0,0.0,0.0
3.028,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.029,-582422455.0,0.0,0.0,0.0,0.0
3.03,-582422455.0,0.0,0.0,0.0,0.0
3.031,-582422453.0,2000.0,0.0,2.0,2000.0
3.032,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.033,-582422454.0,0.0,0.0,0.0,0.0
3.034,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.035,-582422454.0,1000.0,0.0,1.0,1000.0
3.036,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.037,-582422454.0,1000.0,0.0,1.0,1000.0
3.038,-582422454.0,0.0,0.0,0.0,0.0
3.039,-582422454.0,0.0,0.0,0.0,0.0
3.04,-582422453.0,1000.0,0.0,1.0,1000.0
3.041,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.042,-582422455.0,0.0,0.0,0.0,0.0
3.043,-582422455.0,0.0,0.0,0.0,0.0
3.044,-582422455.0,0.0,0.0,0.0,0.0
3.045,-582422454.0,1000.0,0.0,1.0,1000.0
3.046,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.047,-582422455.0,0.0,0.0,0.0,0.0
3.048,-582422455.0,0.0,0.0,0.0,0.0
3.049,-582422454.0,1000.0,0.0,1.0,1000.0
3.05,-582422454.0,0.0,0.0,0.0,0.0
3.051,-582422454.0,0.0,0.0,0.0,0.0
3.052,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.053,-582422454.0,1000.0,0.0,1.0,1000.0
3.054,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.055,-582422455.0,0.0,0.0,0.0,0.0
3.056,-582422454.0,1000.0,0.0,1.0,1000.0
3.057,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.058,-582422455.0,0.0,0.0,0.0,0.0
3.059,-582422454.0,1000.0,0.0,1.0,1000.0
3.06,-582422454.0,0.0,0.0,0.0,0.0
3.061,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.062,-582422455.0,0.0,0.0,0.0,0.0
3.063,-582422455.0,0.0,0.0,0.0,0.0
3.064,-582422455.0,0.0,0.0,0.0,0.0
3.065,-582422455.0,0.0,0.0,0.0,0.0
3.066,-582422454.0,1000.0,0.0,1.0,1000.0
3.067,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.068,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.069,-582422455.0,1000.0,0.0,1.0,1000.0
3.07,-582422455.0,0.0,0.0,0.0,0.0
3.071,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.072,-582422455.0,1000.0,0.0,1.0,1000.0
3.073,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.074,-582422456.0,0.0,0.0,0.0,0.0
3.075,-582422455.0,1000.0,0.0,1.0,1000.0
3.076,-582422453.0,2000.0,0.0,2.0,2000.0
3.077,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.078,-582422454.0,0.0,0.0,0.0,0.0
3.079,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.08,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.081,-582422455.0,1000.0,0.0,1.0,1000.0
3.082,-582422455.0,0.0,0.0,0.0,0.0
3.083,-582422454.0,1000.0,0.0,1.0,1000.0
3.084,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.085,-582422454.0,2000.0,0.0,2.0,2000.0
3.086,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.087,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.088,-582422455.0,1000.0,0.0,1.0,1000.0
3.089,-582422454.0,1000.0,0.0,1.0,1000.0
3.09,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.091,-582422455.0,0.0,0.0,0.0,0.0
3.092,-582422455.0,0.0,0.0,0.0,0.0
3.093,-582422455.0,0.0,0.0,0.0,0.0
3.094,-582422455.0,0.0,0.0,0.0,0.0
3.095,-582422454.0,1000.0,0.0,1.0,1000.0
3.096,-582422454.0,0.0,0.0,0.0,0.0
3.097,-582422454.0,0.0,0.0,0.0,0.0
3.098,-582422454.0,0.0,0.0,0.0,0.0
3.099,-582422454.0,0.0,0.0,0.0,0.0
3.1,-582422454.0,0.0,0.0,0.0,0.0
3.101,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.102,-582422454.0,1000.0,0.0,1.0,1000.0
3.103,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.104,-582422455.0,1000.0,0.0,1.0,1000.0
3.105,-582422454.0,1000.0,0.0,1.0,1000.0
3.106,-582422454.0,0.0,0.0,0.0,0.0
3.107,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.108,-582422455.0,0.0,0.0,0.0,0.0
3.109,-582422455.0,0.0,0.0,0.0,0.0
3.11,-582422455.0,0.0,0.0,0.0,0.0
3.111,-582422454.0,1000.0,0.0,1.0,1000.0
3.112,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.113,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.114,-582422455.0,1000.0,0.0,1.0,1000.0
3.115,-582422454.0,1000.0,0.0,1.0,1000.0
3.116,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.117,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.118,-582422454.0,2000.0,0.0,2.0,2000.0
3.119,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.12,-582422454.0,1000.0,0.0,1.0,1000.0
3.121,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.122,-582422454.0,1000.0,0.0,1.0,1000.0
3.123,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.124,-582422455.0,0.0,0.0,0.0,0.0
3.125,-582422455.0,0.0,0.0,0.0,0.0
3.126,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.127,-582422455.0,1000.0,0.0,1.0,1000.0
3.128,-582422455.0,0.0,0.0,0.0,0.0
3.129,-582422455.0,0.0,0.0,0.0,0.0
3.13,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.131,-582422455.0,1000.0,0.0,1.0,1000.0
3.132,-582422454.0,1000.0,0.0,1.0,1000.0
3.133,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.134,-582422454.0,1000.0,0.0,1.0,1000.0
3.135,-582422453.0,1000.0,0.0,1.0,1000.0
3.136,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.137,-582422453.0,1000.0,0.0,1.0,1000.0
3.138,-582422453.0,0.0,0.0,0.0,0.0
3.139,-582422454.0,-1000.0,0.0,-1.0,-1000.0
3.14,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.141,-582422455.0,0.0,0.0,0.0,0.0
3.142,-582422455.0,0.0,0.0,0.0,0.0
3.143,-582422454.0,1000.0,0.0,1.0,1000.0
3.144,-582422454.0,0.0,0.0,0.0,0.0
3.145,-582422454.0,0.0,0.0,0.0,0.0
3.146,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.147,-582422454.0,2000.0,0.0,2.0,2000.0
3.148,-582422454.0,0.0,0.0,0.0,0.0
3.149,-582422454.0,0.0,0.0,0.0,0.0
3.15,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.151,-582422454.0,1000.0,0.0,1.0,1000.0
3.152,-582422454.0,0.0,0.0,0.0,0.0
3.153,-582422454.0,0.0,0.0,0.0,0.0
3.154,-582422454.0,0.0,0.0,0.0,0.0
3.155,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.156,-582422454.0,1000.0,0.0,1.0,1000.0
3.157,-582422454.0,0.0,0.0,0.0,0.0
3.158,-582422452.0,2000.0,0.0,2.0,2000.0
3.159,-582422454.0,-2000.0,0.0,-2.0,-2000.0
3.16,-582422454.0,0.0,0.0,0.0,0.0
3.161,-582422454.0,0.0,0.0,0.0,0.0
3.162,-582422454.0,0.0,0.0,0.0,0.0
3.163,-582422454.0,0.0,0.0,0.0,0.0
3.164,-582422454.0,0.0,0.0,0.0,0.0
3.165,-582422454.0,0.0,0.0,0.0,0.0
3.166,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.167,-582422454.0,1000.0,0.0,1.0,1000.0
3.168,-582422454.0,0.0,0.0,0.0,0.0
3.169,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.17,-582422454.0,1000.0,0.0,1.0,1000.0
3.171,-582422454.0,0.0,0.0,0.0,0.0
3.172,-582422453.0,1000.0,0.0,1.0,1000.0
3.173,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.174,-582422454.0,1000.0,0.0,1.0,1000.0
3.175,-582422453.0,1000.0,0.0,1.0,1000.0
3.176,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.177,-582422454.0,1000.0,0.0,1.0,1000.0
3.178,-582422453.0,1000.0,0.0,1.0,1000.0
3.179,-582422452.0,1000.0,0.0,1.0,1000.0
3.18,-582422454.0,-2000.0,0.0,-2.0,-2000.0
3.181,-582422453.0,1000.0,0.0,1.0,1000.0
3.182,-582422456.0,-3000.0,0.0,-3.0,-3000.0
3.183,-582422454.0,2000.0,0.0,2.0,2000.0
3.184,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.185,-582422455.0,0.0,0.0,0.0,0.0
3.186,-582422455.0,0.0,0.0,0.0,0.0
3.187,-582422454.0,1000.0,0.0,1.0,1000.0
3.188,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.189,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.19,-582422455.0,1000.0,0.0,1.0,1000.0
3.191,-582422454.0,1000.0,0.0,1.0,1000.0
3.192,-582422454.0,0.0,0.0,0.0,0.0
3.193,-582422454.0,0.0,0.0,0.0,0.0
3.194,-582422454.0,0.0,0.0,0.0,0.0
3.195,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.196,-582422455.0,0.0,0.0,0.0,0.0
3.197,-582422455.0,0.0,0.0,0.0,0.0
3.198,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.199,-582422455.0,1000.0,0.0,1.0,1000.0
3.2,-582422455.0,0.0,0.0,0.0,0.0
3.201,-582422454.0,1000.0,0.0,1.0,1000.0
3.202,-582422454.0,0.0,0.0,0.0,0.0
3.203,-582422454.0,0.0,0.0,0.0,0.0
3.204,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.205,-582422455.0,0.0,0.0,0.0,0.0
3.206,-582422455.0,0.0,0.0,0.0,0.0
3.207,-582422455.0,0.0,0.0,0.0,0.0
3.208,-582422454.0,1000.0,0.0,1.0,1000.0
3.209,-582422454.0,0.0,0.0,0.0,0.0
3.21,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.211,-582422454.0,1000.0,0.0,1.0,1000.0
3.212,-582422454.0,0.0,0.0,0.0,0.0
3.213,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.214,-582422455.0,0.0,0.0,0.0,0.0
3.215,-582422454.0,1000.0,0.0,1.0,1000.0
3.216,-582422454.0,0.0,0.0,0.0,0.0
3.217,-582422454.0,0.0,0.0,0.0,0.0
3.218,-582422454.0,0.0,0.0,0.0,0.0
3.219,-582422454.0,0.0,0.0,0.0,0.0
3.22,-582422454.0,0.0,0.0,0.0,0.0
3.221,-582422454.0,0.0,0.0,0.0,0.0
3.222,-582422454.0,0.0,0.0,0.0,0.0
3.223,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.224,-582422453.0,2000.0,0.0,2.0,2000.0
3.225,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.226,-582422454.0,1000.0,0.0,1.0,1000.0
3.227,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.228,-582422455.0,0.0,0.0,0.0,0.0
3.229,-582422454.0,1000.0,0.0,1.0,1000.0
3.23,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.231,-582422455.0,0.0,0.0,0.0,0.0
3.232,-582422455.0,0.0,0.0,0.0,0.0
3.233,-582422455.0,0.0,0.0,0.0,0.0
3.234,-582422455.0,0.0,0.0,0.0,0.0
3.235,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.236,-582422455.0,1000.0,0.0,1.0,1000.0
3.237,-582422454.0,1000.0,0.0,1.0,1000.0
3.238,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.239,-582422455.0,0.0,0.0,0.0,0.0
3.24,-582422454.0,1000.0,0.0,1.0,1000.0
3.241,-582422454.0,0.0,0.0,0.0,0.0
3.242,-582422454.0,0.0,0.0,0.0,0.0
3.243,-582422454.0,0.0,0.0,0.0,0.0
3.244,-582422454.0,0.0,0.0,0.0,0.0
3.245,-582422454.0,0.0,0.0,0.0,0.0
3.246,-582422454.0,0.0,0.0,0.0,0.0
3.247,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.248,-582422455.0,0.0,0.0,0.0,0.0
3.249,-582422455.0,0.0,0.0,0.0,0.0
3.25,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.251,-582422455.0,1000.0,0.0,1.0,1000.0
3.252,-582422454.0,1000.0,0.0,1.0,1000.0
3.253,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.254,-582422455.0,1000.0,0.0,1.0,1000.0
3.255,-582422455.0,0.0,0.0,0.0,0.0
3.256,-582422454.0,1000.0,0.0,1.0,1000.0
3.257,-582422454.0,0.0,0.0,0.0,0.0
3.258,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.259,-582422454.0,1000.0,0.0,1.0,1000.0
3.26,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.261,-582422454.0,1000.0,0.0,1.0,1000.0
3.262,-582422454.0,0.0,0.0,0.0,0.0
3.263,-582422453.0,1000.0,0.0,1.0,1000.0
3.264,-582422453.0,0.0,0.0,0.0,0.0
3.265,-582422453.0,0.0,0.0,0.0,0.0
3.266,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.267,-582422454.0,1000.0,0.0,1.0,1000.0
3.268,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.269,-582422455.0,0.0,0.0,0.0,0.0
3.27,-582422455.0,0.0,0.0,0.0,0.0
3.271,-582422455.0,0.0,0.0,0.0,0.0
3.272,-582422455.0,0.0,0.0,0.0,0.0
3.273,-582422454.0,1000.0,0.0,1.0,1000.0
3.274,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.275,-582422453.0,2000.0,0.0,2.0,2000.0
3.276,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.277,-582422455.0,0.0,0.0,0.0,0.0
3.278,-582422455.0,0.0,0.0,0.0,0.0
3.279,-582422455.0,0.0,0.0,0.0,0.0
3.28,-582422454.0,1000.0,0.0,1.0,1000.0
3.281,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.282,-582422453.0,2000.0,0.0,2.0,2000.0
3.283,-582422453.0,0.0,0.0,0.0,0.0
3.284,-582422455.0,-2000.0,0.0,-2.0,-2000.0
3.285,-582422454.0,1000.0,0.0,1.0,1000.0
3.286,-582422454.0,0.0,0.0,0.0,0.0
3.287,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.288,-582422456.0,0.0,0.0,0.0,0.0
3.289,-582422454.0,2000.0,0.0,2.0,2000.0
3.29,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.291,-582422454.0,1000.0,0.0,1.0,1000.0
3.292,-582422454.0,0.0,0.0,0.0,0.0
3.293,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.294,-582422455.0,0.0,0.0,0.0,0.0
3.295,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.296,-582422456.0,0.0,0.0,0.0,0.0
3.297,-582422454.0,2000.0,0.0,2.0,2000.0
3.298,-582422454.0,0.0,0.0,0.0,0.0
3.299,-582422454.0,0.0,0.0,0.0,0.0
3.3,-582422454.0,0.0,0.0,0.0,0.0
3.301,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.302,-582422454.0,1000.0,0.0,1.0,1000.0
3.303,-582422455.0,-1000.0,0.0,-1.0,-1000.0
3.304,-582422455.0,0.0,0.0,0.0,0.0
3.305,-582422455.0,0.0,0.0,0.0,0.0
3.306,-582422456.0,-1000.0,0.0,-1.0,-1000.0
3.307,-582422456.0,0.0,0.0,0.0,0.0
3.308,-582422455.0,1000.0,0.0,1.0,1000.0
3.309,-582422454.0,1000.0,0.0,1.0,1000.0
3.31,-582422456.0,-2000.0,0.0,-2.0,-2000.0
3.311,-582422456.0,0.0,0.0,0.0,0.0
3.312,-582422455.0,1000.0,0.0,1.0,1000.0
3.313,-582422455.0,0.0,0.0,0.0,0.0
