Time,MPOS(0),DPOS(0),DRIVE_FE(0),MSPEEDF(0)
0.995,184.96929,184.96929,1.90735e-06,-0.01144
0.996,184.96929,184.96929,6.67572e-06,-0.00525
0.997,184.9693,184.96929,-3.8147e-06,0.01192
0.998,184.96929,184.96929,9.53674e-07,-0.00763
0.999,184.96929,184.96929,-1.90735e-06,0.00286
1.0,184.9693,184.96929,-3.8147e-06,0.00572
1.001,184.96929,184.96929,4.76837e-06,-0.01287
1.002,184.96928,184.96929,8.10623e-06,-0.00191
1.003,184.9693,184.96929,-2.38419e-06,0.01287
1.004,184.9693,184.96929,-5.24521e-06,0.0
1.005,184.9693,184.96929,-7.62939e-06,0.00572
1.006,184.9693,184.96929,-2.38419e-06,-0.00811
1.007,184.9693,184.96929,9.53674e-07,0.0
1.008,184.96929,184.96929,-3.33786e-06,-0.00095
1.009,184.96929,184.96929,1.43051e-06,-0.00095
1.01,184.96929,184.96929,8.58307e-06,-0.00763
1.011,184.9693,184.96929,-5.72205e-06,0.0124
1.012,184.96929,184.96929,2.38419e-06,-0.00763
1.013,184.96929,184.96929,4.76837e-07,0.00286
1.014,184.96929,184.96929,4.76837e-06,-0.00572
1.015,184.96929,184.96929,7.15256e-06,-0.00143
1.016,184.9693,184.96929,-6.19888e-06,0.01383
1.017,184.96929,184.96929,4.76837e-06,-0.00763
1.018,184.96929,184.96929,2.38419e-06,-0.00381
1.019,184.96929,184.96929,4.29153e-06,0.00095
1.02,184.96929,184.96929,5.24521e-06,0.00143
1.021,184.9693,184.96929,-6.67572e-06,0.00858
1.022,184.9693,184.96929,-1.43051e-06,-0.00238
1.023,184.96928,184.96929,5.72205e-06,-0.01383
1.024,184.96929,184.96929,4.76837e-07,0.01001
1.025,184.9693,184.96929,-7.62939e-06,0.00906
1.026,184.96929,184.96929,-9.53674e-07,-0.01049
1.027,184.96929,184.96929,6.67572e-06,-0.00381
1.028,184.96929,184.96929,5.72205e-06,0.00238
1.029,184.96929,184.96929,3.8147e-06,-0.00095
1.03,184.96929,184.96929,8.10623e-06,-0.00334
1.031,184.96929,184.96929,7.15256e-06,-0.00048
1.032,184.96929,184.96929,4.29153e-06,0.00429
1.033,184.96929,184.96929,5.72205e-06,-0.00095
1.034,184.96929,184.96929,4.29153e-06,-0.00191
1.035,184.96929,184.96929,6.19888e-06,0.0
1.036,184.96929,184.96929,1.43051e-06,0.00572
1.037,184.96929,184.96929,7.15256e-06,-0.00763
1.038,184.9693,184.96929,-1.90735e-06,0.01287
1.039,184.96929,184.96929,0.0,-0.0062
1.04,184.96929,184.96929,2.38419e-06,0.00191
1.041,184.9693,184.96929,-7.15256e-06,0.00477
1.042,184.96929,184.96929,4.76837e-07,-0.00381
1.043,184.96929,184.96929,-2.38419e-06,-0.00048
1.044,184.96929,184.96929,0.0,-0.00048
1.045,184.96929,184.96929,4.76837e-07,0.0
1.046,184.96929,184.96929,8.10623e-06,-0.00668
1.047,184.96929,184.96929,5.72205e-06,-0.00095
1.048,184.96929,184.96929,1.43051e-06,0.00525
1.049,184.96929,184.96929,5.24521e-06,-0.00238
1.05,184.9693,184.96929,-3.8147e-06,0.0062
1.051,184.96928,184.96929,9.53674e-06,-0.01097
1.052,184.96929,184.96929,2.86102e-06,0.00906
1.053,184.96929,184.96929,9.53674e-07,-0.00238
1.054,184.96929,184.96929,0.0,0.00381
1.055,184.96929,184.96929,-4.76837e-07,-0.00143
1.056,184.9693,184.96929,0.0,0.00238
1.057,184.96929,184.96929,4.76837e-07,-0.00143
1.058,184.9693,184.96929,-2.86102e-06,0.00191
1.059,184.96929,184.96929,-4.76837e-07,-0.00238
1.06,184.9693,184.96929,-6.19888e-06,0.00429
1.061,184.96929,184.96929,2.38419e-06,-0.00763
1.062,184.96929,184.96929,0.0,0.00143
1.063,184.9693,184.96929,1.43051e-06,0.00572
1.064,184.9693,184.96929,-1.04904e-05,0.0062
1.065,184.96929,184.96929,1.90735e-06,-0.0124
1.066,184.9693,184.96929,-1.90735e-06,0.00477
1.067,184.96929,184.96929,2.86102e-06,-0.0062
1.068,184.9693,184.96929,-2.86102e-06,0.00715
1.069,184.9693,184.96929,-7.62939e-06,0.00191
1.07,184.9693,184.96929,9.53674e-07,-0.00381
1.071,184.96931,184.96929,-1.52588e-05,0.01287
1.072,184.96929,184.96929,6.19888e-06,-0.02098
1.073,184.96929,184.96929,3.8147e-06,0.00286
1.074,184.96929,184.96929,0.0,0.00381
1.075,184.96929,184.96929,4.76837e-06,-0.00238
1.076,184.96929,184.96929,9.53674e-07,-0.00143
1.077,184.9693,184.96929,-1.90735e-06,0.00525
1.078,184.96929,184.96929,1.90735e-06,-0.00238
1.079,184.96928,184.96929,9.05991e-06,-0.01001
1.08,184.9693,184.96929,-1.43051e-06,0.01574
1.081,184.9693,184.96929,-5.72205e-06,0.00095
1.082,184.96929,184.96929,1.43051e-06,-0.00763
1.083,184.9693,184.96929,-9.53674e-06,0.01287
1.084,184.96929,184.96929,1.90735e-06,-0.01335
1.085,184.9693,184.96929,-4.76837e-06,0.00811
1.086,184.96929,184.96929,7.15256e-06,-0.01192
1.087,184.9693,184.96929,-6.19888e-06,0.01192
1.088,184.9693,184.96929,-3.33786e-06,-0.00095
1.089,184.96929,184.96929,3.8147e-06,-0.00811
1.09,184.9693,184.96929,-4.76837e-06,0.00572
1.091,184.96929,184.96929,5.24521e-06,-0.0062
1.092,184.96929,184.96929,6.19888e-06,-0.00286
1.093,184.9693,184.96929,-3.8147e-06,0.01001
1.094,184.96929,184.96929,3.8147e-06,-0.00906
1.095,184.96929,184.96929,4.29153e-06,0.00238
1.096,184.9693,184.96929,-1.43051e-06,0.00572
1.097,184.9693,184.96929,-6.19888e-06,0.00477
1.098,184.96929,184.96929,1.43051e-06,-0.01049
1.099,184.96929,184.96929,3.8147e-06,-0.00048
1.1,184.9693,184.96929,-4.76837e-07,0.00572
1.101,184.96929,184.96929,4.76837e-06,-0.00763
1.102,184.9693,184.96929,-5.72205e-06,0.01144
1.103,184.9693,184.96929,-3.8147e-06,-0.00381
1.104,184.96931,184.96929,-1.28746e-05,0.01431
1.105,184.96929,184.96929,4.29153e-06,-0.02432
1.106,184.96929,184.96929,4.76837e-07,0.00668
1.107,184.96929,184.96929,3.8147e-06,-0.00095
1.108,184.96929,184.96929,2.86102e-06,0.00143
1.109,184.9693,184.96929,-3.8147e-06,0.00525
1.11,184.9693,184.96929,-8.10623e-06,0.00286
1.111,184.96929,184.96929,2.38419e-06,-0.01097
1.112,184.96929,184.96929,3.8147e-06,0.00238
1.113,184.9693,184.96929,-7.15256e-06,0.00811
1.114,184.96929,184.96929,9.53674e-07,-0.00906
1.115,184.9693,184.96929,-8.58307e-06,0.01097
1.116,184.96929,184.96929,3.8147e-06,-0.0124
1.117,184.96929,184.96929,4.29153e-06,0.00143
1.118,184.96928,184.96929,8.10623e-06,-0.00715
1.119,184.9693,184.96929,-9.05991e-06,0.01907
1.12,184.9693,184.96929,-7.62939e-06,-0.00429
1.121,184.96929,184.96929,2.38419e-06,-0.00572
1.122,184.9693,184.96929,-6.19888e-06,0.01001
1.123,184.9693,184.96929,-5.72205e-06,-0.00763
1.124,184.9693,184.96929,-9.53674e-07,0.00143
1.125,184.9693,184.96929,-6.67572e-06,0.00143
1.126,184.96931,184.96929,-1.14441e-05,0.00858
1.127,184.9693,184.96929,-8.10623e-06,-0.0062
1.128,184.9693,184.96929,-2.86102e-06,-0.00286
1.129,184.9693,184.96929,-4.76837e-06,0.00095
1.13,184.96929,184.96929,7.15256e-06,-0.01144
1.131,184.9693,184.96929,-3.33786e-06,0.00954
1.132,184.96929,184.96929,8.10623e-06,-0.01192
1.133,184.96929,184.96929,4.29153e-06,0.00429
1.134,184.96929,184.96929,4.29153e-06,0.00286
1.135,184.96929,184.96929,-4.76837e-07,0.00048
1.136,184.96929,184.96929,-4.76837e-07,0.00095
1.137,184.96929,184.96929,2.86102e-06,-0.00381
1.138,184.9693,184.96929,-1.19209e-05,0.01431
1.139,184.96929,184.96929,3.33786e-06,-0.01574
1.14,184.96929,184.96929,3.33786e-06,0.00429
1.141,184.96931,184.96929,-1.23978e-05,0.01335
1.142,184.96929,184.96929,4.29153e-06,-0.01574
1.143,184.9693,184.96929,-1.28746e-05,0.01383
1.144,184.9693,184.96929,-7.15256e-06,-0.00238
1.145,184.96931,184.96929,-1.33514e-05,0.00572
1.146,184.96929,184.96929,2.38419e-06,-0.0186
1.147,184.9693,184.96929,-5.24521e-06,0.00811
1.148,184.9693,184.96929,-2.38419e-06,-0.00143
1.149,184.96929,184.96929,5.24521e-06,-0.00429
1.15,184.9693,184.96929,-2.86102e-06,0.00572
1.151,184.96931,184.96929,-1.23978e-05,0.00954
1.152,184.96929,184.96929,5.72205e-06,-0.02003
1.153,184.9693,184.96929,-1.90735e-06,0.00858
1.154,184.9693,184.96929,-9.53674e-06,0.00811
1.155,184.96929,184.96929,-9.53674e-07,-0.01097
1.156,184.96929,184.96929,8.58307e-06,-0.00715
1.157,184.9693,184.96929,-6.67572e-06,0.01574
1.158,184.9693,184.96929,-6.19888e-06,-0.00238
1.159,184.96929,184.96929,9.53674e-07,-0.00381
1.16,184.9693,184.96929,-5.24521e-06,0.00525
1.161,184.96929,184.96929,2.38419e-06,-0.00906
1.162,184.9693,184.96929,-1.43051e-06,0.00477
1.163,184.9693,184.96929,-6.19888e-06,0.00238
1.164,184.96929,184.96929,2.86102e-06,-0.00572
1.165,184.96929,184.96929,7.15256e-06,-0.0062
1.166,184.96929,184.96929,3.8147e-06,0.00477
1.167,184.96929,184.96929,2.38419e-06,0.0
1.168,184.96929,184.96929,5.24521e-06,-0.00238
1.169,184.96929,184.96929,6.67572e-06,0.00048
1.17,184.96928,184.96929,1.00136e-05,-0.00572
1.171,184.9693,184.96929,-2.38419e-06,0.01287
1.172,184.96928,184.96929,1.33514e-05,-0.01431
1.173,184.9693,184.96929,-9.05991e-06,0.02098
1.174,184.96929,184.96929,2.38419e-06,-0.01144
1.175,184.9693,184.96929,-9.53674e-07,0.00668
1.176,184.96929,184.96929,3.33786e-06,-0.00858
1.177,184.96931,184.96929,-8.10623e-06,0.01669
1.178,184.96929,184.96929,0.0,-0.01144
1.179,184.9693,184.96929,-3.8147e-06,0.00477
1.18,184.96929,184.96929,-1.43051e-06,-0.00668
1.181,184.9693,184.96929,-2.86102e-06,0.00525
1.182,184.96931,184.96929,-1.52588e-05,0.00811
1.183,184.96931,184.96929,-9.05991e-06,-0.00048
1.184,184.96929,184.96929,-2.38419e-06,-0.01144
1.185,184.96929,184.96929,4.29153e-06,-0.00334
1.186,184.9693,184.96929,-3.8147e-06,0.00858
1.187,184.9693,184.96929,-8.58307e-06,0.00095
1.188,184.96929,184.96929,1.43051e-06,-0.00858
1.189,184.96929,184.96929,-4.76837e-07,0.00238
1.19,184.9693,184.96929,-4.76837e-06,0.00525
1.191,184.96929,184.96929,3.33786e-06,-0.00858
1.192,184.96929,184.96929,-1.43051e-06,0.00191
1.193,184.96929,184.96929,1.00136e-05,-0.00763
1.194,184.96929,184.96929,1.90735e-06,0.00763
1.195,184.96931,184.96929,-1.19209e-05,0.01574
1.196,184.9693,184.96929,-7.15256e-06,-0.00858
1.197,184.96929,184.96929,-9.53674e-07,-0.00572
1.198,184.96929,184.96929,5.72205e-06,-0.00668
1.199,184.96929,184.96929,1.43051e-06,0.00525
1.2,184.96929,184.96929,7.15256e-06,-0.00715
1.201,184.9693,184.96929,-4.29153e-06,0.01335
1.202,184.9693,184.96929,-7.62939e-06,0.00286
1.203,184.9693,184.96929,-3.33786e-06,-0.00334
1.204,184.96929,184.96929,1.90735e-06,-0.00763
1.205,184.96929,184.96929,6.19888e-06,-0.00477
1.206,184.96929,184.96929,4.76837e-06,0.00334
1.207,184.96929,184.96929,4.76837e-06,-0.00191
1.208,184.96928,184.96929,1.57356e-05,-0.00715
1.209,184.9693,184.96929,-7.62939e-06,0.02193
1.21,184.96928,184.96929,8.58307e-06,-0.01764
1.211,184.96928,184.96929,1.38283e-05,-0.00668
1.212,184.9693,184.96929,-8.58307e-06,0.0248
1.213,184.96928,184.96929,9.53674e-06,-0.01812
1.214,184.96929,184.96929,4.76837e-06,0.00525
1.215,184.9693,184.96929,-1.19209e-05,0.01144
1.216,184.9693,184.96929,-4.76837e-07,-0.00429
1.217,184.96929,184.96929,3.33786e-06,-0.00763
1.218,184.96929,184.96929,1.90735e-06,0.00334
1.219,184.96929,184.96929,2.86102e-06,-0.00286
1.22,184.9693,184.96929,-7.15256e-06,0.01383
1.221,184.96928,184.96929,8.58307e-06,-0.02003
1.222,184.96929,184.96929,6.19888e-06,0.00429
1.223,184.96929,184.96929,2.86102e-06,0.00286
1.224,184.9693,184.96929,-8.58307e-06,0.01001
1.225,184.96929,184.96929,5.24521e-06,-0.01478
1.226,184.9693,184.96929,-9.53674e-07,0.01001
1.227,184.96929,184.96929,5.72205e-06,-0.00715
1.228,184.96929,184.96929,6.67572e-06,0.00143
1.229,184.96929,184.96929,3.8147e-06,-0.00381
1.23,184.9693,184.96929,-5.72205e-06,0.01574
1.231,184.96928,184.96929,8.58307e-06,-0.01955
1.232,184.96929,184.96929,7.62939e-06,0.00525
1.233,184.96929,184.96929,4.76837e-06,0.00095
1.234,184.96929,184.96929,9.53674e-07,0.00429
1.235,184.9693,184.96929,-1.04904e-05,0.01144
1.236,184.9693,184.96929,-1.09673e-05,0.0
1.237,184.9693,184.96929,-4.29153e-06,-0.00572
1.238,184.9693,184.96929,-6.19888e-06,0.0
1.239,184.96929,184.96929,9.05991e-06,-0.0124
1.24,184.9693,184.96929,-5.72205e-06,0.01144
1.241,184.96929,184.96929,1.90735e-06,-0.00668
1.242,184.96929,184.96929,2.38419e-06,0.00048
1.243,184.96929,184.96929,-2.38419e-06,0.00286
1.244,184.96929,184.96929,0.0,-0.00095
1.245,184.96929,184.96929,2.86102e-06,0.00095
1.246,184.96929,184.96929,2.86102e-06,-0.00858
1.247,184.9693,184.96929,-2.86102e-06,0.00954
1.248,184.96929,184.96929,1.90735e-06,-0.00334
1.249,184.9693,184.96929,0.0,0.00429
1.25,184.96928,184.96929,1.38283e-05,-0.01431
1.251,184.96929,184.96929,9.53674e-07,0.0062
1.252,184.96928,184.96929,1.81198e-05,-0.01192
1.253,184.9693,184.96929,-1.43051e-06,0.01907
1.254,184.96929,184.96929,5.72205e-06,-0.00763
1.255,184.96929,184.96929,-4.76837e-07,0.0062
1.256,184.96929,184.96929,7.62939e-06,-0.00811
1.257,184.96929,184.96929,-4.76837e-07,0.00811
1.258,184.9693,184.96929,-5.24521e-06,0.00429
1.259,184.96929,184.96929,5.72205e-06,-0.01097
1.26,184.9693,184.96929,-2.38419e-06,0.00954
1.261,184.96929,184.96929,4.76837e-06,-0.00811
1.262,184.9693,184.96929,-1.90735e-06,0.00811
1.263,184.96929,184.96929,-1.90735e-06,-0.00238
1.264,184.96929,184.96929,2.38419e-06,-0.00334
1.265,184.96929,184.96929,9.53674e-06,-0.00525
1.266,184.96929,184.96929,3.33786e-06,0.00572
1.267,184.96929,184.96929,4.76837e-06,-0.00477
1.268,184.96929,184.96929,2.86102e-06,0.00429
1.269,184.9693,184.96929,-5.24521e-06,0.00477
1.27,184.9693,184.96929,-3.33786e-06,0.00429
1.271,184.96929,184.96929,5.72205e-06,-0.01192
1.272,184.96929,184.96929,6.19888e-06,-0.00095
1.273,184.96929,184.96929,9.53674e-06,0.0
1.274,184.96929,184.96929,9.05991e-06,-0.00143
1.275,184.96929,184.96929,2.38419e-06,0.00715
1.276,184.96929,184.96929,2.38419e-06,-0.00429
1.277,184.96929,184.96929,5.24521e-06,-0.00048
1.278,184.96929,184.96929,8.58307e-06,-0.00143
1.279,184.96929,184.96929,4.76837e-06,0.00286
1.28,184.96928,184.96929,1.23978e-05,-0.00668
1.281,184.96929,184.96929,3.8147e-06,0.00858
1.282,184.96929,184.96929,4.76837e-06,-0.00381
1.283,184.96929,184.96929,9.05991e-06,-0.00191
1.284,184.96929,184.96929,1.43051e-06,0.00572
1.285,184.96929,184.96929,4.76837e-07,0.00048
1.286,184.9693,184.96929,1.43051e-06,0.00334
1.287,184.9693,184.96929,-4.76837e-06,0.00334
1.288,184.96929,184.96929,2.38419e-06,-0.00572
1.289,184.9693,184.96929,-9.05991e-06,0.01049
1.29,184.96931,184.96929,-1.52588e-05,0.00286
1.291,184.96929,184.96929,4.76837e-07,-0.01335
1.292,184.96929,184.96929,2.86102e-06,-0.00238
1.293,184.96929,184.96929,-4.76837e-07,0.00238
1.294,184.96929,184.96929,1.43051e-06,0.00048
1.295,184.9693,184.96929,-2.38419e-06,0.00429
1.296,184.9693,184.96929,-4.29153e-06,0.00334
1.297,184.96929,184.96929,1.90735e-06,-0.01049
1.298,184.96929,184.96929,3.33786e-06,-0.00048
1.299,184.96929,184.96929,0.0,0.00429
1.3,184.96929,184.96929,4.76837e-06,-0.00525
1.301,184.96929,184.96929,3.8147e-06,-0.00048
1.302,184.96931,184.96929,-8.58307e-06,0.01621
1.303,184.96929,184.96929,-9.53674e-07,-0.01144
1.304,184.96929,184.96929,3.8147e-06,-0.00238
1.305,184.96929,184.96929,7.15256e-06,-0.0062
1.306,184.96929,184.96929,1.43051e-06,0.00858
1.307,184.96929,184.96929,5.72205e-06,-0.00525
1.308,184.96929,184.96929,5.24521e-06,-0.00238
1.309,184.96929,184.96929,-4.76837e-07,0.00763
1.31,184.96929,184.96929,-9.53674e-07,0.00095
1.311,184.96929,184.96929,1.90735e-06,-0.00286
1.312,184.96928,184.96929,9.53674e-06,-0.00811
1.313,184.96929,184.96929,5.72205e-06,0.00572
1.314,184.96929,184.96929,-4.76837e-07,0.00477
1.315,184.96929,184.96929,9.53674e-07,-0.00048
1.316,184.9693,184.96929,-2.86102e-06,0.00525
1.317,184.9693,184.96929,-8.10623e-06,0.00095
1.318,184.9693,184.96929,-3.33786e-06,-0.00095
1.319,184.9693,184.96929,-7.15256e-06,0.00286
1.32,184.96929,184.96929,4.29153e-06,-0.01097
1.321,184.9693,184.96929,-4.76837e-06,0.00763
1.322,184.9693,184.96929,-2.38419e-06,-0.00286
1.323,184.96929,184.96929,-4.76837e-07,-0.00143
1.324,184.9693,184.96929,-8.10623e-06,0.00763
1.325,184.96929,184.96929,3.33786e-06,-0.01335
1.326,184.9693,184.96929,-4.29153e-06,0.01383
1.327,184.96929,184.96929,-9.53674e-07,-0.01097
1.328,184.96929,184.96929,4.76837e-06,-0.00143
1.329,184.96929,184.96929,1.90735e-06,0.00429
1.33,184.96928,184.96929,1.14441e-05,-0.01097
1.331,184.9693,184.96929,-6.67572e-06,0.01431
1.332,184.96929,184.96929,5.24521e-06,-0.00715
1.333,184.9693,184.96929,-6.67572e-06,0.01144
1.334,184.96929,184.96929,5.24521e-06,-0.01574
1.335,184.96929,184.96929,4.76837e-07,0.00715
1.336,184.9693,184.96929,-1.23978e-05,0.01097
1.337,184.96931,184.96929,-1.66893e-05,0.00668
1.338,184.96929,184.96929,0.0,-0.01621
1.339,184.9693,184.96929,-5.24521e-06,0.00143
1.34,184.96929,184.96929,4.29153e-06,-0.00477
1.341,184.9693,184.96929,-5.72205e-06,0.00715
1.342,184.96929,184.96929,3.8147e-06,-0.00572
1.343,184.96929,184.96929,4.76837e-07,0.00048
1.344,184.96929,184.96929,4.29153e-06,-0.00429
1.345,184.9693,184.96929,-9.53674e-07,0.00763
1.346,184.96929,184.96929,1.43051e-06,-0.0062
1.347,184.9693,184.96929,-4.76837e-07,0.00715
1.348,184.96929,184.96929,-2.38419e-06,-0.00334
1.349,184.96929,184.96929,1.90735e-06,-0.00572
1.35,184.9693,184.96929,-6.19888e-06,0.01144
1.351,184.9693,184.96929,-3.33786e-06,-0.00191
1.352,184.96929,184.96929,9.53674e-07,-0.00334
1.353,184.96929,184.96929,4.76837e-06,-0.00477
1.354,184.96929,184.96929,7.15256e-06,-0.00286
1.355,184.96929,184.96929,3.33786e-06,0.00477
1.356,184.96929,184.96929,1.43051e-06,-0.00048
1.357,184.96928,184.96929,1.14441e-05,-0.00954
1.358,184.96929,184.96929,4.76837e-06,0.01049
1.359,184.96929,184.96929,0.0,-0.00238
1.36,184.96928,184.96929,8.10623e-06,-0.00668
1.361,184.9693,184.96929,-2.38419e-06,0.01526
1.362,184.96928,184.96929,1.23978e-05,-0.01526
1.363,184.96929,184.96929,9.53674e-07,0.00906
1.364,184.96929,184.96929,2.86102e-06,-0.00191
1.365,184.96929,184.96929,9.53674e-07,0.00238
1.366,184.9693,184.96929,-7.62939e-06,0.00668
1.367,184.9693,184.96929,-4.29153e-06,-0.00429
1.368,184.9693,184.96929,-4.76837e-06,0.00572
1.369,184.9693,184.96929,-8.58307e-06,0.00048
1.37,184.9693,184.96929,-5.24521e-06,-0.00095
1.371,184.9693,184.96929,-9.05991e-06,0.00286
1.372,184.96929,184.96929,2.86102e-06,-0.01621
1.373,184.96929,184.96929,-1.43051e-06,0.00715
1.374,184.96929,184.96929,2.86102e-06,-0.00191
1.375,184.96929,184.96929,1.90735e-06,0.00238
1.376,184.96929,184.96929,-1.43051e-06,-0.00095
1.377,184.96929,184.96929,4.76837e-06,-0.00238
1.378,184.96929,184.96929,3.33786e-06,-0.00143
1.379,184.96928,184.96929,1.43051e-05,-0.01144
1.38,184.96929,184.96929,7.15256e-06,0.01192
1.381,184.96929,184.96929,3.8147e-06,0.0
1.382,184.9693,184.96929,-1.19209e-05,0.01192
1.383,184.9693,184.96929,-6.67572e-06,0.00048
1.384,184.9693,184.96929,-8.58307e-06,-0.00191
1.385,184.9693,184.96929,-8.58307e-06,0.00286
1.386,184.9693,184.96929,-5.24521e-06,-0.00811
1.387,184.9693,184.96929,-3.33786e-06,0.00477
1.388,184.9693,184.96929,-7.15256e-06,0.00334
1.389,184.9693,184.96929,-5.72205e-06,-0.00477
1.39,184.9693,184.96929,-4.29153e-06,-0.00191
1.391,184.96929,184.96929,3.33786e-06,-0.00525
1.392,184.9693,184.96929,-4.29153e-06,0.00668
1.393,184.9693,184.96929,-5.24521e-06,0.00238
1.394,184.96931,184.96929,-1.62125e-05,0.00811
1.395,184.9693,184.96929,-2.86102e-06,-0.01144
1.396,184.9693,184.96929,-8.10623e-06,0.00334
1.397,184.96929,184.96929,3.8147e-06,-0.01097
1.398,184.96929,184.96929,3.33786e-06,0.00143
1.399,184.9693,184.96929,-2.38419e-06,0.00429
1.4,184.96929,184.96929,4.76837e-07,-0.00238
1.401,184.96929,184.96929,9.53674e-06,-0.00429
1.402,184.9693,184.96929,-4.29153e-06,0.00715
1.403,184.96929,184.96929,5.24521e-06,-0.00906
1.404,184.96929,184.96929,1.43051e-06,0.00572
1.405,184.96929,184.96929,1.90735e-06,0.0
1.406,184.9693,184.96929,-5.72205e-06,0.00429
1.407,184.9693,184.96929,-4.76837e-07,-0.00191
1.408,184.96929,184.96929,4.76837e-06,-0.00572
1.409,184.96929,184.96929,-3.8147e-06,0.00525
1.41,184.96929,184.96929,4.76837e-07,-0.00143
1.411,184.96928,184.96929,1.09673e-05,-0.01192
1.412,184.96929,184.96929,5.72205e-06,0.00954
1.413,184.96929,184.96929,7.15256e-06,-0.00429
1.414,184.96929,184.96929,2.86102e-06,0.00668
1.415,184.9693,184.96929,-5.72205e-06,0.00763
1.416,184.9693,184.96929,-8.58307e-06,0.00048
1.417,184.96929,184.96929,3.8147e-06,-0.00906
1.418,184.96929,184.96929,3.33786e-06,-0.00381
1.419,184.96929,184.96929,0.0,0.00334
1.42,184.96929,184.96929,5.24521e-06,-0.00525
1.421,184.96929,184.96929,7.62939e-06,-0.00095
1.422,184.9693,184.96929,-5.72205e-06,0.01192
1.423,184.96929,184.96929,5.24521e-06,-0.00906
1.424,184.96929,184.96929,4.76837e-07,0.00525
1.425,184.96929,184.96929,-4.76837e-07,0.00095
1.426,184.96929,184.96929,8.10623e-06,-0.00811
1.427,184.96929,184.96929,2.86102e-06,0.0062
1.428,184.9693,184.96929,-3.8147e-06,0.00381
1.429,184.96929,184.96929,-1.90735e-06,-0.00286
1.43,184.96929,184.96929,3.33786e-06,-0.00381
1.431,184.96928,184.96929,7.62939e-06,-0.00525
1.432,184.96929,184.96929,2.86102e-06,0.00668
1.433,184.9693,184.96929,-2.86102e-06,0.00429
1.434,184.96929,184.96929,9.53674e-07,-0.00334
1.435,184.96929,184.96929,1.90735e-06,-0.00048
1.436,184.96929,184.96929,2.86102e-06,0.0
1.437,184.96928,184.96929,1.28746e-05,-0.01097
1.438,184.96928,184.96929,7.62939e-06,0.00381
1.439,184.96929,184.96929,6.19888e-06,0.00238
1.44,184.96929,184.96929,2.86102e-06,0.00381
1.441,184.9693,184.96929,-2.86102e-06,0.00715
1.442,184.96929,184.96929,1.43051e-06,-0.00763
1.443,184.9693,184.96929,-6.67572e-06,0.00906
1.444,184.96929,184.96929,7.15256e-06,-0.0124
1.445,184.96929,184.96929,2.38419e-06,0.00381
1.446,184.96929,184.96929,9.53674e-07,0.00048
1.447,184.96929,184.96929,1.90735e-06,0.00238
1.448,184.96928,184.96929,1.43051e-05,-0.01574
1.449,184.9693,184.96929,4.76837e-07,0.01907
1.45,184.96929,184.96929,2.38419e-06,-0.00715
1.451,184.96929,184.96929,4.76837e-07,0.00238
1.452,184.96928,184.96929,7.62939e-06,-0.00811
1.453,184.96929,184.96929,8.58307e-06,0.00238
1.454,184.96929,184.96929,1.43051e-06,0.00525
1.455,184.9693,184.96929,-2.86102e-06,0.00334
1.456,184.9693,184.96929,-9.53674e-07,0.00048
1.457,184.96929,184.96929,-1.90735e-06,-0.00238
1.458,184.96928,184.96929,1.28746e-05,-0.01144
1.459,184.9693,184.96929,-9.53674e-07,0.01335
1.46,184.9693,184.96929,-3.8147e-06,0.00191
1.461,184.9693,184.96929,-4.29153e-06,0.00048
1.462,184.9693,184.96929,-4.29153e-06,0.00048
1.463,184.96929,184.96929,2.38419e-06,-0.0062
1.464,184.96929,184.96929,-4.76837e-07,0.00286
1.465,184.96928,184.96929,9.53674e-06,-0.01097
1.466,184.9693,184.96929,-9.53674e-07,0.01192
1.467,184.96929,184.96929,4.76837e-07,-0.00381
1.468,184.96929,184.96929,2.86102e-06,-0.00143
1.469,184.96929,184.96929,5.24521e-06,0.0
1.47,184.96929,184.96929,8.10623e-06,-0.00525
1.471,184.9693,184.96929,-1.90735e-06,0.0124
1.472,184.96929,184.96929,9.53674e-06,-0.01192
1.473,184.96929,184.96929,8.10623e-06,0.00238
1.474,184.9693,184.96929,-5.72205e-06,0.01431
1.475,184.96929,184.96929,9.05991e-06,-0.01669
1.476,184.96929,184.96929,-4.76837e-07,0.00858
1.477,184.96929,184.96929,-1.43051e-06,-0.00048
1.478,184.96929,184.96929,2.38419e-06,-0.00286
1.479,184.96929,184.96929,4.76837e-06,-0.00191
1.48,184.96929,184.96929,3.33786e-06,0.00143
1.481,184.96929,184.96929,1.43051e-06,0.00286
1.482,184.9693,184.96929,-9.05991e-06,0.00763
1.483,184.96929,184.96929,6.19888e-06,-0.01335
1.484,184.9693,184.96929,-3.8147e-06,0.0124
1.485,184.96929,184.96929,9.53674e-07,-0.00954
1.486,184.9693,184.96929,1.43051e-06,0.00477
1.487,184.96929,184.96929,-2.86102e-06,-0.00048
1.488,184.96931,184.96929,-1.85966e-05,0.0186
1.489,184.96929,184.96929,1.43051e-06,-0.02193
1.49,184.96929,184.96929,3.33786e-06,-0.00191
1.491,184.96931,184.96929,-1.33514e-05,0.01812
1.492,184.9693,184.96929,-1.09673e-05,-0.00477
1.493,184.9693,184.96929,-4.29153e-06,-0.00525
1.494,184.9693,184.96929,-5.72205e-06,0.00429
1.495,184.9693,184.96929,-9.53674e-07,-0.00668
1.496,184.96929,184.96929,1.90735e-06,-0.00429
