Time,DRIVE_CURRENT(0),MSPEED(0),DRIVE_FE(0),DPOS(0)
4.743,-150.0,-0.00763,-0.00074,112.40646
4.744,-149.0,0.00525,-0.00074,112.40646
4.745,-158.0,-0.0062,-0.00074,112.40646
4.746,-152.0,-0.01287,-0.00072,112.40646
4.747,-144.0,0.01097,-0.00074,112.40646
4.748,-161.0,-0.0124,-0.00073,112.40646
4.749,-146.0,0.01574,-0.00073,112.40646
4.75,-148.0,-0.01144,-0.00073,112.40646
4.751,-151.0,-0.00238,-0.00072,112.40646
4.752,-160.0,0.00811,-0.00073,112.40646
4.753,-171.0,-0.00381,-0.00073,112.40646
4.754,-161.0,-0.00238,-0.00074,112.40646
4.755,-155.0,-0.01192,-0.00072,112.40646
4.756,-148.0,0.02766,-0.00072,112.40646
4.757,-145.0,-0.00668,-0.00074,112.40646
4.758,-149.0,-0.03386,-0.00072,112.40646
4.759,-150.0,0.03242,-0.00073,112.40646
4.76,-141.0,-0.01812,-0.00072,112.40646
4.761,-142.0,-0.00048,-0.00071,112.40646
4.762,-146.0,0.00858,-0.00072,112.40646
4.763,-142.0,-0.01192,-0.00072,112.40646
4.764,-158.0,0.01192,-0.00073,112.40646
4.765,-157.0,-0.01144,-0.00072,112.40646
4.766,-145.0,0.00381,-0.00071,112.40646
4.767,-151.0,0.02146,-0.00074,112.40646
4.768,-159.0,-0.04387,-0.00069,112.40646
4.769,-160.0,0.02098,-0.00071,112.40646
4.77,-147.0,0.00381,-0.00072,112.40646
4.771,-159.0,-0.02193,-0.0007,112.40646
4.772,-152.0,0.01574,-0.00071,112.40646
4.773,-144.0,-0.01001,-0.00069,112.40646
4.774,-155.0,0.01431,-0.00071,112.40646
4.775,-165.0,-0.02193,-0.0007,112.40646
4.776,-148.0,0.01192,-0.0007,112.40646
4.777,-148.0,0.00715,-0.00071,112.40646
4.778,-161.0,-0.01717,-0.00069,112.40646
4.779,-141.0,0.02718,-0.00072,112.40646
4.78,-141.0,-0.01621,-0.00072,112.40646
4.781,-162.0,-0.01192,-0.0007,112.40646
4.782,-141.0,0.03004,-0.00072,112.40646
4.783,-143.0,-0.03099,-0.0007,112.40646
4.784,-151.0,0.00811,-0.00071,112.40646
4.785,-142.0,-0.00763,-0.0007,112.40646
4.786,-156.0,-0.00381,-0.00068,112.40646
4.787,-141.0,0.0267,-0.00071,112.40646
4.788,-158.0,-0.02861,-0.00069,112.40646
4.789,-158.0,0.0267,-0.00072,112.40646
4.79,-151.0,-0.02003,-0.00071,112.40646
4.791,-150.0,-0.03386,-0.00066,112.40646
4.792,-144.0,0.04148,-0.00069,112.40646
4.793,-146.0,-0.0062,-0.0007,112.40646
4.794,-168.0,-0.01526,-0.00068,112.40646
4.795,-148.0,0.01717,-0.0007,112.40646
4.796,-158.0,-0.02956,-0.00068,112.40646
4.797,-156.0,0.02241,-0.00069,112.40646
4.798,-143.0,-0.00286,-0.00068,112.40646
4.799,-148.0,-0.01001,-0.00067,112.40646
4.8,-149.0,0.00572,-0.00069,112.40646
4.801,-150.0,-0.00763,-0.00068,112.40646
4.802,-143.0,0.00095,-0.00067,112.40646
4.803,-147.0,0.02003,-0.00069,112.40646
4.804,-136.0,-0.01478,-0.00068,112.40646
4.805,-148.0,-0.00477,-0.00069,112.40646
4.806,-142.0,-0.00191,-0.00069,112.40646
4.807,-150.0,-0.02241,-0.00066,112.40646
4.808,-145.0,0.03529,-0.00069,112.40646
4.809,-149.0,-0.01287,-0.00068,112.40646
4.81,-145.0,0.00715,-0.00067,112.40646
4.811,-149.0,-0.00143,-0.00069,112.40646
4.812,-151.0,-0.00334,-0.00068,112.40646
4.813,-153.0,0.01383,-0.00069,112.40646
4.814,-152.0,-0.02337,-0.00068,112.40646
4.815,-157.0,-0.01097,-0.00066,112.40646
4.816,-158.0,0.02337,-0.00067,112.40646
4.817,-146.0,-0.00811,-0.00066,112.40646
4.818,-153.0,0.01049,-0.00067,112.40646
4.819,-153.0,-0.00477,-0.00069,112.40646
4.82,-146.0,-0.01383,-0.00067,112.40646
4.821,-149.0,0.0062,-0.00067,112.40646
4.822,-152.0,0.00381,-0.00067,112.40646
4.823,-141.0,-0.01669,-0.00066,112.40646
4.824,-136.0,0.01001,-0.00067,112.40646
4.825,-147.0,0.00286,-0.00067,112.40646
4.826,-143.0,-0.01431,-0.00066,112.40646
4.827,-148.0,0.01192,-0.00067,112.40646
4.828,-150.0,0.00095,-0.00067,112.40646
4.829,-138.0,-0.00095,-0.00066,112.40646
4.83,-136.0,0.00286,-0.00067,112.40646
4.831,-136.0,-0.01669,-0.00067,112.40646
4.832,-138.0,0.02098,-0.00068,112.40646
4.833,-143.0,-0.02098,-0.00067,112.40646
4.834,-139.0,-0.01383,-0.00063,112.40646
4.835,-149.0,0.0248,-0.00066,112.40646
4.836,-140.0,0.00525,-0.00067,112.40646
4.837,-153.0,-0.0205,-0.00065,112.40646
4.838,-132.0,0.01287,-0.00066,112.40646
4.839,-139.0,0.00143,-0.00067,112.40646
4.84,-151.0,-0.01192,-0.00066,112.40646
4.841,-139.0,0.01717,-0.00067,112.40646
4.842,-143.0,-0.02003,-0.00065,112.40646
4.843,-143.0,-0.00715,-0.00064,112.40646
4.844,-137.0,0.03147,-0.00067,112.40646
4.845,-155.0,-0.03052,-0.00065,112.40646
4.846,-138.0,0.0062,-0.00065,112.40646
4.847,-135.0,0.01383,-0.00066,112.40646
4.848,-148.0,-0.01049,-0.00065,112.40646
4.849,-140.0,-0.00143,-0.00066,112.40646
4.85,-136.0,-0.01335,-0.00064,112.40646
4.851,-141.0,0.00048,-0.00064,112.40646
4.852,-137.0,0.01097,-0.00065,112.40646
4.853,-142.0,0.00191,-0.00065,112.40646
4.854,-146.0,0.00811,-0.00066,112.40646
4.855,-138.0,-0.00286,-0.00065,112.40646
4.856,-143.0,0.0,-0.00066,112.40646
4.857,-147.0,-0.01097,-0.00065,112.40646
4.858,-140.0,0.00191,-0.00065,112.40646
4.859,-135.0,0.00429,-0.00065,112.40646
4.86,-145.0,-0.00477,-0.00065,112.40646
4.861,-138.0,0.00048,-0.00065,112.40646
4.862,-153.0,0.00286,-0.00066,112.40646
4.863,-144.0,-0.00238,-0.00065,112.40646
4.864,-136.0,-0.01287,-0.00063,112.40646
4.865,-141.0,0.00763,-0.00064,112.40646
4.866,-136.0,0.00811,-0.00065,112.40646
4.867,-145.0,-0.00858,-0.00065,112.40646
4.868,-142.0,-0.0062,-0.00064,112.40646
4.869,-141.0,0.00525,-0.00064,112.40646
4.87,-136.0,-0.00334,-0.00064,112.40646
4.871,-144.0,0.00334,-0.00065,112.40646
4.872,-137.0,-0.00572,-0.00064,112.40646
4.873,-134.0,-0.00048,-0.00063,112.40646
4.874,-132.0,0.01717,-0.00065,112.40646
4.875,-135.0,-0.01717,-0.00063,112.40646
4.876,-132.0,0.00429,-0.00064,112.40646
4.877,-137.0,0.00811,-0.00065,112.40646
4.878,-148.0,-0.01812,-0.00063,112.40646
4.879,-132.0,0.00429,-0.00063,112.40646
4.88,-143.0,0.00334,-0.00064,112.40646
4.881,-145.0,-0.00858,-0.00064,112.40646
4.882,-154.0,-0.01001,-0.00062,112.40646
4.883,-137.0,0.02527,-0.00064,112.40646
4.884,-144.0,-0.01383,-0.00064,112.40646
4.885,-138.0,-0.01717,-0.00061,112.40646
4.886,-135.0,0.0205,-0.00063,112.40646
4.887,-137.0,-0.00715,-0.00063,112.40646
4.888,-138.0,-0.00668,-0.00062,112.40646
4.889,-131.0,0.00715,-0.00063,112.40646
4.89,-138.0,-0.00048,-0.00063,112.40646
4.891,-147.0,-0.00668,-0.00062,112.40646
4.892,-137.0,0.00095,-0.00062,112.40646
4.893,-138.0,0.01144,-0.00063,112.40646
4.894,-132.0,-0.01907,-0.00062,112.40646
4.895,-139.0,0.00143,-0.00062,112.40646
4.896,-133.0,0.00811,-0.00062,112.40646
4.897,-125.0,-0.01335,-0.00061,112.40646
4.898,-137.0,0.00906,-0.00062,112.40646
4.899,-134.0,0.00858,-0.00063,112.40646
4.9,-144.0,-0.00572,-0.00062,112.40646
4.901,-138.0,-0.00525,-0.00061,112.40646
4.902,-129.0,0.01144,-0.00063,112.40646
4.903,-134.0,-0.03338,-0.0006,112.40646
4.904,-129.0,0.02718,-0.00062,112.40646
4.905,-144.0,-0.00906,-0.00062,112.40646
4.906,-140.0,-0.01574,-0.0006,112.40646
4.907,-130.0,0.02289,-0.00062,112.40646
4.908,-138.0,-0.01669,-0.00061,112.40646
4.909,-137.0,0.00334,-0.0006,112.40646
4.91,-133.0,0.00763,-0.00061,112.40646
4.911,-148.0,-0.01001,-0.0006,112.40646
4.912,-142.0,0.0,-0.0006,112.40646
4.913,-137.0,0.01287,-0.00061,112.40646
4.914,-137.0,-0.0124,-0.0006,112.40646
4.915,-136.0,0.0124,-0.00061,112.40646
4.916,-137.0,-0.00572,-0.00062,112.40646
4.917,-131.0,-0.02337,-0.0006,112.40646
4.918,-134.0,0.01335,-0.0006,112.40646
4.919,-129.0,-0.00286,-0.0006,112.40646
4.92,-129.0,0.00238,-0.00059,112.40646
4.921,-138.0,0.01383,-0.00062,112.40646
4.922,-139.0,-0.01669,-0.0006,112.40646
4.923,-143.0,-0.00238,-0.0006,112.40646
4.924,-130.0,0.0062,-0.0006,112.40646
4.925,-131.0,-0.01907,-0.00058,112.40646
4.926,-143.0,0.02193,-0.0006,112.40646
4.927,-133.0,-0.00525,-0.0006,112.40646
4.928,-139.0,-0.01001,-0.00059,112.40646
4.929,-129.0,0.00858,-0.0006,112.40646
4.93,-136.0,-0.01431,-0.00059,112.40646
4.931,-135.0,0.00954,-0.00059,112.40646
4.932,-135.0,0.00334,-0.0006,112.40646
4.933,-128.0,-0.0062,-0.00059,112.40646
4.934,-125.0,-0.00334,-0.00058,112.40646
4.935,-135.0,0.01335,-0.0006,112.40646
4.936,-127.0,-0.0205,-0.00058,112.40646
4.937,-129.0,0.01287,-0.00059,112.40646
4.938,-129.0,0.0,-0.0006,112.40646
4.939,-132.0,-0.02098,-0.00058,112.40646
4.94,-134.0,0.01526,-0.00059,112.40646
4.941,-140.0,-0.00048,-0.00059,112.40646
4.942,-124.0,-0.00334,-0.00058,112.40646
4.943,-136.0,0.00429,-0.00058,112.40646
4.944,-133.0,0.00334,-0.00059,112.40646
4.945,-136.0,-0.01812,-0.00057,112.40646
4.946,-127.0,0.00811,-0.00058,112.40646
4.947,-137.0,-0.00381,-0.00058,112.40646
4.948,-130.0,0.00525,-0.00058,112.40646
4.949,-136.0,0.00191,-0.00058,112.40646
4.95,-131.0,-0.01383,-0.00057,112.40646
4.951,-133.0,0.0062,-0.00057,112.40646
4.952,-125.0,0.0186,-0.0006,112.40646
4.953,-129.0,-0.03958,-0.00056,112.40646
4.954,-136.0,0.02432,-0.00058,112.40646
4.955,-128.0,0.00381,-0.00059,112.40646
4.956,-135.0,-0.0186,-0.00056,112.40646
4.957,-137.0,0.02098,-0.00058,112.40646
4.958,-130.0,-0.01526,-0.00058,112.40646
4.959,-133.0,-0.01097,-0.00057,112.40646
4.96,-133.0,0.0062,-0.00057,112.40646
4.961,-135.0,0.00286,-0.00057,112.40646
4.962,-125.0,-0.01431,-0.00055,112.40646
4.963,-131.0,0.01144,-0.00056,112.40646
4.964,-129.0,0.00334,-0.00057,112.40646
4.965,-135.0,0.00143,-0.00057,112.40646
4.966,-127.0,-0.01431,-0.00056,112.40646
4.967,-135.0,0.01049,-0.00057,112.40646
4.968,-135.0,0.00095,-0.00057,112.40646
4.969,-124.0,-0.0062,-0.00056,112.40646
4.97,-132.0,0.00095,-0.00056,112.40646
5.0,-123.0,-0.01097,-0.00054,112.40646
5.001,-118.0,0.0124,-0.00056,112.40646
5.002,-129.0,-0.02384,-0.00053,112.40646
5.003,-131.0,0.00811,-0.00053,112.40646
5.004,-126.0,0.00429,-0.00053,112.40646
5.005,-136.0,-0.00572,-0.00054,112.40646
5.006,-130.0,-0.00191,-0.00053,112.40646
5.007,-124.0,0.01097,-0.00055,112.40646
5.008,-126.0,-0.0124,-0.00053,112.40646
5.009,-130.0,0.00381,-0.00053,112.40646
5.01,-125.0,0.00811,-0.00054,112.40646
5.011,-121.0,-0.0186,-0.00052,112.40646
5.012,-131.0,0.01907,-0.00055,112.40646
5.013,-125.0,-0.02432,-0.00053,112.40646
5.014,-127.0,0.00715,-0.00052,112.40646
5.015,-122.0,0.00381,-0.00053,112.40646
5.016,-124.0,-0.01001,-0.00052,112.40646
5.017,-122.0,0.00238,-0.00052,112.40646
5.018,-120.0,0.00381,-0.00052,112.40646
5.019,-122.0,0.01001,-0.00054,112.40646
5.02,-125.0,-0.00763,-0.00053,112.40646
5.021,-129.0,-0.00858,-0.00052,112.40646
5.022,-123.0,0.01335,-0.00054,112.40646
5.023,-136.0,-0.01669,-0.00051,112.40646
5.024,-119.0,0.00477,-0.00052,112.40646
5.025,-129.0,0.01335,-0.00054,112.40646
5.026,-126.0,-0.02384,-0.00051,112.40646
5.027,-120.0,0.00286,-0.00052,112.40646
5.028,-129.0,0.00906,-0.00052,112.40646
5.029,-126.0,0.00763,-0.00053,112.40646
5.03,-127.0,-0.01526,-0.00051,112.40646
5.031,-123.0,0.00572,-0.00052,112.40646
5.032,-125.0,0.00286,-0.00053,112.40646
5.033,-120.0,-0.01526,-0.00051,112.40646
5.034,-135.0,0.0062,-0.00051,112.40646
5.035,-109.0,0.01144,-0.00052,112.40646
5.036,-117.0,0.00191,-0.00053,112.40646
5.037,-122.0,-0.01097,-0.00052,112.40646
5.038,-119.0,-0.01049,-0.0005,112.40646
5.039,-125.0,0.0205,-0.00052,112.40646
5.04,-123.0,-0.02146,-0.00051,112.40646
5.041,-122.0,0.01335,-0.00052,112.40646
5.042,-110.0,-0.00668,-0.00052,112.40646
5.043,-121.0,0.00334,-0.00052,112.40646
5.044,-118.0,-0.01049,-0.00051,112.40646
5.045,-122.0,0.00095,-0.0005,112.40646
5.046,-126.0,0.00381,-0.00051,112.40646
5.047,-132.0,0.00048,-0.00051,112.40646
5.048,-122.0,0.01621,-0.00053,112.40646
5.049,-126.0,-0.02146,-0.00051,112.40646
5.05,-112.0,0.00477,-0.00051,112.40646
5.051,-124.0,0.00143,-0.00051,112.40646
5.052,-122.0,-0.00286,-0.00051,112.40646
5.053,-124.0,-0.00954,-0.0005,112.40646
5.054,-115.0,0.01383,-0.00051,112.40646
5.055,-123.0,-0.00572,-0.00051,112.40646
5.056,-122.0,-0.00334,-0.0005,112.40646
5.057,-123.0,-0.00381,-0.0005,112.40646
5.058,-130.0,-0.00286,-0.0005,112.40646
5.059,-125.0,0.00429,-0.0005,112.40646
5.06,-122.0,0.0,-0.0005,112.40646
5.061,-122.0,-0.00238,-0.0005,112.40646
5.062,-125.0,0.00334,-0.0005,112.40646
5.063,-125.0,-0.00143,-0.0005,112.40646
5.064,-123.0,-0.00286,-0.0005,112.40646
5.065,-114.0,0.00525,-0.0005,112.40646
5.066,-129.0,-0.00668,-0.0005,112.40646
5.067,-126.0,-0.00334,-0.00049,112.40646
5.068,-126.0,0.00763,-0.0005,112.40646
5.069,-123.0,-0.00286,-0.0005,112.40646
5.07,-118.0,-0.00525,-0.00049,112.40646
5.071,-121.0,0.00286,-0.00049,112.40646
5.072,-126.0,0.00048,-0.0005,112.40646
5.073,-126.0,-0.00906,-0.00049,112.40646
5.074,-124.0,0.0124,-0.0005,112.40646
5.075,-122.0,-0.00572,-0.0005,112.40646
5.076,-121.0,-0.00715,-0.00049,112.40646
5.077,-127.0,0.00715,-0.00049,112.40646
5.078,-118.0,0.00191,-0.0005,112.40646
5.079,-120.0,-0.00477,-0.00049,112.40646
5.08,-129.0,0.00572,-0.0005,112.40646
5.081,-119.0,-0.00668,-0.00049,112.40646
5.082,-125.0,0.0,-0.00049,112.40646
5.083,-119.0,0.00048,-0.00049,112.40646
5.084,-120.0,-0.00238,-0.00049,112.40646
5.085,-120.0,-0.00048,-0.00049,112.40646
5.086,-128.0,0.00334,-0.00049,112.40646
5.087,-109.0,-0.00381,-0.00049,112.40646
5.088,-123.0,-0.00381,-0.00048,112.40646
5.089,-120.0,-0.00143,-0.00048,112.40646
5.09,-120.0,0.00954,-0.00049,112.40646
5.091,-113.0,-0.00572,-0.00048,112.40646
5.092,-123.0,-0.00048,-0.00048,112.40646
5.093,-120.0,-0.00286,-0.00048,112.40646
5.094,-118.0,0.00143,-0.00048,112.40646
5.095,-119.0,-0.01049,-0.00047,112.40646
5.096,-124.0,0.01001,-0.00048,112.40646
5.097,-110.0,-0.00715,-0.00048,112.40646
5.098,-116.0,0.01287,-0.00048,112.40646
5.099,-114.0,-0.00668,-0.00048,112.40646
5.1,-116.0,-0.01001,-0.00047,112.40646
5.101,-123.0,0.00477,-0.00048,112.40646
5.102,-115.0,0.01669,-0.00049,112.40646
5.103,-120.0,-0.02623,-0.00047,112.40646
5.104,-116.0,0.00286,-0.00047,112.40646
5.105,-120.0,0.00191,-0.00047,112.40646
5.106,-118.0,-0.00954,-0.00046,112.40646
5.107,-123.0,0.00906,-0.00047,112.40646
5.108,-116.0,-0.00191,-0.00047,112.40646
5.109,-118.0,0.00286,-0.00047,112.40646
5.11,-116.0,-0.00525,-0.00047,112.40646
5.111,-127.0,-0.00811,-0.00046,112.40646
5.112,-122.0,0.00906,-0.00047,112.40646
5.113,-113.0,0.00048,-0.00047,112.40646
5.114,-121.0,-0.00095,-0.00047,112.40646
5.115,-125.0,-0.01001,-0.00046,112.40646
5.116,-114.0,0.01478,-0.00047,112.40646
5.117,-124.0,-0.0186,-0.00045,112.40646
5.118,-116.0,0.00238,-0.00045,112.40646
5.119,-123.0,0.00572,-0.00046,112.40646
5.12,-123.0,0.0,-0.00046,112.40646
5.121,-106.0,-0.01192,-0.00045,112.40646
5.122,-120.0,0.00191,-0.00045,112.40646
5.123,-111.0,0.01144,-0.00046,112.40646
5.124,-117.0,-0.01001,-0.00045,112.40646
5.125,-108.0,0.00286,-0.00046,112.40646
5.126,-118.0,0.00763,-0.00046,112.40646
5.127,-121.0,-0.00429,-0.00046,112.40646
5.128,-116.0,-0.0124,-0.00045,112.40646
5.129,-121.0,0.01431,-0.00046,112.40646
5.13,-114.0,-0.01192,-0.00045,112.40646
5.131,-113.0,-0.00286,-0.00044,112.40646
5.132,-127.0,0.01097,-0.00046,112.40646
5.133,-112.0,-0.01097,-0.00045,112.40646
5.134,-116.0,0.00715,-0.00045,112.40646
5.135,-118.0,-0.00238,-0.00045,112.40646
5.136,-119.0,-0.01383,-0.00044,112.40646
5.137,-116.0,0.01192,-0.00045,112.40646
5.138,-113.0,-0.00477,-0.00045,112.40646
5.139,-115.0,0.00906,-0.00045,112.40646
5.14,-118.0,-0.00763,-0.00045,112.40646
5.141,-117.0,0.00334,-0.00045,112.40646
5.142,-114.0,-0.00525,-0.00044,112.40646
5.143,-120.0,0.00572,-0.00045,112.40646
5.144,-119.0,-0.00238,-0.00045,112.40646
5.145,-103.0,-0.00715,-0.00044,112.40646
5.146,-115.0,0.01001,-0.00045,112.40646
5.147,-112.0,-0.01431,-0.00044,112.40646
5.148,-117.0,0.00238,-0.00044,112.40646
5.149,-108.0,0.00525,-0.00044,112.40646
5.15,-124.0,-0.00381,-0.00044,112.40646
5.151,-118.0,-0.00668,-0.00043,112.40646
5.152,-110.0,0.01001,-0.00044,112.40646
5.153,-116.0,0.00477,-0.00045,112.40646
5.154,-116.0,-0.01192,-0.00044,112.40646
5.155,-116.0,0.00811,-0.00044,112.40646
5.156,-125.0,-0.00143,-0.00045,112.40646
5.157,-121.0,-0.0124,-0.00043,112.40646
5.158,-114.0,0.01049,-0.00044,112.40646
5.159,-116.0,-0.00143,-0.00044,112.40646
5.16,-121.0,-0.00048,-0.00044,112.40646
5.161,-105.0,-0.00668,-0.00044,112.40646
5.162,-119.0,-0.01192,-0.00042,112.40646
5.163,-112.0,0.01621,-0.00043,112.40646
5.164,-114.0,-0.0124,-0.00042,112.40646
5.165,-125.0,0.00381,-0.00043,112.40646
5.166,-111.0,0.00334,-0.00043,112.40646
5.167,-120.0,-0.00525,-0.00043,112.40646
5.168,-113.0,0.00334,-0.00043,112.40646
5.169,-114.0,0.00334,-0.00043,112.40646
5.17,-123.0,0.00334,-0.00044,112.40646
5.171,-119.0,-0.01335,-0.00042,112.40646
5.172,-115.0,0.00238,-0.00042,112.40646
5.173,-112.0,-0.00191,-0.00043,112.40646
5.174,-110.0,0.00191,-0.00042,112.40646
5.175,-103.0,-0.00334,-0.00042,112.40646
5.176,-111.0,-0.00381,-0.00042,112.40646
5.177,-116.0,0.01717,-0.00043,112.40646
5.178,-107.0,-0.00954,-0.00043,112.40646
5.179,-111.0,-0.00191,-0.00042,112.40646
5.18,-115.0,0.01192,-0.00044,112.40646
5.181,-114.0,-0.01574,-0.00042,112.40646
5.182,-114.0,0.00572,-0.00042,112.40646
5.183,-125.0,-0.00143,-0.00043,112.40646
5.184,-117.0,-0.01383,-0.00041,112.40646
5.185,-122.0,0.00954,-0.00042,112.40646
5.186,-117.0,-0.00668,-0.00042,112.40646
5.187,-112.0,0.00381,-0.00042,112.40646
5.188,-123.0,-0.00191,-0.00042,112.40646
5.189,-110.0,0.00095,-0.00042,112.40646
5.19,-110.0,0.00477,-0.00042,112.40646
5.191,-105.0,-0.01335,-0.00041,112.40646
5.192,-117.0,0.0124,-0.00042,112.40646
5.193,-110.0,-0.00095,-0.00042,112.40646
5.194,-107.0,-0.01144,-0.00041,112.40646
5.195,-114.0,0.00143,-0.00041,112.40646
5.196,-116.0,0.00286,-0.00041,112.40646
5.197,-107.0,-0.00286,-0.00041,112.40646
5.198,-112.0,0.00525,-0.00041,112.40646
5.199,-123.0,0.00191,-0.00042,112.40646
5.2,-116.0,-0.00572,-0.00041,112.40646
5.201,-106.0,-0.0062,-0.0004,112.40646
5.202,-122.0,0.00954,-0.00041,112.40646
5.203,-103.0,-0.00334,-0.00041,112.40646
5.204,-120.0,-0.00811,-0.0004,112.40646
5.205,-108.0,0.00429,-0.00041,112.40646
5.206,-124.0,-0.00525,-0.0004,112.40646
5.207,-116.0,0.00858,-0.00041,112.40646
5.208,-119.0,-0.00668,-0.0004,112.40646
5.209,-114.0,-0.00095,-0.0004,112.40646
5.21,-105.0,0.0124,-0.00041,112.40646
5.211,-112.0,-0.01335,-0.0004,112.40646
5.212,-122.0,-0.00191,-0.0004,112.40646
5.213,-115.0,0.0,-0.0004,112.40646
5.214,-107.0,-0.00572,-0.00039,112.40646
5.215,-102.0,0.00381,-0.0004,112.40646
5.216,-110.0,-0.00381,-0.0004,112.40646
5.217,-113.0,-0.00525,-0.00039,112.40646
5.218,-112.0,0.00858,-0.0004,112.40646
5.219,-108.0,0.00381,-0.0004,112.40646
5.22,-109.0,-0.00906,-0.00039,112.40646
5.221,-117.0,0.00286,-0.00039,112.40646
5.222,-114.0,-0.00048,-0.00039,112.40646
5.223,-110.0,-0.00238,-0.00039,112.40646
5.224,-102.0,0.0,-0.00039,112.40646
5.225,-109.0,0.00525,-0.0004,112.40646
5.226,-117.0,-0.00525,-0.00039,112.40646
5.227,-103.0,0.00525,-0.0004,112.40646
5.228,-112.0,-0.00286,-0.00039,112.40646
5.229,-105.0,-0.00381,-0.00039,112.40646
5.23,-102.0,0.00048,-0.00039,112.40646
5.231,-116.0,-0.00477,-0.00039,112.40646
5.232,-108.0,0.00381,-0.00039,112.40646
5.233,-104.0,-0.00429,-0.00039,112.40646
5.234,-107.0,0.00668,-0.00039,112.40646
5.235,-107.0,-0.00334,-0.00039,112.40646
5.236,-108.0,0.00286,-0.00039,112.40646
5.237,-115.0,0.00286,-0.0004,112.40646
5.238,-106.0,-0.01192,-0.00038,112.40646
5.239,-114.0,0.00286,-0.00038,112.40646
5.24,-114.0,0.01383,-0.0004,112.40646
5.241,-104.0,-0.02241,-0.00038,112.40646
5.242,-108.0,0.00811,-0.00038,112.40646
5.243,-106.0,0.00143,-0.00039,112.40646
5.244,-113.0,-0.01192,-0.00037,112.40646
5.245,-112.0,0.00429,-0.00038,112.40646
5.246,-109.0,0.00191,-0.00038,112.40646
5.247,-105.0,-0.0062,-0.00038,112.40646
5.248,-114.0,0.00954,-0.00038,112.40646
5.249,-111.0,-0.00143,-0.00038,112.40646
5.25,-113.0,-0.00668,-0.00038,112.40646
5.251,-110.0,0.00238,-0.00038,112.40646
5.252,-112.0,0.00334,-0.00038,112.40646
5.253,-106.0,-0.00381,-0.00038,112.40646
5.254,-109.0,0.00429,-0.00038,112.40646
5.255,-112.0,-0.00858,-0.00037,112.40646
5.256,-110.0,0.00525,-0.00038,112.40646
5.257,-107.0,-0.00668,-0.00037,112.40646
5.258,-105.0,0.00191,-0.00037,112.40646
5.259,-112.0,0.00858,-0.00038,112.40646
5.26,-114.0,-0.00954,-0.00037,112.40646
5.261,-113.0,0.00334,-0.00038,112.40646
5.262,-116.0,-0.00763,-0.00037,112.40646
5.263,-106.0,0.00143,-0.00037,112.40646
5.264,-107.0,0.00191,-0.00037,112.40646
5.265,-109.0,-0.00143,-0.00037,112.40646
5.266,-112.0,0.00429,-0.00038,112.40646
5.267,-111.0,-0.00763,-0.00037,112.40646
5.268,-114.0,0.00429,-0.00037,112.40646
5.269,-111.0,-0.00525,-0.00037,112.40646
5.27,-108.0,0.00286,-0.00037,112.40646
5.271,-106.0,-0.00668,-0.00036,112.40646
5.272,-105.0,0.00525,-0.00037,112.40646
5.273,-102.0,-0.00048,-0.00037,112.40646
5.274,-100.0,-0.00525,-0.00036,112.40646
5.275,-109.0,0.00763,-0.00037,112.40646
5.276,-105.0,-0.01335,-0.00036,112.40646
5.277,-121.0,0.00477,-0.00036,112.40646
5.278,-99.0,0.00429,-0.00037,112.40646
5.279,-107.0,0.00191,-0.00037,112.40646
5.28,-108.0,-0.0062,-0.00036,112.40646
5.281,-111.0,0.00429,-0.00037,112.40646
5.282,-107.0,-0.00763,-0.00036,112.40646
5.283,-108.0,-0.00668,-0.00035,112.40646
5.284,-103.0,0.00477,-0.00036,112.40646
5.285,-108.0,-0.00668,-0.00035,112.40646
5.286,-103.0,0.01097,-0.00036,112.40646
5.287,-106.0,-0.0124,-0.00035,112.40646
5.288,-105.0,0.00858,-0.00036,112.40646
5.289,-112.0,0.00095,-0.00036,112.40646
5.29,-107.0,-0.00429,-0.00035,112.40646
5.291,-103.0,-0.00095,-0.00035,112.40646
5.292,-104.0,0.00143,-0.00035,112.40646
5.293,-110.0,0.00048,-0.00035,112.40646
5.294,-103.0,-0.00095,-0.00035,112.40646
5.295,-103.0,0.00095,-0.00035,112.40646
5.296,-108.0,-0.00381,-0.00035,112.40646
5.297,-104.0,0.00095,-0.00035,112.40646
5.298,-111.0,-0.00858,-0.00034,112.40646
5.299,-104.0,0.00811,-0.00035,112.40646
5.3,-110.0,-0.00095,-0.00035,112.40646
5.301,-107.0,-0.00191,-0.00035,112.40646
5.302,-106.0,0.00143,-0.00035,112.40646
5.303,-109.0,-0.0062,-0.00034,112.40646
5.304,-107.0,0.00381,-0.00034,112.40646
5.305,-109.0,0.00668,-0.00035,112.40646
5.306,-108.0,-0.00715,-0.00035,112.40646
5.307,-114.0,-0.00095,-0.00035,112.40646
5.308,-102.0,-0.00763,-0.00034,112.40646
5.309,-109.0,0.00763,-0.00034,112.40646
5.31,-107.0,-0.00286,-0.00034,112.40646
5.311,-107.0,0.00191,-0.00034,112.40646
5.312,-105.0,-0.00715,-0.00034,112.40646
5.313,-104.0,0.00954,-0.00035,112.40646
5.314,-120.0,-0.00334,-0.00034,112.40646
5.315,-108.0,0.00191,-0.00034,112.40646
5.316,-102.0,0.00095,-0.00035,112.40646
5.317,-103.0,-0.00811,-0.00034,112.40646
5.318,-109.0,0.00095,-0.00034,112.40646
