Time,MPOS(0),DPOS(0),DRIVE_FE(0)
2.544,179.71929,179.71929,0.0
2.545,179.71929,179.71929,0.0
2.546,179.71929,179.71929,0.0
2.547,179.71929,179.71929,0.0
2.548,179.71929,179.71929,0.0
2.549,179.71929,179.71929,0.0
2.55,179.71929,179.71929,0.0
2.551,179.71929,179.71929,0.0
2.552,179.71929,179.71929,0.0
2.553,179.71929,179.71929,0.0
2.554,179.71929,179.71929,0.0
2.555,179.71929,179.71929,0.0
2.556,179.71929,179.71929,0.0
2.557,179.71929,179.71929,0.0
2.558,179.71929,179.71929,0.0
2.559,179.71929,179.71929,0.0
2.56,179.71929,179.71929,0.0
2.561,179.71929,179.71929,0.0
2.562,179.71929,179.71929,0.0
2.563,179.71929,179.71929,0.0
2.564,179.71929,179.71929,0.0
2.565,179.71929,179.71929,0.0
2.566,179.71929,179.71929,0.0
2.567,179.71929,179.71929,0.0
2.568,179.71929,179.71929,0.0
2.569,179.71929,179.71929,0.0
2.57,179.71929,179.71929,0.0
2.571,179.71929,179.71929,0.0
2.572,179.71929,179.71929,0.0
2.573,179.71929,179.71929,0.0
2.574,179.71929,179.71929,0.0
2.575,179.71929,179.71929,0.0
2.576,179.71929,179.71929,0.0
2.577,179.71929,179.71929,0.0
2.578,179.71929,179.71929,0.0
2.579,179.71929,179.71929,0.0
2.58,179.71929,179.71929,0.0
2.581,179.71929,179.71929,0.0
2.582,179.71929,179.71929,0.0
2.583,179.71929,179.71929,0.0
2.584,179.71929,179.71929,0.0
2.585,179.71929,179.71929,0.0
2.586,179.71929,179.71929,0.0
2.587,179.71929,179.71929,0.0
2.588,179.71929,179.71929,0.0
2.589,179.71929,179.71929,0.0
2.59,179.71929,179.71929,0.0
2.591,179.71929,179.71929,0.0
2.592,179.71929,179.71929,0.0
2.593,179.71929,179.71929,0.0
2.594,179.71929,179.71929,0.0
2.595,179.71929,179.71929,0.0
2.596,179.71929,179.71929,0.0
2.597,179.71929,179.71929,0.0
2.598,179.71929,179.71929,0.0
2.599,179.71929,179.71929,0.0
2.6,179.71929,179.71929,0.0
2.601,179.71929,179.71929,0.0
2.602,179.71929,179.71929,0.0
2.603,179.71929,179.71929,0.0
2.604,179.71929,179.71929,0.0
2.605,179.71929,179.71929,0.0
2.606,179.71929,179.71929,0.0
2.607,179.71929,179.71929,0.0
2.608,179.71929,179.71929,0.0
2.609,179.71929,179.71929,0.0
2.61,179.71929,179.71929,0.0
2.611,179.71929,179.71929,0.0
2.612,179.71929,179.71929,0.0
2.613,179.71929,179.71929,0.0
2.614,179.71929,179.71929,0.0
2.615,179.71929,179.71929,0.0
2.616,179.71929,179.71929,0.0
2.617,179.71929,179.71929,0.0
2.618,179.71929,179.71929,0.0
2.619,179.71929,179.71929,0.0
2.62,179.71929,179.71929,0.0
2.621,179.71929,179.71929,0.0
2.622,179.71929,179.71929,0.0
2.623,179.71929,179.71929,0.0
2.624,179.71929,179.71929,0.0
2.625,179.71929,179.71929,0.0
2.626,179.71929,179.71929,0.0
2.627,179.71929,179.71929,0.0
2.628,179.71929,179.71929,0.0
2.629,179.71929,179.71929,0.0
2.63,179.71929,179.71929,0.0
2.631,179.71929,179.71929,0.0
2.632,179.71929,179.71929,0.0
2.633,179.71929,179.71929,0.0
2.634,179.71929,179.71929,0.0
2.635,179.71929,179.71929,0.0
2.636,179.71929,179.71929,0.0
2.637,179.71929,179.71929,0.0
2.638,179.71929,179.71929,0.0
2.639,179.71929,179.71929,0.0
2.64,179.71929,179.71929,0.0
2.641,179.71929,179.71929,0.0
2.642,179.71929,179.71929,0.0
2.643,179.71929,179.71929,0.0
2.644,179.71929,179.71929,0.0
2.645,179.71929,179.71929,0.0
2.646,179.71929,179.71929,0.0
2.647,179.71929,179.71929,0.0
2.648,179.71929,179.71929,0.0
2.649,179.71929,179.71929,0.0
2.65,179.71929,179.71929,0.0
2.651,179.71929,179.71929,0.0
2.652,179.71929,179.71929,0.0
2.653,179.71929,179.71929,0.0
2.654,179.71929,179.71929,0.0
2.655,179.71929,179.71929,0.0
2.656,179.71929,179.71929,0.0
2.657,179.71929,179.71929,0.0
2.658,179.71929,179.71929,0.0
2.659,179.71929,179.71929,0.0
2.66,179.71929,179.71929,0.0
2.661,179.71929,179.71929,0.0
2.662,179.71929,179.71929,0.0
2.663,179.71929,179.71929,0.0
2.664,179.71929,179.71929,0.0
2.665,179.71929,179.71929,0.0
2.666,179.71929,179.71929,0.0
2.667,179.71929,179.71929,0.0
2.668,179.71929,179.71929,0.0
2.669,179.71929,179.71929,0.0
2.67,179.71929,179.71929,0.0
2.671,179.71929,179.71929,0.0
2.672,179.71929,179.71929,0.0
2.673,179.71929,179.71929,0.0
2.674,179.71929,179.71929,0.0
2.675,179.71929,179.71929,0.0
2.676,179.71929,179.71929,0.0
2.677,179.71929,179.71929,0.0
2.678,179.71929,179.71929,0.0
2.679,179.71929,179.71929,0.0
2.68,179.71929,179.71929,0.0
2.681,179.71929,179.71929,0.0
2.682,179.71929,179.71929,0.0
2.683,179.71929,179.71929,0.0
2.684,179.71929,179.71929,0.0
2.685,179.71929,179.71929,0.0
2.686,179.71929,179.71929,0.0
2.687,179.71929,179.71929,0.0
2.688,179.71929,179.71929,0.0
2.689,179.71929,179.71929,0.0
2.69,179.71929,179.71929,0.0
2.691,179.71929,179.71929,0.0
2.692,179.71929,179.71929,0.0
2.693,179.71929,179.71929,0.0
2.694,179.71929,179.71929,0.0
2.695,179.71929,179.71929,0.0
2.696,179.71929,179.71929,0.0
2.697,179.71929,179.71929,0.0
2.698,179.71929,179.71929,0.0
2.699,179.71929,179.71929,0.0
2.7,179.71929,179.71929,0.0
2.701,179.71929,179.71929,0.0
2.702,179.71929,179.71929,0.0
2.703,179.71929,179.71929,0.0
2.704,179.71929,179.71929,0.0
2.705,179.71929,179.71929,0.0
2.706,179.71929,179.71929,0.0
2.707,179.71929,179.71929,0.0
2.708,179.71929,179.71929,0.0
2.709,179.71929,179.71929,0.0
2.71,179.71929,179.71929,0.0
2.711,179.71929,179.71929,0.0
2.712,179.71929,179.71929,0.0
2.713,179.71929,179.71929,0.0
2.714,179.71929,179.71929,0.0
2.715,179.71929,179.71929,0.0
2.716,179.71929,179.71929,0.0
2.717,179.71929,179.71929,0.0
2.718,179.71929,179.71929,0.0
2.719,179.71929,179.71929,0.0
2.72,179.71929,179.71929,0.0
2.721,179.71929,179.71929,0.0
2.722,179.71929,179.71929,0.0
2.723,179.71929,179.71929,0.0
2.724,179.71929,179.71929,0.0
2.725,179.71929,179.71929,0.0
2.726,179.71929,179.71929,0.0
2.727,179.71929,179.71929,0.0
2.728,179.71929,179.71929,0.0
2.729,179.71929,179.71929,0.0
2.73,179.71929,179.71929,0.0
2.731,179.71929,179.71929,0.0
2.732,179.71929,179.71929,0.0
2.733,179.71929,179.71929,0.0
2.734,179.71929,179.71929,0.0
2.735,179.71929,179.71929,0.0
2.736,179.71929,179.71929,0.0
2.737,179.71929,179.71929,0.0
2.738,179.71929,179.71929,0.0
2.739,179.71929,179.71929,0.0
2.74,179.71929,179.71929,0.0
2.741,179.71929,179.71929,0.0
2.742,179.71929,179.71929,0.0
2.743,179.71929,179.71929,0.0
2.744,179.71929,179.71929,0.0
2.745,179.71929,179.71929,0.0
2.746,179.71929,179.71929,0.0
2.747,179.71929,179.71929,0.0
2.748,179.71929,179.71929,0.0
2.749,179.71929,179.71929,0.0
2.75,179.71929,179.71929,0.0
2.751,179.71929,179.71929,0.0
2.752,179.71929,179.71929,0.0
2.753,179.71929,179.71929,0.0
2.754,179.71929,179.71929,0.0
2.755,179.71929,179.71929,0.0
2.756,179.71929,179.71929,0.0
2.757,179.71929,179.71929,0.0
2.758,179.71929,179.71929,0.0
2.759,179.71929,179.71929,0.0
2.76,179.71929,179.71929,0.0
2.761,179.71929,179.71929,0.0
2.762,179.71929,179.71929,0.0
2.763,179.71929,179.71929,0.0
2.764,179.71929,179.71929,0.0
2.765,179.71929,179.71929,0.0
2.766,179.71929,179.71929,0.0
2.767,179.71929,179.71929,0.0
2.768,179.71929,179.71929,0.0
2.769,179.71929,179.71929,0.0
2.77,179.71929,179.71929,0.0
2.771,179.71929,179.71929,0.0
2.772,179.71929,179.71929,0.0
2.773,179.71929,179.71929,0.0
2.774,179.71929,179.71929,0.0
2.775,179.71929,179.71929,0.0
2.776,179.71929,179.71929,0.0
2.777,179.71929,179.71929,0.0
2.778,179.71929,179.71929,0.0
2.779,179.71929,179.71929,0.0
2.78,179.71929,179.71929,0.0
2.781,179.71929,179.71929,0.0
2.782,179.71929,179.71929,0.0
2.783,179.71929,179.71929,0.0
2.784,179.71929,179.71929,0.0
2.785,179.71929,179.71929,0.0
2.786,179.71929,179.71929,0.0
2.787,179.71929,179.71929,0.0
2.788,179.71929,179.71929,0.0
2.789,179.71929,179.71929,0.0
2.79,179.71929,179.71929,0.0
2.791,179.71929,179.71929,0.0
2.792,179.71929,179.71929,0.0
2.793,179.71929,179.71929,0.0
2.794,179.71929,179.71929,0.0
2.795,179.71929,179.71929,0.0
2.796,179.71929,179.71929,0.0
2.797,179.71929,179.71929,0.0
2.798,179.71929,179.71929,0.0
2.799,179.71929,179.71929,0.0
2.8,179.71929,179.71929,0.0
2.801,179.71929,179.71929,0.0
2.802,179.71929,179.71929,0.0
2.803,179.71929,179.71929,0.0
2.804,179.71929,179.71929,0.0
2.805,179.71929,179.71929,0.0
2.806,179.71929,179.71929,0.0
2.807,179.71929,179.71929,0.0
2.808,179.71929,179.71929,0.0
2.809,179.71929,179.71929,0.0
2.81,179.71929,179.71929,0.0
2.811,179.71929,179.71929,0.0
2.812,179.71929,179.71929,0.0
2.813,179.71929,179.71929,0.0
2.814,179.71929,179.71929,0.0
2.815,179.71929,179.71929,0.0
2.816,179.71929,179.71929,0.0
2.817,179.71929,179.71929,0.0
2.818,179.71929,179.71929,0.0
2.819,179.71929,179.71929,0.0
2.82,179.71929,179.71929,0.0
2.821,179.71929,179.71929,0.0
2.822,179.71929,179.71929,0.0
2.823,179.71929,179.71929,0.0
2.824,179.71929,179.71929,0.0
2.825,179.71929,179.71929,0.0
2.826,179.71929,179.71929,0.0
2.827,179.71929,179.71929,0.0
2.828,179.71929,179.71929,0.0
2.829,179.71929,179.71929,0.0
2.83,179.71929,179.71929,0.0
2.831,179.71929,179.71929,0.0
2.832,179.71929,179.71929,0.0
2.833,179.71929,179.71929,0.0
2.834,179.71929,179.71929,0.0
2.835,179.71929,179.71929,0.0
2.836,179.71929,179.71929,0.0
2.837,179.71929,179.71929,0.0
2.838,179.71929,179.71929,0.0
2.839,179.71929,179.71929,0.0
2.84,179.71929,179.71929,0.0
2.841,179.71929,179.71929,0.0
2.842,179.71929,179.71929,0.0
2.843,179.71929,179.71929,0.0
2.844,179.71929,179.71929,0.0
2.845,179.71929,179.71929,0.0
2.846,179.71929,179.71929,0.0
2.847,179.71929,179.71929,0.0
2.848,179.71929,179.71929,0.0
2.849,179.71929,179.71929,0.0
2.85,179.71929,179.71929,0.0
2.851,179.71929,179.71929,0.0
2.852,179.71929,179.71929,0.0
2.853,179.71929,179.71929,0.0
2.854,179.71929,179.71929,0.0
2.855,179.71929,179.71929,0.0
2.856,179.71929,179.71929,0.0
2.857,179.71929,179.71929,0.0
2.858,179.71929,179.71929,0.0
2.859,179.71929,179.71929,0.0
2.86,179.71929,179.71929,0.0
2.861,179.71929,179.71929,0.0
2.862,179.71929,179.71929,0.0
2.863,179.71929,179.71929,0.0
2.864,179.71929,179.71929,0.0
2.865,179.71929,179.71929,0.0
2.866,179.71929,179.71929,0.0
2.867,179.71929,179.71929,0.0
2.868,179.71929,179.71929,0.0
2.869,179.71929,179.71929,0.0
2.87,179.71929,179.71929,0.0
2.871,179.71929,179.71929,0.0
2.872,179.71929,179.71929,0.0
2.873,179.71929,179.71929,0.0
2.874,179.71929,179.71929,0.0
2.875,179.71929,179.71929,0.0
2.876,179.71929,179.71929,0.0
2.877,179.71929,179.71929,0.0
2.878,179.71929,179.71929,0.0
2.879,179.71929,179.71929,0.0
2.88,179.71929,179.71929,0.0
2.881,179.71929,179.71929,0.0
2.882,179.71929,179.71929,0.0
2.883,179.71929,179.71929,0.0
2.884,179.71929,179.71929,0.0
2.885,179.71929,179.71929,0.0
2.886,179.71929,179.71929,0.0
2.887,179.71929,179.71929,0.0
2.888,179.71929,179.71929,0.0
2.889,179.71929,179.71929,0.0
2.89,179.71929,179.71929,0.0
2.891,179.71929,179.71929,0.0
2.892,179.71929,179.71929,0.0
2.893,179.71929,179.71929,0.0
2.894,179.71929,179.71929,0.0
2.895,179.71929,179.71929,0.0
2.896,179.71929,179.71929,0.0
2.897,179.71929,179.71929,0.0
2.898,179.71929,179.71929,0.0
2.899,179.71929,179.71929,0.0
2.9,179.71929,179.71929,0.0
2.901,179.71929,179.71929,0.0
2.902,179.71929,179.71929,0.0
2.903,179.71929,179.71929,0.0
2.904,179.71929,179.71929,0.0
2.905,179.71929,179.71929,0.0
2.906,179.71929,179.71929,0.0
2.907,179.71929,179.71929,0.0
2.908,179.71929,179.71929,0.0
2.909,179.71929,179.71929,0.0
2.91,179.71929,179.71929,0.0
2.911,179.71929,179.71929,0.0
2.912,179.71929,179.71929,0.0
2.913,179.71929,179.71929,0.0
2.914,179.71929,179.71929,0.0
2.915,179.71929,179.71929,0.0
2.916,179.71929,179.71929,0.0
2.917,179.71929,179.71929,0.0
2.918,179.71929,179.71929,0.0
2.919,179.71929,179.71929,0.0
2.92,179.71929,179.71929,0.0
2.921,179.71929,179.71929,0.0
2.922,179.71929,179.71929,0.0
2.923,179.71929,179.71929,0.0
2.924,179.71929,179.71929,0.0
2.925,179.71929,179.71929,0.0
2.926,179.71929,179.71929,0.0
2.927,179.71929,179.71929,0.0
2.928,179.71929,179.71929,0.0
2.929,179.71929,179.71929,0.0
2.93,179.71929,179.71929,0.0
2.931,179.71929,179.71929,0.0
2.932,179.71929,179.71929,0.0
2.933,179.71929,179.71929,0.0
2.934,179.71929,179.71929,0.0
2.935,179.71929,179.71929,0.0
2.936,179.71929,179.71929,0.0
2.937,179.71929,179.71929,0.0
2.938,179.71929,179.71929,0.0
2.939,179.71929,179.71929,0.0
2.94,179.71929,179.71929,0.0
2.941,179.71929,179.71929,0.0
2.942,179.71929,179.71929,0.0
2.943,179.71929,179.71929,0.0
2.944,179.71929,179.71929,0.0
2.945,179.71929,179.71929,0.0
2.946,179.71929,179.71929,0.0
2.947,179.71929,179.71929,0.0
2.948,179.71929,179.71929,0.0
2.949,179.71929,179.71929,0.0
2.95,179.71929,179.71929,0.0
2.951,179.71929,179.71929,0.0
2.952,179.71929,179.71929,0.0
2.953,179.71929,179.71929,0.0
2.954,179.71929,179.71929,0.0
2.955,179.71929,179.71929,0.0
2.956,179.71929,179.71929,0.0
2.957,179.71929,179.71929,0.0
2.958,179.71929,179.71929,0.0
2.959,179.71929,179.71929,0.0
2.96,179.71929,179.71929,0.0
2.961,179.71929,179.71929,0.0
2.962,179.71929,179.71929,0.0
2.963,179.71929,179.71929,0.0
2.964,179.71929,179.71929,0.0
2.965,179.71929,179.71929,0.0
2.966,179.71929,179.71929,0.0
2.967,179.71929,179.71929,0.0
2.968,179.71929,179.71929,0.0
2.969,179.71929,179.71929,0.0
2.97,179.71929,179.71929,0.0
2.971,179.71929,179.71929,0.0
2.972,179.71929,179.71929,0.0
2.973,179.71929,179.71929,0.0
3.0,179.71929,179.71929,0.0
3.001,179.71929,179.71929,0.0
3.002,179.71929,179.71929,0.0
3.003,179.71929,179.71929,0.0
3.004,179.71929,179.71929,0.0
3.005,179.71929,179.71929,0.0
3.006,179.71929,179.71929,0.0
3.007,179.71929,179.71929,0.0
3.008,179.71929,179.71929,0.0
3.009,179.71929,179.71929,0.0
3.01,179.71929,179.71929,0.0
3.011,179.71929,179.71929,0.0
3.012,179.71929,179.71929,0.0
3.013,179.71929,179.71929,0.0
3.014,179.71929,179.71929,0.0
3.015,179.71929,179.71929,0.0
3.016,179.71929,179.71929,0.0
3.017,179.71929,179.71929,0.0
3.018,179.71929,179.71929,0.0
3.019,179.71929,179.71929,0.0
3.02,179.71929,179.71929,0.0
3.021,179.71929,179.71929,0.0
3.022,179.71929,179.71929,0.0
3.023,179.71929,179.71929,0.0
3.024,179.71929,179.71929,0.0
3.025,179.71929,179.71929,0.0
3.026,179.71929,179.71929,0.0
3.027,179.71929,179.71929,0.0
3.028,179.71929,179.71929,0.0
3.029,179.71929,179.71929,0.0
3.03,179.71929,179.71929,0.0
3.031,179.71929,179.71929,0.0
3.032,179.71929,179.71929,0.0
3.033,179.71929,179.71929,0.0
3.034,179.71929,179.71929,0.0
3.035,179.71929,179.71929,0.0
3.036,179.71929,179.71929,0.0
3.037,179.71929,179.71929,0.0
3.038,179.71929,179.71929,0.0
3.039,179.71929,179.71929,0.0
3.04,179.71929,179.71929,0.0
3.041,179.71929,179.71929,0.0
3.042,179.71929,179.71929,0.0
3.043,179.71929,179.71929,0.0
3.044,179.71929,179.71929,0.0
3.045,179.71929,179.71929,0.0
3.046,179.71929,179.71929,0.0
3.047,179.71929,179.71929,0.0
3.048,179.71929,179.71929,0.0
3.049,179.71929,179.71929,0.0
3.05,179.71929,179.71929,0.0
3.051,179.71929,179.71929,0.0
3.052,179.71929,179.71929,0.0
3.053,179.71929,179.71929,0.0
3.054,179.71929,179.71929,0.0
3.055,179.71929,179.71929,0.0
3.056,179.71929,179.71929,0.0
3.057,179.71929,179.71929,0.0
3.058,179.71929,179.71929,0.0
3.059,179.71929,179.71929,0.0
3.06,179.71929,179.71929,0.0
3.061,179.71929,179.71929,0.0
3.062,179.71929,179.71929,0.0
3.063,179.71929,179.71929,0.0
3.064,179.71929,179.71929,0.0
3.065,179.71929,179.71929,0.0
3.066,179.71929,179.71929,0.0
3.067,179.71929,179.71929,0.0
3.068,179.71929,179.71929,0.0
3.069,179.71929,179.71929,0.0
3.07,179.71929,179.71929,0.0
3.071,179.71929,179.71929,0.0
3.072,179.71929,179.71929,0.0
3.073,179.71929,179.71929,0.0
3.074,179.71929,179.71929,0.0
3.075,179.71929,179.71929,0.0
3.076,179.71929,179.71929,0.0
3.077,179.71929,179.71929,0.0
3.078,179.71929,179.71929,0.0
3.079,179.71929,179.71929,0.0
3.08,179.71929,179.71929,0.0
3.081,179.71929,179.71929,0.0
3.082,179.71929,179.71929,0.0
3.083,179.71929,179.71929,0.0
3.084,179.71929,179.71929,0.0
3.085,179.71929,179.71929,0.0
3.086,179.71929,179.71929,0.0
3.087,179.71929,179.71929,0.0
3.088,179.71929,179.71929,0.0
3.089,179.71929,179.71929,0.0
3.09,179.71929,179.71929,0.0
3.091,179.71929,179.71929,0.0
3.092,179.71929,179.71929,0.0
3.093,179.71929,179.71929,0.0
3.094,179.71929,179.71929,0.0
3.095,179.71929,179.71929,0.0
3.096,179.71929,179.71929,0.0
3.097,179.71929,179.71929,0.0
3.098,179.71929,179.71929,0.0
3.099,179.71929,179.71929,0.0
3.1,179.71929,179.71929,0.0
3.101,179.71929,179.71929,0.0
3.102,179.71929,179.71929,0.0
3.103,179.71929,179.71929,0.0
3.104,179.71929,179.71929,0.0
3.105,179.71929,179.71929,0.0
3.106,179.71929,179.71929,0.0
3.107,179.71929,179.71929,0.0
3.108,179.71929,179.71929,0.0
3.109,179.71929,179.71929,0.0
3.11,179.71929,179.71929,0.0
3.111,179.71929,179.71929,0.0
3.112,179.71929,179.71929,0.0
3.113,179.71929,179.71929,0.0
3.114,179.71929,179.71929,0.0
3.115,179.71929,179.71929,0.0
3.116,179.71929,179.71929,0.0
3.117,179.71929,179.71929,0.0
3.118,179.71929,179.71929,0.0
3.119,179.71929,179.71929,0.0
3.12,179.71929,179.71929,0.0
3.121,179.71929,179.71929,0.0
3.122,179.71929,179.71929,0.0
3.123,179.71929,179.71929,0.0
3.124,179.71929,179.71929,0.0
3.125,179.71929,179.71929,0.0
3.126,179.71929,179.71929,0.0
3.127,179.71929,179.71929,0.0
3.128,179.71929,179.71929,0.0
3.129,179.71929,179.71929,0.0
3.13,179.71929,179.71929,0.0
3.131,179.71929,179.71929,0.0
3.132,179.71929,179.71929,0.0
3.133,179.71929,179.71929,0.0
3.134,179.71929,179.71929,0.0
3.135,179.71929,179.71929,0.0
3.136,179.71929,179.71929,0.0
3.137,179.71929,179.71929,0.0
3.138,179.71929,179.71929,0.0
3.139,179.71929,179.71929,0.0
3.14,179.71929,179.71929,0.0
3.141,179.71929,179.71929,0.0
3.142,179.71929,179.71929,0.0
3.143,179.71929,179.71929,0.0
3.144,179.71929,179.71929,0.0
3.145,179.71929,179.71929,0.0
3.146,179.71929,179.71929,0.0
3.147,179.71929,179.71929,0.0
3.148,179.71929,179.71929,0.0
3.149,179.71929,179.71929,0.0
3.15,179.71929,179.71929,0.0
3.151,179.71929,179.71929,0.0
3.152,179.71929,179.71929,0.0
3.153,179.71929,179.71929,0.0
3.154,179.71929,179.71929,0.0
3.155,179.71929,179.71929,0.0
3.156,179.71929,179.71929,0.0
3.157,179.71929,179.71929,0.0
3.158,179.71929,179.71929,0.0
3.159,179.71929,179.71929,0.0
3.16,179.71929,179.71929,0.0
3.161,179.71929,179.71929,0.0
3.162,179.71929,179.71929,0.0
3.163,179.71929,179.71929,0.0
3.164,179.71929,179.71929,0.0
3.165,179.71929,179.71929,0.0
3.166,179.71929,179.71929,0.0
3.167,179.71929,179.71929,0.0
3.168,179.71929,179.71929,0.0
3.169,179.71929,179.71929,0.0
3.17,179.71929,179.71929,0.0
3.171,179.71929,179.71929,0.0
3.172,179.71929,179.71929,0.0
3.173,179.71929,179.71929,0.0
3.174,179.71929,179.71929,0.0
3.175,179.71929,179.71929,0.0
3.176,179.71929,179.71929,0.0
3.177,179.71929,179.71929,0.0
3.178,179.71929,179.71929,0.0
3.179,179.71929,179.71929,0.0
3.18,179.71929,179.71929,0.0
3.181,179.71929,179.71929,0.0
3.182,179.71929,179.71929,0.0
3.183,179.71929,179.71929,0.0
3.184,179.71929,179.71929,0.0
3.185,179.71929,179.71929,0.0
3.186,179.71929,179.71929,0.0
3.187,179.71929,179.71929,0.0
3.188,179.71929,179.71929,0.0
3.189,179.71929,179.71929,0.0
3.19,179.71929,179.71929,0.0
3.191,179.71929,179.71929,0.0
3.192,179.71929,179.71929,0.0
3.193,179.71929,179.71929,0.0
3.194,179.71929,179.71929,0.0
3.195,179.71929,179.71929,0.0
3.196,179.71929,179.71929,0.0
3.197,179.71929,179.71929,0.0
3.198,179.71929,179.71929,0.0
3.199,179.71929,179.71929,0.0
3.2,179.71929,179.71929,0.0
3.201,179.71929,179.71929,0.0
3.202,179.71929,179.71929,0.0
3.203,179.71929,179.71929,0.0
3.204,179.71929,179.71929,0.0
3.205,179.71929,179.71929,0.0
3.206,179.71929,179.71929,0.0
3.207,179.71929,179.71929,0.0
3.208,179.71929,179.71929,0.0
3.209,179.71929,179.71929,0.0
3.21,179.71929,179.71929,0.0
3.211,179.71929,179.71929,0.0
3.212,179.71929,179.71929,0.0
3.213,179.71929,179.71929,0.0
3.214,179.71929,179.71929,0.0
3.215,179.71929,179.71929,0.0
3.216,179.71929,179.71929,0.0
3.217,179.71929,179.71929,0.0
3.218,179.71929,179.71929,0.0
3.219,179.71929,179.71929,0.0
3.22,179.71929,179.71929,0.0
3.221,179.71929,179.71929,0.0
3.222,179.71929,179.71929,0.0
3.223,179.71929,179.71929,0.0
3.224,179.71929,179.71929,0.0
3.225,179.71929,179.71929,0.0
3.226,179.71929,179.71929,0.0
3.227,179.71929,179.71929,0.0
3.228,179.71929,179.71929,0.0
3.229,179.71929,179.71929,0.0
3.23,179.71929,179.71929,0.0
3.231,179.71929,179.71929,0.0
3.232,179.71929,179.71929,0.0
3.233,179.71929,179.71929,0.0
3.234,179.71929,179.71929,0.0
3.235,179.71929,179.71929,0.0
3.236,179.71929,179.71929,0.0
3.237,179.71929,179.71929,0.0
3.238,179.71929,179.71929,0.0
3.239,179.71929,179.71929,0.0
3.24,179.71929,179.71929,0.0
3.241,179.71929,179.71929,0.0
3.242,179.71929,179.71929,0.0
3.243,179.71929,179.71929,0.0
3.244,179.71929,179.71929,0.0
3.245,179.71929,179.71929,0.0
3.246,179.71929,179.71929,0.0
3.247,179.71929,179.71929,0.0
3.248,179.71929,179.71929,0.0
3.249,179.71929,179.71929,0.0
3.25,179.71929,179.71929,0.0
3.251,179.71929,179.71929,0.0
3.252,179.71929,179.71929,0.0
3.253,179.71929,179.71929,0.0
3.254,179.71929,179.71929,0.0
3.255,179.71929,179.71929,0.0
3.256,179.71929,179.71929,0.0
3.257,179.71929,179.71929,0.0
3.258,179.71929,179.71929,0.0
3.259,179.71929,179.71929,0.0
3.26,179.71929,179.71929,0.0
3.261,179.71929,179.71929,0.0
3.262,179.71929,179.71929,0.0
3.263,179.71929,179.71929,0.0
3.264,179.71929,179.71929,0.0
3.265,179.71929,179.71929,0.0
3.266,179.71929,179.71929,0.0
3.267,179.71929,179.71929,0.0
3.268,179.71929,179.71929,0.0
3.269,179.71929,179.71929,0.0
3.27,179.71929,179.71929,0.0
3.271,179.71929,179.71929,0.0
3.272,179.71929,179.71929,0.0
3.273,179.71929,179.71929,0.0
3.274,179.71929,179.71929,0.0
3.275,179.71929,179.71929,0.0
3.276,179.71929,179.71929,0.0
3.277,179.71929,179.71929,0.0
3.278,179.71929,179.71929,0.0
3.279,179.71929,179.71929,0.0
3.28,179.71929,179.71929,0.0
3.281,179.71929,179.71929,0.0
3.282,179.71929,179.71929,0.0
3.283,179.71929,179.71929,0.0
3.284,179.71929,179.71929,0.0
3.285,179.71929,179.71929,0.0
3.286,179.71929,179.71929,0.0
3.287,179.71929,179.71929,0.0
3.288,179.71929,179.71929,0.0
3.289,179.71929,179.71929,0.0
3.29,179.71929,179.71929,0.0
3.291,179.71929,179.71929,0.0
3.292,179.71929,179.71929,0.0
3.293,179.71929,179.71929,0.0
3.294,179.71929,179.71929,0.0
3.295,179.71929,179.71929,0.0
3.296,179.71929,179.71929,0.0
3.297,179.71929,179.71929,0.0
3.298,179.71929,179.71929,0.0
3.299,179.71929,179.71929,0.0
3.3,179.71929,179.71929,0.0
3.301,179.71929,179.71929,0.0
3.302,179.71929,179.71929,0.0
3.303,179.71929,179.71929,0.0
3.304,179.71929,179.71929,0.0
3.305,179.71929,179.71929,0.0
3.306,179.71929,179.71929,0.0
3.307,179.71929,179.71929,0.0
3.308,179.71929,179.71929,0.0
3.309,179.71929,179.71929,0.0
3.31,179.71929,179.71929,0.0
3.311,179.71929,179.71929,0.0
3.312,179.71929,179.71929,0.0
3.313,179.71929,179.71929,0.0
3.314,179.71929,179.71929,0.0
3.315,179.71929,179.71929,0.0
3.316,179.71929,179.71929,0.0
3.317,179.71929,179.71929,0.0
3.318,179.71929,179.71929,0.0
3.319,179.71929,179.71929,0.0
3.32,179.71929,179.71929,0.0
3.321,179.71929,179.71929,0.0
3.322,179.71929,179.71929,4.76837e-07
3.323,179.71928,179.71929,9.53674e-06
3.324,179.71928,179.71929,1.09673e-05
3.325,179.71928,179.71929,1.23978e-05
3.326,179.71928,179.71929,1.62125e-05
3.327,179.71927,179.71929,2.09808e-05
3.328,179.71927,179.71929,2.19345e-05
3.329,179.71927,179.71929,2.95639e-05
3.33,179.71925,179.71929,4.29153e-05
3.331,179.71925,179.71929,4.05312e-05
3.332,179.71925,179.71929,4.81606e-05
3.333,179.71925,179.71929,4.14848e-05
3.334,179.71924,179.71929,4.72069e-05
3.335,179.71926,179.71929,3.67165e-05
3.336,179.71926,179.71929,3.43323e-05
3.337,179.71926,179.71929,2.95639e-05
3.338,179.71926,179.71929,3.43323e-05
3.339,179.71926,179.71929,3.52859e-05
3.34,179.71926,179.71929,3.48091e-05
